X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36
-2.224709151065449309e-01,-2.121840373505377464e+00,1.808786906042271769e-01,8.077831419042290628e-01,7.852424658318453154e-01,9.781191033993289485e-01,-1.357964959533630944e+00,-1.940046862277949202e+00,-3.940813695720702725e+00,5.568945006354295568e-01,-3.198631124242405921e-01,-1.501855636551701956e+00,1.464803141248424367e+00,-1.293852851456063213e+00,1.218160831099039276e+00,3.637281365457974758e+00,1.570307301392394717e+00,5.946138657377382231e-01,3.808154699614557104e-01,-2.343081578043663682e-01,-1.670715489416969568e+00,1.732297723996994332e+00,1.220325829299319320e+00,2.200692423840954204e-01,-3.331282383260236735e-02,9.903733785769637255e-01,1.584448852337472236e-02,1.399877427455090917e+00,-1.809829987088194259e-01,-3.087169501929589166e-01,3.006670595091073928e+00,-1.633200175961031952e+00,-2.761142188578267209e+00,-5.215215166764979315e+00,-1.712431589200032578e+00,3.786955292971567744e-01,-1.431727187766231590e-01
3.471737726498095977e+00,1.137658507811346309e-01,-8.481904875097223684e-02,-5.293976156581021719e-01,-1.073103745993027491e+00,7.225787130239681444e-01,2.556066351028460915e+00,2.007289300183036307e+00,2.915409072049132799e+00,5.176089016045174462e-01,-1.265562090594197997e+00,3.923198892352588452e-01,1.442258803045649573e+00,1.389203909413945670e+00,1.298734506433989466e+00,-1.193671496760043915e+00,-1.552215533045417928e-01,9.238468597903946034e-01,1.379288340712164773e-01,7.678383506373683831e-01,-2.996231031555663282e+00,-7.407277459330522396e-01,5.338824332781839654e-01,1.983756720489299186e+00,6.854023549714839403e-01,3.771397190450963555e-01,2.760518187799255063e+00,-4.508645582274416475e-01,9.783593133327109781e-01,1.782009950935513398e+00,1.962885978365765283e+00,8.505293721527431572e-01,1.111362865364062369e+00,-3.001563491181563403e+00,8.613411705726270462e-01,7.567863818007204424e-01,1.189049487610437605e+00
-2.599736095494857846e+00,-1.448666073584488734e+00,4.067997850749963673e-01,-1.610477673236878182e+00,-5.884422436070704254e-01,1.917527845259878738e+00,-2.068553587741042143e+00,-1.371978641345786842e+00,1.019407266908211485e+00,-5.056085353090096213e+00,-2.165151211502901241e+00,2.512393843294496998e-01,-1.610793748585694019e+00,2.027602239845572640e+00,2.642739456313656810e+00,-6.903550005923610178e-02,-2.186312809691964176e+00,3.473534109314999618e-01,3.687080717669470320e-01,8.424153588911931223e-01,-5.026225000574373603e+00,-1.400849578367135750e+00,4.533715776756907720e-03,1.397570432592948331e+00,-8.148088554342168832e-01,-9.090419570174657071e-01,3.767375878822475599e+00,-2.480310648089819825e+00,2.227136078924392137e+00,1.100912261026689265e+00,-2.529948439316240361e+00,-2.818443228036429105e-01,1.899408432455078399e+00,3.967028064614068317e+00,7.903421065798614809e-01,4.186768213340927858e-01,4.962403658520819216e-01
-4.720043810675996765e-01,-2.159209087033754360e-01,-7.847782474893081339e-01,4.048829007548571113e-02,-1.863594555619334070e+00,9.384661767853502701e-02,5.162786920695983106e-01,1.645842610710531728e+00,-2.159195853715036861e+00,6.025167393140124616e+00,4.439326126172422171e+00,-1.442955631544001971e+00,7.197402754826098814e-01,-1.966110773365575826e-01,-5.289540312579503745e-01,-9.630214091701625456e-01,2.272485217337577357e+00,-9.450356492338207737e-01,8.575257068066047816e-01,-5.445510386966203598e-01,1.367008311342117866e+00,1.538176001230464829e+00,9.422362917661120107e-02,1.716597486848600251e+00,-5.399692495076572341e-01,-1.145644539574141918e+00,-1.295735825884695824e+00,-1.593199015996455692e-01,1.167605208309791198e+00,1.873511939290803507e+00,2.259107407830641900e+00,8.892791435953049106e-01,-2.473694991599330262e+00,-1.439583414816331564e+00,-3.569425186370392966e-01,7.925089831241816096e-01,-1.133820956164524496e+00
-3.382953858324780350e-01,1.161264043244759625e-01,5.243993756019762337e-02,-2.565566600958920640e-01,-1.120824240661597582e+00,-1.166663786100517131e+00,2.592363591190528505e-01,5.109811147779256268e-01,-3.789999928364552684e+00,4.658818572960298887e+00,4.074619697134163054e+00,-6.204685492995768437e-01,-1.014173366844446089e-01,2.095352471975311381e+00,-2.412676073542013633e+00,1.861319803473516998e+00,3.105190686734785821e+00,5.088212770460642798e-01,-5.915113645195277936e-01,-1.667788490571926463e-01,2.052424577683841012e+00,2.212054974345967651e+00,1.341741093777875093e+00,2.427710087609626477e+00,1.121244087770263631e+00,9.218724938164223337e-01,-2.074678698727504322e+00,2.950984589924786627e-01,5.347873088586110324e-01,5.617036332509287577e-01,1.403476264559366249e-01,1.687223694332430635e-01,-1.382307827733445071e+00,-7.163908286436705408e-01,-1.395555506551144020e+00,5.466319580972744951e-01,-1.674807417585713054e+00
1.810592024301515002e+00,-4.345846080973820857e-01,-1.685439692121192046e+00,4.306171702137440715e-01,-7.622320264689865787e-01,2.409515145628880195e-01,1.094385265152146181e+00,1.336541409528899882e+00,2.622520670440085411e+00,1.109849764767226077e+00,-4.161558461186183333e-01,-2.375812644422898856e-01,-9.696275482274517854e-01,1.043621265467876702e-01,4.527904055832474572e-01,-7.070268851729335502e-01,-5.565812064353381494e-01,7.435430231124756650e-01,6.269713271293030354e-01,4.759980577565784410e-01,-1.429662467239467327e+00,-2.452372527382713219e-01,1.020093979577586518e+00,-3.164135328951263038e-01,2.222619162006638782e-01,6.057093830209965557e-02,-3.274116583297818073e-01,3.004623564937333735e-01,-4.496808843752774787e-01,1.055623364876464798e+00,-5.252310218647893159e-02,6.494862441965582045e-01,1.161718819684509629e+00,-7.916162531831860694e-01,2.833995046099720416e-01,-3.542941674553795606e-01,2.861264962906133746e-01
1.465166037069034477e+00,-1.705828885458660960e+00,-1.091606367529479593e+00,7.330869217569566665e-01,1.694326882188316175e+00,-3.641327051870825102e-03,2.344144866386155268e-02,8.382091250806238403e-01,-2.098232285168140976e+00,-1.391386820655822198e+00,-2.421034051998966596e+00,3.675007424374956422e-01,2.506651422640908122e-01,1.512713698108767879e+00,1.664797061395472788e+00,3.215926843570360294e-02,-1.409343943611164329e+00,-7.037250148492276702e-01,-1.243965562660346746e+00,4.329655207196169142e-01,-4.486697901785253073e+00,2.133407866416205501e+00,-1.748880229941542019e+00,-2.508305683655888352e+00,3.008253017742913982e-01,-4.376184331715655684e-01,-1.188321347140328665e-01,-5.314037924811176872e-01,-1.521521627730820114e+00,5.824249406636174964e-01,2.752963121510258127e+00,-7.816215123703182943e-01,2.028765523379712776e-01,-4.134760943798257316e+00,-2.883410976592031827e-01,2.598290257608546483e-01,2.076222233518664195e-01
-2.268450540229851597e+00,-1.851827799347836034e+00,9.849590991974567500e-02,4.786040853434021525e-01,-1.298571040316576219e-02,-6.900519206874689004e-02,-1.221310326191143991e+00,-8.332824221078073412e-01,9.083800729404724050e-01,9.127188680904945173e-01,1.665859041734758517e+00,-9.969615564705498478e-01,1.104982917049860403e-01,-1.248175229971799194e+00,3.044025287664560153e-01,1.719527087135874543e+00,2.268500082197853374e+00,-9.399452648717631087e-01,1.317577504401274031e-02,-1.718531440058931548e+00,6.360123205437644422e-01,-8.225317712294768491e-01,8.483414128216838490e-01,1.605710445121499630e+00,7.440127480153235773e-01,-1.251352303688114675e+00,2.475941196292774649e-02,7.343435983736795736e-01,1.706279472189234703e+00,2.497911326088704698e+00,1.297152722103417366e+00,1.448129624912458668e+00,-5.175799475536816630e+00,-2.015365414752578133e+00,-2.192684131258404445e-01,8.473106082401082872e-01,-7.342482431315604519e-01
4.806651847448659698e-01,-8.163169549551124726e-01,1.610329672375833576e+00,-1.089730654084679340e-01,-1.263631192228482858e+00,2.653007766706823589e-01,-1.123265597558704476e+00,-1.084518899096136968e+00,4.033660723773527579e+00,3.341776205872213801e+00,2.314190959654127244e+00,-5.100795835895211017e-01,1.808816224995584809e+00,-4.890393568346416142e-01,2.270760652489193898e+00,-1.575463350795486273e-01,-3.124591433615950820e+00,-1.058872840759227385e+00,-7.005553803258374179e-01,5.265142492068788371e-01,-3.442519062069946845e+00,-3.442941853927313112e+00,-5.273702883768199845e-01,-1.399849540453837471e-01,-1.262772159181188014e-01,6.955355114282159024e-01,-1.488073604724557963e+00,5.647450936956581735e-01,-3.379992071440874324e-01,1.193454221225425549e+00,1.685522343784648491e+00,4.005278252619787760e-01,1.866832030542245224e+00,-8.599621404600732433e-01,1.356076137545467963e+00,6.781702913740831340e-01,1.583243784456575431e+00
-1.191576926272024828e+00,-1.763982969527216449e+00,-5.119524187866043574e-01,-1.951194561977396491e+00,2.027785849912367766e+00,1.478231216358233846e+00,-4.919954315121645161e-01,-3.531678000081872049e-01,4.933874183510467581e+00,-7.236545375317712470e+00,-5.577091330671100522e+00,-2.223253209748496051e+00,1.084407008422363150e+00,-4.384979116038094205e+00,7.463454775070651470e-01,1.188377962898752305e-01,-3.665319211845528891e+00,-1.435038315642884088e+00,5.630449618228149378e-01,1.582597511596943063e+00,2.294913974542410084e+00,-2.559667356937648020e+00,1.846751817684580965e-01,2.894029605188685572e+00,-1.566308469542523119e+00,-2.501421102115515827e-01,-4.641113649341267688e+00,8.027470693439566762e-01,1.149151418634280164e+00,-5.271083253664270440e-01,-3.426141987732580496e-01,1.370233165495764183e-01,-2.239530428065084067e-02,1.068705019803188883e+00,5.252652399610227008e-01,-1.494879184789771553e+00,1.531642657455914103e+00
2.554887668001275536e+00,1.113625176367631919e+00,6.048174800141441487e-01,6.988710743375368128e-01,-3.482984898322872613e+00,2.677013300299640325e-02,1.346101000187388763e+00,-1.288188748013629203e-01,3.568066986017372155e+00,8.476624529306654665e+00,4.557550845858189703e+00,-5.318733936029852449e-01,2.369803923115112898e+00,2.419014919202821190e+00,-1.094885092795633730e+00,5.892961587532492551e-01,1.124558137092188215e+00,1.623702038513234358e+00,-2.427243133622345450e+00,-8.862317867323941112e-01,5.341376840583039742e-02,-1.888190436636657088e+00,6.717389611965494112e-01,1.839747403902802780e+00,4.789341119148037840e-01,3.575180776937549321e-01,8.487195238163384170e-01,-3.680180952997828131e-02,2.719967538729484158e-01,1.557222533526823272e+00,4.095458387038478421e+00,8.192082089206170759e-01,4.227809640722125728e+00,-5.850055617173024025e+00,-5.913488906444571702e-01,1.399261756505274068e+00,9.674056477997960979e-01
2.048430516363969112e+00,1.528052134086756109e+00,1.207624726788199210e+00,-3.430737649567725533e-01,-7.893230423640118509e-01,-1.012162960555242908e+00,1.497744183794382566e+00,9.226708874219804457e-01,-1.888983965087537520e+00,2.460337098298142955e+00,1.422466158990739693e+00,1.424792063495905481e+00,-1.403961817625558384e+00,3.464696559117566022e+00,-5.229323854064232835e-01,1.828801025999400753e+00,2.989886115073536743e+00,-3.801541386801596256e-01,1.640539908326514418e+00,-1.138639008758217885e+00,-1.721328117348996933e+00,1.695030306585609603e+00,1.209922772629955290e+00,-3.053298433070644080e+00,9.642907995383862563e-01,-1.032829177249254028e-02,1.049597891218184920e+00,-9.086344831147121770e-01,-1.192590736068253054e+00,7.850952102834029001e-01,-4.796000274907219918e+00,1.698091973743625527e+00,2.566462437674489339e-01,8.188642406309218913e+00,-6.447868632578144243e-01,8.034577849691828533e-01,-1.326181884263313515e+00
-6.660005095247580886e-01,3.825086695690027017e-01,-8.609630269655476065e-01,1.325640447786829323e+00,-1.164652742814613617e+00,3.139261696030223314e-01,-5.594552376490576906e-01,-2.002219090215651143e-01,-7.245024090654438531e+00,2.878989105283406680e+00,4.125592045971878896e+00,-5.188336264503017325e-01,5.821487970633507647e-01,2.944546819895309309e+00,1.952276881202267056e+00,-4.685501247014089432e-01,3.980206699309837504e+00,-9.288796143556894425e-01,1.119326917456419657e-01,-2.330121468484960712e+00,-4.017301023032097795e+00,3.364988868250198273e+00,1.502645949037316464e-02,4.693654557775173153e-01,3.974612274190894023e+00,1.023725815619664248e+00,1.267955568152379087e-01,1.621453937263997558e+00,-3.229736688870737948e-02,1.239195778510612023e+00,6.096106034673879348e-01,4.945218541115317668e-01,-1.634762555464194467e+00,-1.610281836310337722e-01,2.820523910852297256e-01,4.729246522752865167e-01,-2.159672405510384863e+00
-1.983127881520469149e+00,-5.221211159078230635e-01,2.225840131000186073e+00,2.192056546143507312e+00,3.090582070077185328e+00,1.594997045019489745e-01,-1.198863667756375762e-01,3.898715876410950298e-01,-7.102133437029456431e-01,-4.348023856240764928e+00,-3.291539059250672139e+00,-7.441052441039774923e-01,5.226432311184144863e-01,-3.027678649271910771e+00,1.569734517606085900e-01,9.105429704667805657e-01,-1.357837863560719782e+00,-5.824429343559408556e-01,-7.839843149448103010e-02,2.502430204399840041e-02,2.909101924756324564e+00,-8.142982184336274021e-02,1.018578100247882645e+00,5.546657417482536712e-01,1.090298496732246214e+00,7.069659856006944576e-01,-1.902913703227568920e+00,6.736116179203450738e-01,1.075430294007883258e+00,-7.721909036996588149e-02,5.247947407645998652e-01,-4.481456793449428017e-02,-1.739236140943096087e+00,-1.247091758096530167e+00,-1.525036284960910260e+00,-1.419142647769151111e+00,5.699932967659454564e-02
7.644098085536699116e-01,6.539475249526671696e-02,2.604099068397107253e+00,-1.410754059016660067e+00,1.598325074523573530e+00,-4.004677744230557002e-01,-3.205330442621002751e-01,4.921503628169879296e-01,-1.412840536634409894e+00,-2.598217275182796548e+00,-1.079615505500079564e+00,1.825964030701327179e+00,-9.254747155034265260e-01,-3.741714795465245214e-01,-7.334321034474406975e-01,1.456830543685692980e+00,3.406777780270838107e+00,1.726887084093993163e-01,-3.052181199206397202e-02,-2.944799039672377106e+00,4.381411965459277580e-01,1.036761478314603968e+00,-4.774733376980069138e-02,-3.663707147880457260e-02,-1.510673641369085995e+00,-3.539868339006013720e-01,5.735233710463725210e-01,-9.537582226428220622e-01,1.836863433889616148e+00,-3.449273456563550777e-01,-8.250133139743112132e-01,-1.762076639949568813e-01,-1.480954413401183167e+00,8.779599791334754544e-01,-1.906682121338832303e+00,-1.635482533349037482e+00,-6.904758939063463385e-01
-6.240769180629646140e-01,1.161912847184525255e-01,1.242067169800186388e+00,9.401465980419896340e-01,-3.136792671292676360e+00,1.264227278787019459e+00,-2.943444964362704752e-01,1.494615166598290301e+00,-4.004207653798199651e-01,5.938937972781134000e+00,2.595096010014195098e+00,-6.528657253700302920e-01,7.303380863849393556e-01,4.003355333446769748e+00,1.890503311122613272e+00,-2.803364795173285628e+00,-3.890707968929421945e+00,2.204190750470287896e-01,9.008219119083712423e-01,1.715376731357550533e+00,-3.998892937337459319e+00,-2.850834571362534930e-01,2.873500882168114057e-01,-5.020600695110221529e-02,1.141595926903246294e+00,-1.270764773160672378e+00,5.230118503484522119e-01,-6.617957319053606735e-01,-4.877543082476113456e-01,1.696793601614551950e+00,1.392032332063155131e+00,-1.779608181370316566e-01,3.246003174501503885e+00,1.441948830726074604e+00,4.090071980328813805e-01,2.574716096322156034e+00,1.259210570692240294e+00
-2.911123481969523752e+00,3.509369905788408683e-01,5.444946088414305274e-01,4.219036956514359282e-01,-2.791718042574754116e-02,-7.144586828390624422e-01,-4.338089599479289515e-01,-3.978261033577217276e-01,-5.348256499422591403e+00,7.198255897600719377e-02,1.760032411445180189e+00,-1.379460404263834095e+00,3.386650872314784788e+00,1.157788348971782399e+00,-1.003465250894480132e+00,3.186959533354689178e+00,1.098832211660715430e+00,2.843817502774246830e-01,6.848993843374701074e-01,-6.441354469344054978e-01,3.930745220256465222e-01,1.948962674718386801e+00,1.188127750807597582e+00,1.085563168862273997e+00,-7.222348592774000542e-01,-1.447405718611178616e+00,-1.069843035122381991e+00,-4.766482992128205365e-01,-2.029643425746781304e-01,1.130733404516764518e+00,4.864840931124466472e+00,-2.470864508887287980e-01,-3.637408190008149411e+00,-6.621757085715690216e+00,-2.207024043773388122e+00,-5.483554437940066362e-02,-1.053290961086206456e+00
-4.508951098796533330e+00,1.059154657004637068e+00,-6.612255093267245531e-02,1.204416912243967408e+00,-8.973266247641104032e-01,6.507767979224807209e-02,-1.566726587047340136e+00,2.272092842418710623e-01,-2.839690971663129115e-01,-2.939646501904056741e+00,-1.086751606612473608e+00,1.515225240226248937e+00,5.312814777410364009e-01,7.945008298822567872e-01,-1.376003525843981501e-01,-3.709420247881958232e-01,-5.411425125508605660e+00,6.417359615168619635e-01,-1.084440988507754250e-01,1.896338602202165990e+00,-1.235507118461164566e+00,-2.343638096858295050e+00,-1.023231748165972066e+00,-1.601541636972903637e+00,9.305327984519858875e-01,-1.530844812534030819e+00,1.806844514364003063e+00,-8.890947319977645646e-01,-1.315253173875318815e+00,8.494670667040238321e-03,-7.706428289559698053e-01,-1.760952074691062019e-01,-4.391481116064362977e-01,1.710885196370738548e+00,-4.166555752904730348e-01,2.978759924967727679e-01,1.726122218737655700e+00
-1.934347400074099887e+00,-1.159683909649335654e+00,-2.658288056951432776e-01,-2.826676639164272253e-01,1.334575239169180749e+00,1.252243532017049299e+00,-1.456581078401577134e+00,-5.666814744005543858e-01,-3.556129788092523114e+00,1.343919050086720413e-01,7.204580265900926150e-01,-1.441244978055590487e+00,2.601462272839259460e-01,1.113211654996969280e+00,1.142840101278629339e+00,6.430797763670978995e-01,3.252284006517437653e+00,-9.565452341711341289e-01,-1.955982535224051189e+00,-1.636949212826384947e+00,-2.139917926484447008e+00,2.332026875494843665e+00,-3.285683075955763144e-01,1.440678969003733823e+00,-5.153135877949707178e-01,3.223702050701039989e-01,-4.146150923862830240e-01,-1.136792059466573024e+00,-3.780633363855944729e-01,-2.903407082401365802e-01,-8.239512534607629224e-02,-2.524322928204874583e-01,-4.010074690655982543e-01,-1.149038120964337439e+00,4.875311847761605311e-01,-8.515209337473451656e-01,-5.636087887585360390e-01
