X0,X1,X2,X3,X4
-9.509191111121712003e-01,-1.251902180680421806e+00,2.659411754785991899e-01,1.686019632720507366e-01,7.002892418183500611e-01
7.969166775872382757e-02,-2.330608854762876991e-01,-9.967170320345937196e-01,9.238505655512163628e-01,-7.669312328849394733e-01
-1.220240203662638183e-02,-1.261848490799148959e+00,-5.441266468097163411e-01,1.348090752864866015e+00,4.486733501608369812e-01
1.002988513770203483e+00,-2.167058314273330843e+00,-2.762694830803019475e+00,7.430487086572185040e-01,9.366326461890666089e-01
-1.406652266157941700e+00,6.919939924956586275e-01,2.463536800894402745e+00,-4.831625292957345552e-01,8.182587090966630949e-02
7.546936258981535861e-01,1.156090355999838781e+00,5.322685082371529930e-01,-7.697773983919689034e-01,7.097750739447880042e-01
-7.851960468010169003e-02,7.994384818845969853e-01,1.527857263049783754e+00,5.704487409272675918e-02,-6.071204398300810157e-01
1.038856282819730914e-01,-4.687389889003101273e-01,-3.129247358732629714e+00,-5.459915975523504938e-01,9.635251056984482920e-01
-2.658285319295181637e+00,-2.823689774797181862e+00,6.608357475666370995e-01,1.511026814043683109e+00,-2.117063147959958036e-01
2.373478159127531406e-01,3.415586901261777886e-01,-2.856034931929396503e-01,2.709833962710491706e-01,-1.085876205967059249e+00
-1.312227567547744889e-01,-4.706324094741279218e+00,-6.785776369264080898e+00,1.572119565440008637e+00,2.756290342306944030e+00
-8.754731661433180490e-01,-1.115959738973269388e+00,-2.289568238593252536e-01,3.027386208444872162e-01,7.514209343815806408e-01
-2.923163064033177938e-01,1.330991641643592960e+00,9.750544386580741740e-01,-1.104166505621313688e+00,3.280767728021349861e-01
-8.599024365518299906e-02,5.408521106641139831e-02,9.206036724348511946e-01,-4.612164833812810727e-01,2.219765494575428877e-01
5.654194342961281761e-01,-6.784129072367834912e-01,-5.749448168232992318e-01,9.789121377352300035e-02,-1.230623381887877843e-01
-2.196157047678336249e-01,-7.303031505801471646e-01,-1.812554984948864245e+00,-8.523706645108201085e-01,-4.268003567683828492e-01
7.949589177123494999e-01,3.027433988759544725e-01,-3.333942205976085371e-01,1.037870655949641868e-01,-1.372322040369138518e+00
-7.425331976428546643e-02,9.896575385581480866e-01,8.480863382978962584e-01,5.168073042776247239e-02,1.377239084369700495e-01
-2.069095097800023542e+00,1.651345160704811965e+00,3.222910101450935816e+00,9.875190378158817117e-02,-1.110380744776188422e+00
7.622315769804705043e-01,6.989020882254926015e-02,3.331686626094388926e-01,6.964928992236756322e-01,5.117052319468499144e-01
-1.179998031638138656e+00,-5.967145021001806215e-01,2.838376187569917164e+00,1.065374583717610291e+00,-1.727144636301883640e+00
-9.126478172225253038e-01,2.323878353209557268e+00,3.599142309811983687e+00,-1.192732056268538621e+00,-7.225820321158420434e-01
-1.129565371243934857e+00,1.290066935821905236e+00,3.513562295638465560e+00,2.166793647844834081e-01,4.385122984571483973e-01
-3.878482276494512604e-01,-7.430344910536670344e-01,-1.431047365719972042e+00,-2.244581779932914301e-01,3.802686540190644560e-01
1.804695242199322591e-01,-6.347513780853469845e-02,-1.288041919000587843e+00,-1.049055285532050741e+00,5.226328015529502213e-01
-1.734706046225753751e+00,-5.400652532614491630e-01,8.533787941190951187e-02,-1.378787185294153117e+00,3.109997320993476144e-01
3.662132161183926371e-01,2.082807357168395601e+00,2.105486511040307818e+00,-7.349276689194860213e-01,-7.306115591688197020e-01
-4.752731218156182047e-01,-7.766857339321060483e-01,1.434884836574191302e+00,1.193833489858407981e+00,-4.674169264580144145e-01
-6.591929705875442247e-01,-1.763465227804795199e-01,7.440966540557703013e-01,6.599882211770184970e-01,-8.435167652324594423e-01
5.513138766819758452e-01,-9.648838088636246813e-01,-1.472530193890162042e+00,-8.253985120809066434e-01,5.921716084940613634e-01
-2.732007654320282586e-01,3.711196974736574172e-01,7.529195875633187818e-01,-3.130718231173258981e-01,-4.215696900831564231e-01
-1.782538029172938965e-01,8.654823093851031768e-01,1.126169458434211013e+00,7.772298268615251970e-01,2.008998404498295223e-03
-1.033954566411386500e+00,-5.699373819850236389e-01,1.975451893937291814e+00,1.060200616525627249e+00,-1.479006810068323130e+00
1.483972119866292960e+00,-1.789052559580303292e+00,-3.358559879126000514e+00,-8.320248431479266848e-01,1.599956412742305156e+00
9.401226624359337869e-01,-3.166330425962319062e+00,-3.758904070657161700e+00,8.860023242711090319e-01,8.987359958806161453e-01
-2.358970094903229953e+00,-1.142005715137131450e+00,2.664322554394630949e+00,9.514194087648570886e-01,7.748166203917203343e-02
8.130681702055596594e-01,-9.263974189881331034e-01,-8.990693123092163841e-01,4.685802704053879109e-01,9.741853338485981229e-02
-3.680292353282547946e-02,2.228888083641399120e+00,3.947985468911658025e+00,-2.761216350312285517e-01,-8.420327297674359279e-01
3.092370836091664077e-01,7.232033734989876672e-01,2.104928962594969200e+00,-2.939569694820793333e-01,1.993817283470245283e-01
2.155329876294905314e-02,1.418039684448667792e+00,2.308621511635465140e+00,4.597973909471692600e-01,-8.711304986456785970e-01
-1.377763052864320048e-01,-8.219724848194300826e-01,4.286034213964172723e-01,1.683011278050069226e+00,-1.161417644844661812e+00
1.867637949973894596e-01,2.480673140570992530e-01,1.935258720877004901e+00,1.449915558650885616e+00,-8.851390430129486564e-01
2.624673393875299743e-01,-2.140179692986169613e+00,-1.356169267281206903e+00,2.059666299357473029e+00,6.683533443817141206e-01
1.192891717468428370e+00,6.294172279341186949e-01,8.914042572472546944e-02,8.899030897424036191e-01,-1.405977896767429014e+00
-1.229612828124430735e+00,-6.097581323988262580e-01,-1.299463902990407593e+00,1.868718805975600195e-01,2.000296924594908987e-01
-2.060768389349429519e+00,-3.942135041104922522e+00,-3.624383191160700513e+00,-3.370472250750581877e-01,1.441418563677725251e+00
3.034614411270427414e+00,2.369099532252109952e-01,-2.612165215775769322e+00,-6.874673366607123581e-01,1.502628263780638462e-01
-6.361819999557343230e-01,-2.454428696791424613e+00,-1.465688759923500228e-02,1.348910297614105414e-01,1.065863510499241773e+00
5.889148847929400743e-01,-5.462752905329256725e-01,4.662505244205528143e-02,5.496113028245323134e-02,-7.779259967450269375e-01
1.509479534510865362e+00,1.159020090376157164e+00,1.035731558915654604e-01,5.464825540129669701e-01,-1.657726409644174614e+00
-5.601636066416824100e-01,-6.074703768797474757e-01,2.376153054642393680e+00,1.568152124614973664e+00,-4.238301303007462328e-01
3.844902676426584232e-01,2.758970849222533439e-01,5.999879339393439093e-01,1.954646282353809383e-01,1.361296768706841687e-01
1.160619611185378514e-01,-2.450227486855614423e+00,-2.816531899912640302e+00,1.335457360645551095e+00,9.484602030864802691e-01
-1.158245532351428020e+00,-5.890649004845692760e-01,-3.254483965143798452e-01,-1.124992638244825205e+00,1.395253392290251027e+00
-1.559561519629853787e+00,1.313973723422477757e+00,8.671151036618993668e-01,-8.785978395501156113e-01,4.316134267484472153e-01
-5.835153382373327036e-01,2.346734360054557822e+00,4.008628118402482343e+00,7.243523390414583485e-01,-1.226564074364806078e+00
-1.303698822063620311e-01,1.493478203251703551e+00,2.092267468326290292e+00,-1.232491826120489797e+00,4.751982433524513660e-01
-3.316886192457322857e-01,2.179513869258408398e+00,3.197593728701989324e+00,-6.986886288686374735e-01,-3.391773814704970746e+00
6.687982096071708182e-02,1.970092775450564160e+00,2.702440460950579659e+00,-7.106189910578036839e-01,-7.384806578064174731e-01
9.144017581003079931e-01,2.176182571731218207e+00,7.199368636976138935e-01,-6.136820042552736387e-01,-2.817709318088051362e-01
5.454375430871999386e-01,1.718400763409001497e+00,1.446881056984430591e+00,-1.028305770019816157e-01,-8.939881340289423939e-01
5.522210924503500040e-01,1.157199375308845646e+00,2.481727432725460425e-01,-1.171525081131769230e+00,6.516355994577026634e-01
-2.628733625223695913e-01,-8.765610733111475206e-01,4.898712771548964784e-01,1.300206188722580869e+00,-5.820993863948199509e-01
-2.772297690966987749e-01,1.830765074798614389e+00,1.535972706496351314e+00,-2.180613697969026876e-01,-3.228063940180391778e-01
4.120062656692343728e-01,2.192073152788568624e+00,1.837615043420720573e+00,-2.992005041102937385e-02,2.720999870586824909e-01
2.924266413702147904e-01,1.046690525176804165e+00,-1.489048697729249415e-01,-8.519268370239549415e-02,-1.045743662663360274e+00
1.607440598792647668e+00,-1.066380012027615898e+00,-1.378324319480979776e+00,3.730248327526166502e-02,-3.394380307796704965e-01
-8.442004042754283066e-01,4.137624415909403330e-01,1.110942314954369847e-01,-1.023512693936865725e+00,4.181401041492856518e-01
-1.821649115612276493e+00,4.727538295672550350e-01,3.354768675210211271e-01,-4.524734924765506927e-02,-3.200252235219456787e-01
-1.290468569330208259e+00,1.131909574852917322e-01,7.407530575454712718e-01,7.115987397325900243e-01,-6.686703064375888461e-01
1.805951278713220143e+00,-2.236920129586120964e+00,-3.949248690832436015e+00,2.585966286877396381e-01,7.170374924291073038e-01
-3.595694751782901877e-01,-1.476205910837813162e+00,-2.718253607992847876e+00,3.982393453879721351e-02,1.980786244867075663e+00
8.457205274303305487e-01,9.057088659750385240e-01,7.357511549298800801e-02,-7.300246780169615535e-02,-5.993972178435513776e-01
-1.695622669930193505e-01,1.904168022625404966e+00,1.619190779974186034e+00,-1.032690958071827536e+00,-6.025462057140372751e-01
1.465667189762939748e-01,-3.525073350180054632e+00,-3.889122065731921651e+00,6.528038521453721765e-01,4.544053253466557307e-01
-7.187129600994330847e-01,-8.869275437463696177e-01,1.505889163110916362e+00,1.326361266653490745e+00,-5.780388032935848130e-01
-9.718023901591863467e-01,2.650501825413779322e+00,2.609361836751011854e+00,-1.145064069337987656e+00,3.466669471453443507e-01
1.333401575491310220e+00,2.347262452549672973e-01,-1.991067801542053983e+00,-1.549929130753737949e+00,1.143480855318000700e+00
-3.750608225979785715e-01,8.084226673276595498e-02,4.744092206294604486e-01,-3.973865527781487161e-01,-3.812804758352058565e-01
4.599449859424838416e-01,7.823092830944435860e-01,1.483512002287058262e+00,-3.978452886823112267e-01,3.131518854649714689e-01
-5.202969334379085042e-01,-4.210433813661313973e-01,1.674960337658945919e+00,1.272421851558529049e+00,3.041611677208837516e-01
-7.660551974552552990e-01,4.012219106287525427e+00,3.343297135083370897e+00,-2.338599393020911688e+00,-5.206980383254986577e-01
7.143750977813061454e-01,-1.491889857443343903e+00,-2.975798947164100205e+00,3.946553082986976602e-01,-1.219060769137471301e+00
1.141212864638912805e+00,1.605701857196155657e+00,1.904961412809864085e-01,-1.273692560519242845e+00,-1.190134909109277772e-01
1.588325131542563051e+00,2.766096018340109985e+00,3.159442497415052564e+00,-5.984194565380926978e-01,-3.159794196725074777e-01
5.495498021969076330e-01,-6.264456221054595098e-01,-4.273582125418156630e-01,8.922203480956036881e-01,-5.282210993280090916e-01
-2.467259094622383131e+00,6.533418183852480743e-01,3.875040754309921898e+00,1.256799534878686897e+00,-1.511262832557054514e+00
-9.676996846902782834e-02,1.808768065844108763e+00,2.810971364645333814e+00,-1.430542220779616180e-01,-1.722899587275094069e+00
7.931025998454270531e-02,-2.294240055557985603e+00,-2.091374997333137919e+00,-2.484069308680076638e-01,3.614836442658960203e-01
1.200794866069265110e+00,-2.337626778933959315e+00,-3.467716238326437939e+00,3.268916303744006102e-01,9.581077255455342501e-01
-9.106837492883589347e-01,-2.340852639940961488e+00,-3.384529409548357570e+00,-7.152440979651701891e-01,-3.474222596705311278e-02
-5.877344543944994504e-01,-1.794027025573522893e+00,1.165495309178326000e-01,2.751370762977311202e+00,-7.611205007885168961e-01
-4.737451095258738559e-02,1.871348169872233402e+00,5.418268357155801018e-01,-1.713653789785944292e+00,9.840881147095376091e-02
1.147207477678392928e+00,-1.901597041311493541e+00,-1.635143206400807792e+00,1.686257037449772622e-01,1.166350696078805926e+00
1.534710385738315752e+00,3.523227333930233351e-01,2.713065047762435733e-01,1.640691624139779980e+00,-1.015647137654316801e+00
-6.078464792386713000e-01,-9.343010338017916361e-01,-1.766738438544772638e+00,-1.924486147705630479e-01,1.250341960506608840e+00
-8.608632176538220104e-01,1.519564278066202201e+00,4.175820170142344523e+00,-1.394047866053255147e+00,-1.846756024835612964e-01
-8.507443777435338417e-01,7.708015750332319893e-02,7.351606418402465426e-01,2.768683515578623799e-01,4.135580352497993384e-01
-1.164405485938465601e+00,1.988958177150821571e+00,2.472521525510766427e+00,-1.145799566177948980e+00,-4.429318233769668489e-01
9.103662981140162591e-01,9.470338263855837546e-01,-8.935255688327150558e-01,-2.358268355482606993e-01,-1.137047165476215316e+00
-1.224812209146441733e+00,1.273228754087915249e+00,3.726441912744824503e+00,-3.650383652825794911e-01,5.186613621725123524e-01
6.987343420318923304e-01,-1.365826162961878421e+00,-8.357661736928797547e-01,1.600749659178903217e+00,2.239688919643827436e-01
