X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39
2.143402347136078578e-01,5.476364549749159760e-01,-6.098286765540602561e-01,8.678790004895853283e-01,-1.110938937587906405e+00,1.323120699882469831e+00,7.177419264631847984e-01,-4.286582464029558420e-02,-5.979560799402590110e-01,6.460970110770516417e-01,-4.214592893047033884e-01,-3.213373266586130872e-01,-1.108379589344932414e+00,3.144808977491458934e-01,-9.041044481204977279e-01,-1.798899919346469645e+00,8.455277812430248563e-01,-3.513720007736869988e+00,1.236766264807398485e+00,2.360766122530367106e+00,1.804787974117625371e-01,6.869496622766151361e-01,3.781769522099090342e+00,8.574800000037230419e-01,-6.596729245359913563e-01,2.987380833918457768e+00,1.428599196672434735e+00,5.321174438827191988e-02,4.043149367075489220e-01,-2.274911205825824734e-01,-3.624920751680841824e-01,1.697454211645553990e+00,2.932164189343482441e-01,5.520416338167415393e-01,6.871153610897466901e-01,1.798084821006567635e+00,8.560184749481757338e-01,8.662607990847069894e-01,-4.797838748189037217e-02,4.390881834108395498e-02
1.866724788737730290e-01,-1.779268159967314578e+00,1.407527054640547171e+00,1.230906914153279574e+00,1.636139157177136649e-01,2.295020074237376084e-01,-6.402768449265792139e-01,4.294092575536112011e-01,3.981004727037689706e-01,2.792489717661542636e-01,-7.238316399828194081e-01,-7.428273857224521048e-01,-1.020747051461677213e+00,4.985752218584062478e-01,7.027942331452495806e-01,-1.077134480655981275e-01,-1.151865936154749637e+00,8.484490035642412442e-01,1.644476149300462819e-01,3.668438596141802011e-01,7.464654806859116754e-01,6.336652863396478041e-01,1.393261548105992009e+00,-1.891126325566145461e+00,1.393845470595897140e+00,2.883286813056223918e-02,3.165134649597521332e-01,-1.227923593147998371e+00,-7.995022054245469745e-01,-2.247823548382293229e-02,1.099248218997608939e+00,5.734982074955484732e-01,4.815237864639749787e-01,5.307214098405480668e-02,-5.282558474595457909e-01,5.676457825285532444e-01,-1.489094008054153928e+00,-4.514700163306600844e-01,-1.575990704208771964e+00,1.224012273875052959e+00
-1.627439055187075878e+00,8.368376692473947775e-01,-1.549100951835949980e+00,2.577419350534544407e-01,-2.124265535162771279e+00,-2.054502907945141288e-01,-1.420923046040610593e+00,1.270102971218740384e+00,2.083366492464915787e+00,-2.069431667513566886e+00,8.550266641877536378e-01,-1.684907600240057382e-02,-2.726408909830825955e+00,-5.414209839008904401e-01,-3.454362708764157630e-01,4.031169281846403996e-01,-8.853854441643324025e-01,7.524851901519814312e+00,-4.460947870696559403e-01,-3.248320843059303797e+00,-1.718693948434640628e+00,-2.259544728685937365e+00,-6.110734640679063467e+00,-1.014652469564779835e+00,1.094383690244018714e+00,1.832201977302004181e+00,1.064532361697390489e-01,-5.608306618937469734e-01,-9.679715700844744308e-01,-1.997082872605386236e-02,4.417721293241468894e-01,-1.442036193979631342e+00,2.686184667766068124e+00,-1.292167780552734513e+00,4.629089648917724675e-01,-1.917534303632892900e+00,-3.931013881750165063e-05,4.447852184677248966e-01,1.026003904828642899e-01,1.017838317717942864e+00
-2.260857098355529005e-01,2.189686914201025125e+00,-4.113153668867740587e-01,1.154576470987574016e-01,9.975843532295802785e-03,-5.741751224601687742e-02,-7.005933877398177190e-01,2.314543427651772345e-01,-3.069933632875512242e-01,1.364631256355579136e+00,-9.315474907032599283e-01,-5.879396151893926392e-01,7.650697880899828274e-01,-1.467724377567124039e+00,2.932987193753678890e-01,1.095530174764561271e-01,2.806281072062727922e-01,-2.181445680133754284e+00,9.562411253146348988e-01,1.490605735266834042e+00,1.182601397698418433e+00,1.267306927122704652e+00,4.415792314278887076e+00,-3.259740020893040047e+00,1.895331434591550401e+00,-1.329461527481879124e-01,-1.067150285079093486e+00,-7.091699775233258896e-01,-7.485989884241868175e-01,-3.235657292013074393e-01,-4.054416218366503344e-01,1.827690478268041430e+00,-2.449771055871511338e-01,3.050482620724293548e-01,8.982133988499563237e-02,-1.750436896707449064e+00,9.631729881329783582e-01,7.578001743227849030e-01,-3.291158018979236211e+00,2.390505261154697525e+00
2.381473974476194577e+00,-1.862610279052666185e+00,-2.351981912808165376e+00,-3.835125723201543435e-01,-7.781435622976395905e-03,1.754657462633576914e+00,2.800580299319653577e+00,1.224630835974500842e+00,2.754255328928699731e-01,-2.884101867578674927e+00,2.527159601594968219e-01,-1.011607340169901725e+00,-3.427738495708065436e+00,1.564839547081420257e+00,-6.650017392488449808e-01,-1.822692237101228407e+00,4.675414247305746951e-01,1.819484983119186827e+00,4.573074347540718732e-01,4.307010313342161112e-01,-4.166129411114147807e+00,-1.963185017061219062e+00,-1.147049913639109464e+00,2.458507804061945023e+00,-1.208029407558308899e+00,2.383892445849961628e-01,4.582040452093701366e-01,8.397522404955358455e-02,1.417859192857707784e+00,9.561244849480798891e-01,-1.497394884351375577e+00,1.110439968197216576e+00,2.547539041657747028e-01,2.066979797238854555e-01,-2.727224193146585707e-01,-3.947800604844953654e+00,3.409435618205226559e-01,2.000458823263792763e+00,1.950100051141008262e+00,-1.181080338961969955e+00
1.450687904228217806e-01,3.350079827071364980e-01,-6.908361638687041673e-01,1.893647628709486552e+00,9.506208869594660049e-01,-7.503692558967495208e-01,7.849573494796808770e-01,-2.348549747591544556e-01,-5.055803623808566849e-01,1.414251461317224567e+00,-1.626649288161191809e+00,-2.495660973409977945e+00,2.398403652646583950e+00,-2.981334341977775471e-01,1.803576278003923505e+00,1.151340243825772491e-01,8.273415737789140412e-01,-2.064728959800353092e+00,-4.596912412423302952e-01,-6.463808566002371414e-04,-2.428322566752778577e+00,5.154982663231971740e-01,4.649432350721527385e-01,3.908974510333288466e-01,7.619288784617767041e-02,-1.248854202797492347e-01,-6.227471781862633504e-01,-4.265042730904931578e-01,6.069298344944198398e-01,-1.429568076178540925e-01,-7.830661337373792108e-01,-5.292744362427734828e-01,-5.662528731968837770e-01,-1.580709655243728529e+00,-1.420119535793759713e+00,-1.293733592648645514e+00,1.606142639153166796e+00,-2.997681126549824326e-01,-8.483299273556506037e-01,-7.930366412375786656e-01
1.846183553660162513e+00,1.230155129413680548e+00,1.783318024353750975e+00,-1.510271226496467056e+00,1.436712078850957752e+00,-5.034282899869697570e-01,5.070280701178596638e-01,-2.023912086046064651e-01,-8.446738790838603794e-01,2.588895639810442795e+00,-7.622018752341365166e-01,-1.200066424659344544e-01,1.300947512675646012e+00,5.349476681963176716e-01,-1.832663606044383497e+00,-2.643637285671183168e+00,-6.283520044422835626e-01,-4.158320699284054456e+00,-1.340752444149898137e+00,1.951184274143235697e+00,1.645152891433614428e-01,-2.386814757838516265e-01,3.864402903139234180e+00,-2.874602821364405925e-01,-7.927747181141051591e-01,-2.536528779569504621e+00,-1.137247659818169776e+00,2.911877474684673034e-02,1.237304236063709428e+00,6.491119535322958933e-01,-1.982983000186615552e+00,2.968217966804008734e-01,-1.263684570162207477e+00,3.843972761299501162e-01,-1.055172223840497692e+00,-2.046942638286919358e+00,-1.250422719514916681e+00,9.871048422182284732e-01,9.347740450346142538e-01,-1.295753775184212309e+00
-4.789661942513033566e+00,-1.829696389949291513e+00,2.313592767501046588e+00,-3.799102339884233848e-01,-4.375430896436127703e+00,-1.583926432680671459e+00,-2.116775538269011214e+00,-1.014511371952325547e+00,-1.045107073574564005e+00,3.711346993972526764e+00,1.234584324202641747e+00,-1.378131653847882943e+00,3.770814710472510267e+00,-1.790614985461292052e+00,6.697774585892743993e-01,2.510342356462292646e+00,-1.530050733252418693e+00,2.945254203770624635e+00,-6.905389886843614766e-01,-3.108273550103013427e+00,3.544790560584094141e+00,-9.236905060941387191e-01,1.643502990974033295e+00,-2.040061754565561380e-02,1.255325486162352844e+00,5.696175250648209953e+00,-2.061083900691089710e+00,5.801159955990298212e-01,-2.220210874503343756e+00,-1.653297194414594440e+00,2.692270130564976327e+00,-2.287281497680403675e+00,-4.875598436013369175e-01,-9.317987358954286092e-01,2.293142726366209083e-01,6.961750988402154450e-02,-5.065695456908847483e-01,1.606002859912177616e+00,-2.867399310185183126e+00,3.177075793006973736e-01
8.472505837033073028e-01,-9.366476770317444522e-01,-5.134424958415744200e-01,-6.909478553946230006e-01,9.265414292177476252e-01,1.202660679281232659e+00,1.268520078689538089e+00,-6.901996391230622585e-01,1.910224665647085596e-01,3.225891521291356923e-01,3.900801309563344255e-01,-7.993878915073200364e-01,6.538053168581400287e-01,6.847977901552076974e-01,1.309474008873718232e+00,-3.236740695923996380e-01,1.086571849935889233e-01,8.784140008387038012e-01,1.543869925983442914e-01,-4.530714195570982872e-01,2.733181441123463618e+00,1.517164018441243545e-01,-8.683951064602809522e-01,-6.849192967955707312e-01,9.501531825370317375e-01,-4.916004060510640317e-01,-1.372359882146614030e-01,-5.295448239117190870e-01,-7.457527012195162008e-01,1.573480408892486138e-01,-7.750862725774865236e-02,-1.958016345315442830e-01,6.939451579208518739e-01,1.888192240580684467e-01,4.498356695791531634e-01,-1.393282926555458268e+00,2.939250742108363568e-01,2.009029561235487371e+00,-7.141868267412538884e-01,4.016789701827317982e-01
-7.789426982063440974e-01,9.307705453951712338e-01,2.887968177118938051e+00,1.697785143055613011e+00,-3.553178102280007966e-01,-7.483778454769426380e-01,7.188249052156827634e-01,6.486516713852142901e-01,-5.780874457301781177e-01,-7.801056778487913679e-02,3.968922892971193939e-01,-3.946464146539914175e-01,-9.069992665729149639e-01,4.619657299138877904e-01,5.793456216650954005e-01,-5.249044546853938176e-01,-1.942339183202853814e+00,1.368880491015948886e+00,1.398098233212528019e+00,-1.089745470957567575e+00,-3.102155307772332726e+00,-7.141194225738966006e-01,4.308328803820880459e+00,-2.315625106656136634e+00,-4.249677317309490943e-01,-1.713730298621751746e+00,6.953983304023177991e-01,-5.107430387273623751e-01,1.767395102942790341e+00,2.339463860758697333e-01,-4.602004481109953637e-01,1.638526971042174596e+00,-1.592598733271506584e+00,-9.472040792682596688e-01,6.392937834471339453e-01,3.810043772722166988e-01,2.009608652435514120e+00,-1.907347272284120043e-01,6.726049319477308552e-01,-1.117270962281807112e+00
4.899212621514674737e+00,-4.266199529237229449e+00,-5.348790016895479393e-01,8.384312886562328426e-01,2.331949428959774195e+00,6.446689895420292249e-01,1.221854515526772933e-01,-1.166416532368628411e+00,-1.208809056561126694e+00,1.319754350458143044e+00,3.474565375712854176e-01,-2.765129013220452014e-01,2.294816741650042680e+00,3.347213878485089111e-01,4.613175304005434074e-01,2.510969256058412924e+00,1.021940397627789210e+00,-3.682390011554356857e+00,-3.575405033219024031e-01,8.082381553794523166e-01,3.875204113640799974e+00,6.052573683256842196e-01,2.288422258171214807e+00,-2.615009051103830640e+00,3.449235421789070832e-01,-4.642284220405212380e+00,-1.425688905071772761e-01,-1.166323078160816706e+00,-4.300901765752929151e-03,3.292971463482529337e+00,2.590434358797928827e+00,-1.352783729430725668e+00,-8.754850072693004526e-01,5.405922039366628518e-02,-6.947679205857059115e-01,6.607130066542692859e+00,9.741112376357232705e-01,-3.089217788216690241e+00,2.458564598092799258e+00,8.371820160014771250e-01
-1.350826985025576299e+00,1.659542910268228422e+00,1.163400181707761938e+00,9.287230725609688098e-02,-9.020660542877519950e-01,-1.152809701812177873e-01,-1.887647703495227258e+00,-1.515358582887261552e+00,-5.118753427377119580e-01,4.131790006817244176e+00,1.704597090005189219e+00,-5.532129950113433559e-01,3.117292282425380812e+00,-6.055767378428765779e-01,1.407387386261259865e-01,1.858806489565761666e+00,-3.571190570901487948e-01,3.278542513695221317e+00,-1.567314225080979062e+00,-1.349254771277474285e+00,6.411592942861449318e-01,-2.311428776475913174e-02,3.188898749414142308e+00,-3.896013641487638957e-02,1.392263264926577149e+00,2.363851454291287624e+00,-3.279294281795014920e-01,2.788850532468514221e+00,-1.268349271399417333e+00,-9.668760262828848262e-01,1.211094701043692323e+00,-5.083479385028314423e-01,3.178407527951785938e-01,1.399709755733040684e-01,-1.434372487502890037e+00,4.773223747142354978e-02,1.467132718268418179e+00,1.019995006602081311e+00,-2.295501280528525534e+00,2.149355728619807948e+00
4.827941850318517858e-01,-1.659699551723326838e+00,1.687598480590549288e+00,1.770867239514040403e-01,2.924309473605377629e-01,7.237124385833635376e-01,5.593620761264943564e-01,6.729641040526389562e-01,3.228862381285613758e-01,4.452183457640618292e-01,3.092332000036829842e-01,-3.661867288032741863e-01,-8.133951622484097976e-01,7.373475614980311565e-01,5.817155500233409660e-01,3.036421005774846416e-01,-8.246797626140379978e-02,-3.573849701625869013e+00,3.318062601624884728e-02,2.023008914951923032e+00,2.506824357540077930e+00,1.268568982116550670e+00,3.279968118723438852e+00,-1.350746068292424384e+00,-9.707074922969488595e-01,6.301198633372456781e-02,1.014958045446869184e+00,-9.008194947769097016e-01,2.380887930195649815e+00,6.161159647033267461e-01,4.369362526265011537e-01,9.988036812396650088e-01,-8.772194653136560216e-01,-2.727030094188314657e-01,-2.990891657422820038e-01,1.816737741807725737e+00,-1.515224181852772078e+00,2.583034376330775594e-02,4.784460104363725819e-01,-1.427828770065289854e+00
-1.138976814257066650e+00,1.036398433970489030e+00,4.731901867972135300e-01,3.325166238734375002e-01,5.874476420637158025e-01,-2.114448241871698664e-01,-1.035956293495573721e+00,2.396146867032321603e-01,-3.339118064737345848e-01,-7.017245020791664789e-01,1.857848009663356059e+00,1.833439305614198656e+00,-1.218295136557062452e+00,2.956951863308219242e-01,9.557932204523459374e-01,-2.785560416563404029e-01,-2.253324665853431163e-01,-1.646962537595577425e+00,3.530540946912916200e-01,1.454678867164625578e+00,4.830330556225554961e-01,1.999518595198113591e+00,-2.598939364365387750e+00,9.236839695645426840e-01,-5.588279137500217209e-01,-1.727047910214419169e+00,1.825468381739915547e+00,-1.838019147299913281e-01,4.518135762063057115e+00,1.038052468677918228e+00,-1.037798083404894989e-01,-9.079550508337403958e-01,-1.963085748033664979e-01,6.331485591368722909e-01,-2.412757895161587451e-01,1.700670145854472626e+00,4.360919807482360744e-01,-4.770053582308467210e-01,1.212126295653714214e+00,-1.542407827249185015e+00
6.320107838773836306e-01,-1.437076250143045186e+00,-1.325836817633218701e+00,1.401004479302296213e+00,1.454445167108262993e+00,2.069141398125411979e-01,5.982777325007502256e-01,4.348092016177678154e-01,1.196575085769623570e+00,-2.148394798466392031e-01,-6.869012257154409884e-01,-3.719737374587333556e-01,-1.378094590918061524e+00,1.454252763662175152e+00,3.792566540783568474e-01,2.051898972610994298e-01,-8.472271521278152973e-01,1.530921699642145972e-01,-1.531031190473569614e+00,1.293217106888698176e+00,-2.333355595461154675e+00,1.026301173294747425e-02,-5.443082092840154651e-01,-1.946382594671081989e+00,1.799155613451074720e-01,-1.520293092523967049e+00,-1.018875512799559679e+00,7.585941778968504634e-01,-9.571469728821084821e-01,3.458002712234827802e-01,5.879675996171760399e-01,4.070687866743502581e-01,-7.085127744869101907e-01,5.670784947909305318e-01,-9.833995992167554601e-02,-9.190918028229422276e-01,-3.704620159744837493e-01,-2.375178820226271359e-01,-2.023449948017813638e-01,-1.941973139322899500e-01
-2.465292024686641881e+00,2.483989610969911777e+00,2.322736007838077654e+00,1.368301979224229692e+00,-2.761611758687837259e+00,-1.980603584233053605e+00,-4.766644331697668102e-01,6.215141230794139771e-02,-3.846147401415588862e-01,-1.368644705864700661e+00,-8.017528638541597807e-01,9.068678058460747371e-01,-1.571111842268410719e+00,-2.431073740843559816e-01,1.395039892074718263e-02,-2.545811064295985027e+00,-1.516644651068046468e+00,-2.834521024114015741e+00,-2.660078479858081213e-01,2.300580429503878310e+00,-3.365344707601551022e+00,2.824777867825994937e-01,-3.331330353917850484e+00,1.590870882890660809e+00,-1.353485099136983560e+00,5.735263267176309299e+00,1.655061972085386968e+00,-1.814803711519972773e-01,1.499547106488988701e+00,2.807522040310798106e-01,-1.216544250359060442e+00,1.368643213209158160e+00,4.300659581104882556e-01,2.381693345442699172e+00,3.999814722490019903e-01,1.229620638728424975e+00,1.317740021722337396e+00,-1.151715414908547785e+00,4.272098807034313550e-01,-8.399561461329421164e-01
1.939887749661354688e+00,-4.149747513114661501e+00,-1.376456845813796903e+00,1.195635490929712885e+00,2.187194505278958534e+00,2.787582999348050539e-01,2.003789762517969919e+00,1.123296854167796122e+00,9.296451477346928671e-01,-1.479728035487266169e+00,4.025416802470642708e-01,-1.069088478295820543e+00,-6.195201308714950450e-01,6.759227766756129574e-01,1.212225110335414913e+00,1.541075188896617210e+00,1.095573458403087841e+00,2.918529896059971041e+00,6.535238035212341812e-01,-1.585455913432968433e+00,-1.719511719528928673e+00,6.485067144254363924e-02,-3.388076189162390950e+00,-2.270047814706432465e+00,7.772287968765733135e-01,-3.309680268334654674e+00,2.482375850243495330e-01,-9.879231293434355132e-01,7.950137890914780181e-01,1.000188018119862798e+00,6.972909120911300329e-01,-1.946106447983962928e-01,1.173938924402874617e+00,1.745297903923607175e+00,-1.102977114379508627e+00,8.245477346297800381e-01,-1.038602774188009281e+00,-6.780712237475251536e-01,4.937601260935262082e-01,1.701020627023542842e-01
