X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36
-1.170544739915936772e+00,3.104332589886492633e-01,-8.539288962309858899e-01,1.388853562826068311e+00,-8.806259014316166756e-01,3.518639416707832757e-01,1.283978647176297949e+00,-8.428916465616826947e-01,4.595958735098458203e-01,2.120021940480907308e-01,-2.373919957889698562e+00,4.128970363191153403e-01,6.924105124647959020e-01,9.762203661293584744e-01,-1.862209579624587441e+00,-3.013219767967484919e-01,-1.119474517547508485e-01,-1.356977030785876392e-01,-4.954832617442306297e-01,3.399209627458155136e-02,6.358422396393170750e-03,-6.897728183019775638e-01,4.542355811906964025e-01,4.324668021355637659e-01,2.632781081857069050e-01,-2.959661029509491059e-01,1.071401039737103655e+00,6.201852894602359889e-01,-8.853593308238076887e-01,4.436462456759622808e-01,-2.874064706868087460e-01,-2.108028256481560003e-01,6.715504300489255618e-03,-4.212712114671068875e+00,-1.225976454529672743e+00,5.855783687221800538e-01,7.424048340335596963e-02
-4.484375016592788477e+00,-7.546408921083302968e-01,-1.594096651957498167e+00,6.796709507638266645e-01,-1.225950149622978991e+00,-1.112067571224625073e+00,-7.247527069809998057e-01,-2.164867247086280089e-01,-1.034678457898994958e-01,1.117558121983984742e+00,1.875443486954426531e+00,-8.013068871196301624e-01,9.969156307938153994e-03,-2.883892067732402698e+00,7.476189484220712167e-01,4.850874564611692974e-01,-9.894273385974865498e-01,1.410626601107402456e+00,-2.324155564047852007e-01,-1.337891960284560255e+00,1.719839689273389371e+00,-5.303489589993723996e-01,-2.815204283964376497e-01,1.845537148111460191e+00,-2.341356639915570081e+00,-6.402869142369203015e-01,-2.136955865192859821e-02,-2.691079289259706186e+00,-5.175549034260429337e-01,-1.220007356826934952e+00,6.135398333814972016e-01,4.448106544866828216e+00,1.071713255519592956e+00,8.715840419654055093e-01,4.264143592607321231e+00,-1.700497772449781619e-01,4.564044424691037771e-01
-1.478892771918648208e+00,-9.879360095006036735e-01,-5.535966126314293412e-01,-3.405680771640402504e+00,-9.997050882487876766e-01,-3.623171136633989597e+00,9.489482904812263087e-01,1.254864863154997456e-01,1.103562081079483503e+00,1.914456240710177726e+00,-5.342792324119758351e-01,-3.092349591319556446e+00,3.670909781355862211e-01,-2.575392660082396201e+00,5.586725080557907175e-01,-1.298097793278296219e+00,-2.045372998451776003e-01,4.100085091451685315e+00,1.340867520964417858e+00,1.654183556450441683e+00,3.512740495523898776e+00,-6.426074086458447576e-01,1.497863939599655581e+00,1.271853648788862756e+00,-2.244261270738691305e+00,1.242237791516835665e+00,-4.181262084263837608e-01,-2.943913225407617656e-02,1.762526493279189310e+00,-2.754398074448653588e+00,4.142423248889086640e-01,-3.188120659935486656e-01,1.949084425146562882e+00,6.168787085561856287e+00,5.953993475973382576e-01,-2.211315726750322064e+00,6.733292933090050392e-01
8.796506580034857414e-02,-1.642225130750938789e+00,4.367703732849018694e-01,7.707014334395519972e-01,-8.543058338190395729e-01,3.603145911924557687e+00,-1.500372488737548249e+00,7.956793405396200836e-01,-5.007501510988127125e-01,1.217024602907067488e+00,-1.575346279779576086e+00,1.476083543582816127e+00,-6.580546535013481746e-01,2.517318726441498122e-01,8.728679412103412805e-02,9.247377254953458026e-02,1.120966245047018139e+00,-4.831476208670572703e+00,3.623829400810445467e-01,1.424473065811844297e+00,-5.468752628683676065e+00,4.318880861318055708e-01,4.278077934408164307e-01,-9.530609304774211310e-01,-1.172007506527556198e-01,3.085952670448167123e-01,-2.410602906033253723e-01,1.574527815992897706e+00,5.717398041936641029e-01,1.539143638726119923e+00,-5.259305524972647250e-01,-2.471180158559354023e+00,1.049017572351018668e-02,-1.817710342787459243e+00,1.148580822566080961e-02,1.077175945635786336e+00,2.620257872429592738e-01
-2.073906203222023681e+00,-1.537758938315027857e+00,-8.619616241464048145e-02,5.278011294615476245e+00,7.372179512011208802e-01,2.025239474963729247e-01,2.300197186526374560e-01,-1.709837687589844890e+00,-9.735290904957096814e-01,-6.326787190506277803e-01,-2.502799862235328465e+00,1.583887009341813368e+00,2.768771059754027153e-01,2.635701598914470978e+00,-3.357965965293675525e-01,6.277265478877503968e-01,-1.236865920631935456e-02,-3.530860793896213323e-01,-6.653720507958350572e-01,2.203537518582108223e+00,-1.700605454528187899e-01,-1.280810694070209532e+00,1.941633298210099223e+00,1.352504525979610905e-01,-1.466926856357825937e+00,2.620953892705361055e-01,-1.119632175932626428e+00,-1.745989218700651380e+00,-5.963423990096017313e-01,2.133395808691884721e+00,-2.192403301437621632e+00,7.741274808333065138e-01,-1.944960105724846955e-01,-5.682005770053910609e+00,2.899502752357101532e-01,7.519488974052034036e-02,2.041202105416226875e-01
3.303539563470582863e+00,3.986397915100252654e-01,1.645260140712316632e+00,-1.507329589571241080e+00,9.310371111540799438e-01,-5.722682262069453962e-01,8.720248670103670774e-01,-1.779938828138580842e+00,2.216492408666053127e-01,7.782915245693882156e-01,-2.481010184086038795e+00,-4.694848106296355961e-01,1.614457430076421174e+00,2.368653389312366464e+00,4.998238024510051059e-01,-4.438084790878786268e-01,8.243499167011429929e-01,-2.682430360477311426e-01,1.569047602022468138e-02,1.525583064993893401e-01,1.410519857688471657e+00,-2.113117200960850983e+00,5.146475359256925231e+00,4.081301666806865236e-01,5.168850648200674636e-01,-5.160230819780555755e-01,2.366418772335418641e+00,1.901134477547629098e+00,-1.059241486392093590e+00,-3.887060122239295867e-01,-4.180113852460053403e-01,-1.195840864746365861e+00,-2.133225530488158939e-01,2.124363591608028123e+00,-3.142959353469764849e+00,-1.255640926829593829e+00,4.366651981989891906e-01
-1.288234353917790065e+00,-2.076114380718707686e-02,2.876147976339414949e-02,-4.227988050322306179e+00,4.833554673552810654e-01,-1.504322948649357228e+00,-1.562067964272368048e+00,-9.327989211528540103e-01,1.172990299675941595e+00,2.653207064046207431e-01,-2.273053295696890075e+00,-2.791489305078541427e+00,-6.094966176254650314e-01,3.570499237078999855e+00,3.008974539268716719e-01,-1.341175296103107373e+00,3.727322994630423825e+00,1.944939737428260651e+00,-6.674183655110530258e-03,-1.214392144427696163e+00,8.651006849410562971e-01,-6.884815160583069860e-01,4.066060223470243096e-01,-1.516821792592060403e+00,1.025616134367564491e+00,-8.591784138299891627e-01,1.741317301328344502e+00,-5.604885544698072763e-01,-4.604871505115242791e-01,-2.098110814203512753e+00,-1.663629714196415144e-01,3.310367606656059003e+00,-1.242766104359496415e+00,4.032813551414533570e+00,-1.353852450072669633e+00,7.012314217944831674e-01,-1.815388383322199761e+00
3.458734060655600739e+00,-1.864052875184515567e+00,-1.091234123851042126e+00,3.282192044130629593e-01,4.913088704540313212e-01,2.489289947662848945e+00,-8.399546730150239116e-01,-7.824886970523013963e-01,-8.022997469306294427e-01,-3.030436389775317818e-01,1.726446242382865481e+00,1.530292910099391834e+00,3.238361332139150228e-02,-1.893439389907146442e+00,-7.756774852133814235e-01,9.495542596324978435e-01,-8.796031289651761176e-01,-2.272038006405741051e+00,-4.062842216212413371e-01,1.874028145196566353e+00,-3.691845641643247689e+00,-3.879145402361141581e-01,4.690007947500591357e+00,2.177290693120530918e+00,-5.268275399886731547e-01,-5.308232039622223786e-01,1.278130905198384681e+00,1.203205176898606288e+00,-1.151658536685628231e+00,3.008563491181099891e+00,-1.614872920055151040e+00,-2.911211028999414197e+00,1.052860418107876006e+00,5.733070995223570332e-01,-1.311134957378542909e+00,7.733510796622952155e-01,6.952786826417475252e-01
-9.428066668553134466e-01,8.397605112338261124e-01,1.002733735894031142e+00,-1.015485495251215342e+00,7.052230765734069928e-01,-1.412426866026359695e+00,1.867412004464644726e+00,-3.746803304801444301e-01,-6.584386251726446204e-01,-1.095685495350901650e+00,-1.275648368660077914e+00,-5.351487566359132142e-01,-1.684183241410159404e+00,1.988063215567228426e+00,1.244060887453312558e+00,1.200214675063795644e+00,-2.557925973181506829e-01,1.824475383597232936e+00,-1.386946744373745544e+00,-6.285673046889879156e-01,2.360368924183825712e+00,-5.079371488263281220e-01,-1.884346355157980213e+00,-1.001877996573496077e+00,9.007836236513929729e-01,-2.264744653073669511e-01,-1.692258180092714170e-01,-1.202101198131052540e+00,-2.579783671137834133e+00,-3.907451820788023777e-01,7.336014623176259075e-01,3.069976502395476814e+00,-8.625394742025860317e-01,9.028167100890371888e-01,1.404781156108289686e+00,4.431462066175878012e-01,-9.732380682114781800e-01
7.126616727255205563e-02,-8.421288664899682086e-01,-5.379886139477467744e-01,7.332046921707782161e-01,8.935572978500916363e-01,3.352876295341842283e-01,-1.533698796624977767e+00,-2.313970315821015866e+00,-3.957396840550550347e-03,1.060518032532674848e+00,-1.049356251898523329e+00,-1.443308164346508216e+00,3.798204390952768961e+00,7.658577215489259515e-01,1.008947198241413767e+00,-3.987843882296565612e-01,-1.097853207656346974e+00,-8.110782514254591957e-01,1.788585158146463572e+00,1.754521440610147476e+00,-1.514989548144057396e+00,-8.847978969629992640e-01,-3.215664590474391904e+00,3.701063072703143497e-01,-1.029833723586810912e+00,9.951495458212581413e-01,-6.781591509493757330e-01,-5.267885166911441264e-01,2.907440025663164285e+00,-2.679605733983412286e-01,4.300722334723939277e-01,-7.049831618866541083e-01,-1.808942446503824519e-01,-2.157596430527095391e-02,-8.531770174334475376e-01,-5.827548978300072235e-01,-4.205613987303017387e-01
-2.072739512144992968e+00,-2.179692559381732231e+00,-1.983447355025932168e+00,-3.393490973520439269e+00,1.335278988453146187e+00,-1.194743134214287128e+00,-1.348713113698294386e+00,2.785914172023370994e-01,3.864613471368123082e-02,6.085617995202927677e-01,-1.421682059326018210e-01,-1.551663219882242206e+00,4.151593972250396947e-01,-4.042320066166331105e-01,7.613573734737855148e-02,-6.537683078444653795e-01,-8.039836935428515963e-01,1.860206897989803210e+00,8.076109850740620377e-02,2.978446127821050116e+00,2.396406595585467869e+00,-4.203930200626189440e-02,3.671002741352959564e+00,1.061959217201891015e-02,9.217000199849691988e-01,9.230861972656622116e-01,-7.326311375500795808e-01,1.186499996563429721e-01,-3.657081213522280771e-01,2.733927849141313704e+00,-1.886196934688269433e+00,-1.746895122627394548e+00,-1.047456140669105418e+00,3.526506368274453518e+00,-9.423394610000859206e-01,1.789522216855889081e+00,-1.096208019314593059e-02
1.685342099791453663e-02,4.414489661173537915e-01,3.707237883809327752e-03,5.494225296673781678e+00,3.428532021049059964e-01,1.741020742529419518e+00,4.591153267775852087e-01,1.444886886783131263e+00,4.686049850478647971e-01,4.813798906117461307e-01,3.093539915837025145e+00,9.469923476656673111e-01,3.450883728379905424e+00,-2.714784915779932639e+00,-6.997473887011008697e-01,-4.212264465605047858e-02,1.912477305743665590e-01,-1.831229466413152540e+00,2.683717575258710131e+00,4.869497956205798284e-01,-3.004616503308702669e+00,9.907952899433887517e-02,-5.140459267164814605e+00,1.174287381041793976e+00,1.874309292248309000e-01,-3.642643009473435778e-01,9.205349246934677598e-01,4.183898381605135053e-01,3.217130992644107401e+00,-1.302013869633398269e+00,2.057464622917978492e+00,8.455688984694005317e-01,1.804590548666640815e-01,-5.633939111445117831e+00,8.314245895766856354e-01,-1.719401258081263428e+00,4.320044806171420282e-01
9.005975583579355348e-01,2.948800273562619090e+00,2.313874706610228038e-01,3.684482452712415146e+00,4.233355114935115071e-01,2.463806338499808124e+00,7.531933202534585314e-01,-5.552527681912006186e-01,-8.153208256894580730e-01,-1.234093152726004172e+00,-4.065830829178929129e-02,2.483250673660486463e+00,5.386687143060473471e-01,2.297044964024396840e+00,-1.175292850890696572e+00,-1.495368093399689569e+00,-4.772885337503451897e-01,-2.930757842539357227e+00,-1.447186858081121796e+00,-3.729926347335398074e+00,-3.962215173228669229e+00,-7.192558154824673089e-01,-1.850705670230298860e+00,-1.943919246737793038e-01,1.807084126575405625e+00,-1.593854437837813887e+00,1.230049938612211680e+00,8.552788789986929575e-04,-5.887619031832389549e-01,-3.630205465929807307e+00,2.166839899229995758e+00,3.508697633082680234e-02,-3.477979380401612919e-01,-7.720184930662382428e+00,-5.771574119056408492e-01,1.207510157847651311e-01,1.055552457284165913e+00
-2.341867844390109976e+00,1.150617119635368724e+00,-4.078299509188997030e-02,3.396572842221701638e+00,-1.002143418549882758e+00,2.171649023554633740e-02,2.156728073032304405e+00,2.801190973203278034e-01,-1.170974021019711708e+00,-8.973965168040830553e-01,-2.981392040763815920e+00,5.144799654672704836e-01,2.210639990154624535e+00,3.057816492222451110e+00,-8.741653247150253936e-01,9.785848422033018856e-01,8.360051041169824781e-02,1.844828566021977090e-01,-8.152281905379535898e-01,-1.851986746406788065e+00,6.147305381281922276e-01,-1.566406102297278835e+00,-1.611915617087183339e+00,-5.333224608990078108e-01,2.588843127392899124e-01,-4.432874486916973389e-01,-1.099272233243355767e+00,-8.611592479809480061e-01,4.674273823026268149e-01,2.711515206018078050e+00,-1.236075546845848638e+00,-1.501113530709898836e-01,-9.838132880192719254e-01,-6.558700698779916571e+00,2.482319029950953659e+00,7.908839291630471724e-01,-1.468154921960216353e+00
-4.637413769243959649e+00,-6.940179660809098205e-01,-1.263132988084639141e+00,1.349100993609622767e+00,-4.265553651022309101e-01,-6.854829974425507011e-01,-1.641634168808073779e-01,-9.173589669452488771e-01,-7.734037920887305573e-01,5.523692610180922502e-01,-1.591887254776954030e+00,-7.269153007190395366e-01,2.186504566868721966e+00,1.081363728272842106e+00,-1.084948619017289895e+00,-1.041555558649228219e+00,2.732863443675671022e-01,1.955276577251907844e+00,1.393352030601703095e+00,3.441115595370295988e-01,2.055660336877561001e+00,1.302427547751398018e-01,-5.094580066544180497e+00,-4.047557881432292115e-01,5.092421166418998890e-01,2.096587083115854233e-01,8.420502420448977565e-02,-4.823055681484193502e-01,2.218617417973392403e+00,-2.969313976918774856e-01,3.029576400931588420e-02,-2.973959959734163494e+00,-1.506167396441103312e+00,-2.852478193010172802e+00,1.787095617569129491e+00,1.572721690417886009e+00,3.910931548638922894e-01
-4.684774215333999958e-01,-1.673240536910935550e+00,-4.309820503697395777e-01,-1.496428223307026517e+00,5.804933754464731699e-01,1.397664472593038720e+00,-1.285587023947158958e+00,-2.211823042004814610e+00,-1.544157471616909305e+00,1.163896786587191423e+00,6.639427991225683723e-01,1.071875232239828835e+00,-2.985346692601662966e+00,-8.224413333258615566e-01,-3.098800768282012896e+00,7.524128151671620746e-01,-2.685567072784689202e-01,-6.208135777046865922e-01,-2.058377983373792741e+00,2.779895579464421562e+00,-2.570380456708381889e+00,-6.465762261299171643e-01,2.988829038538706850e+00,1.248021564283980256e+00,1.691372837547793218e+00,1.037772000287733754e+00,-2.430251011317512977e-01,2.037051730202144473e+00,-1.928872775713509125e+00,3.109407374253127632e+00,-2.504268240892094877e+00,-4.639980930098076328e+00,-1.618645823461157596e+00,-1.551064664454169018e+00,-1.088480992680757486e+00,4.786793712033562964e-01,3.290634365662540861e-01
8.335964015072080402e-01,-6.156807990720750690e-01,8.224965107674765408e-01,-4.343047561724300287e-02,9.173328806632643495e-01,-1.084685901830514609e+00,1.513591814575143690e-01,-3.390551573181390665e-01,1.913370116582923386e-01,1.173895678622526306e+00,2.770664434876779492e+00,-1.505835233148820507e+00,1.591152419023927234e+00,-2.760967977175432519e+00,7.101772382611245549e-01,6.243111804278532739e-01,1.098363870794916153e-02,6.299119863619058179e-01,-2.751580450594223182e-01,-1.579608705952730396e+00,1.908446618350661650e+00,1.251525082179625770e+00,-1.100117185169786183e+00,-2.718287668099318433e-01,1.156451999121086427e-01,8.922639092413661155e-01,7.469930649592569916e-01,-4.592572555462447470e-01,4.485580380117550892e-01,1.933498420639414572e+00,-4.848860301846367737e-01,-1.358313232049249475e+00,-1.312446154915229979e+00,-1.643929426354130863e+00,-2.318688293389647992e-02,-1.780657388840065192e+00,-6.405451847246716734e-02
-1.970831349782338648e+00,5.606458263469963343e-01,2.860002616953938315e-01,4.341111741884555286e+00,-4.797915246126243649e-01,6.186410576682466189e-01,5.364930933072005192e-01,-5.666483894685601097e-01,-1.240644241936044612e+00,1.087620844651832064e+00,-3.676033298496183210e+00,2.589879955176763726e+00,-2.777300328551076669e-01,3.262053073067334275e+00,-2.859461625106786142e-01,5.048210347448923718e-01,2.033742084455795407e+00,-2.312423621106892924e+00,-7.836308348883381791e-01,-1.161182390833378486e+00,-4.514757204987595585e-01,-7.569160131948967640e-01,-3.326666702859442992e+00,-9.424804261643988657e-01,1.345330130170734995e+00,-8.900051915323430318e-01,-4.861030122411815618e-02,-8.901497766621449537e-02,6.856520295403935039e-01,7.079553971704837245e-01,-1.012277442132416827e-01,4.701081168449282588e-01,-1.697244224562138859e+00,-5.478108532536738018e+00,-1.046138322601273263e+00,-7.015028957264591858e-01,-2.084987236970514246e+00
1.640752276317838154e+00,2.560635456223306239e+00,4.938071067326748054e-01,7.749661612079794537e-02,1.473718436463673953e+00,-4.866824229292134318e-01,1.401337578886077573e+00,-1.173834309181856161e+00,1.630257655741411904e+00,-1.001700064141314739e+00,-1.981121560734518283e+00,-5.423402168213964369e-01,-1.220650534846006718e-01,2.362056769698539505e+00,4.896738153654908721e-01,2.801225678750771109e-01,-9.469769732969668397e-01,-1.687569035824126873e-01,5.339529995857456024e-01,-2.999815174189663924e+00,1.286434253872484224e+00,-7.334931511477269517e-01,-2.358243959396864042e+00,-1.632252584125237327e+00,1.393659045844873878e+00,-1.945965151894914147e+00,-5.345682647713669716e-02,7.923280886904066067e-01,1.793697480016995804e-01,-2.224740240094617683e+00,1.279945467688683225e+00,-1.291448090221678058e+00,-1.376016621375080184e+00,-7.079236055831078511e-01,-7.784265870271478427e-01,9.389162480198188776e-01,-1.075972896553244018e+00
