X0,X1,X2,X3,X4
-1.107306370968521136e+00,2.495075771187369451e-01,4.916557243399507504e-01,-2.537404381308601131e-01,-9.253703432625347558e-01
-1.277068337879251558e+00,1.373431534028405121e+00,-9.504006298399159114e-02,2.716559593311632798e-02,1.176592227189064310e+00
-9.333120360394212556e-01,-2.168935036648946824e+00,1.520094394129338777e-01,1.691901474605978839e+00,5.513187479883333575e-01
-9.337410968650433629e-01,6.989678912342720540e-01,1.524934279548390670e+00,-6.463153091626614444e-01,-1.183305851392609576e+00
8.844749074072805195e-01,-1.884961596032255660e+00,1.052850174180008702e+00,9.383340494727578918e-01,-1.120198183927874958e+00
2.071178667335159540e-01,-4.953482292251176755e-01,1.226673693676529453e+00,4.897547660926226953e-01,3.729011184062488993e-01
1.000183580801267125e+00,1.619442807938399342e+00,-6.930548958807816184e-01,-1.373264848595870280e+00,-4.535632597995984394e-01
8.873718011801616790e-01,-1.492234538520035070e+00,2.044967762363872898e-01,1.062875430642549412e+00,-6.840507913000277718e-01
-1.372575264938970863e+00,-2.967062106218480988e-01,1.169387716760218909e+00,1.489106707654522577e+00,-8.092442966055873876e-02
4.568458346992803620e-01,-2.411581605758208458e-01,-1.609149136082357767e+00,1.650002823548201825e+00,-6.080400586484906444e-01
2.575773539875746976e-01,2.359631558586697597e+00,-6.296957326678210842e-01,-2.622911174608739682e+00,6.812640939775781168e-02
-1.327763976951641944e-01,-9.017433569071731103e-01,-3.300836663673283322e-01,-6.962028991205450046e-01,3.632629699898587416e-01
2.074262964054811142e+00,3.899165181761668486e-01,9.228414020994502032e-01,-4.654833002744947906e-02,1.153061180160149579e+00
-3.099927266890090682e-01,-8.586518614804854455e-01,5.557504533178660999e-01,1.449853691571229231e+00,-9.803238167368812928e-01
-4.493416348916707825e-01,-1.076678972265745049e+00,-1.668178965556003090e-01,4.707326163987783918e-01,-8.434486316300529030e-01
1.182233678240845132e+00,-1.667925325678308202e+00,-1.117912895243219573e+00,9.033454764992707720e-01,-7.130317526329008615e-01
7.628221827433581126e-01,1.076596338815315246e+00,-6.428867033788914220e-01,-9.059604822874036678e-01,7.324994607039271299e-01
2.648646713006078679e-01,-1.121015260680922054e+00,4.830584659466186093e-02,6.664291969343850708e-01,-5.667216615204840879e-01
8.665316983494089076e-01,6.122306725009113437e-01,9.445849877328260646e-02,4.434135117188570119e-01,-2.009537513344901091e-02
1.185662932067581332e+00,-1.751305785748979549e+00,4.119081150574916528e+00,1.563825482800436095e+00,-1.626465788779107302e-01
6.690462855250991492e-01,3.513718516818272741e-01,-2.302375690668754527e-01,2.675640191469791374e-01,9.617439033359094225e-01
-8.249895647979516022e-02,8.225959369565012391e-01,-1.233093657404271237e+00,-7.351422444752014895e-01,1.528147415617638893e-01
6.927567972903877491e-01,4.821498803373996944e-01,9.849039171812316029e-01,-6.246623460722352528e-01,9.462846844999276419e-01
3.741598054637080284e-01,-8.360892962972386044e-01,1.958547450683306712e-01,-1.505867975884284393e-01,-1.802255002571582665e+00
-5.081664829258284583e-02,-2.597547493817331965e+00,8.882782295015075880e-01,1.404853676774034055e+00,2.537117616821229268e-03
-1.945509443383580395e-01,1.612360989242478837e+00,-1.540469206571569494e+00,-1.296244917048873679e+00,-1.006325420874859544e+00
-2.437988871745369324e-01,-4.950500110255627306e-01,1.252853869850577784e+00,6.846767221313622143e-01,-6.734536977090171961e-01
-1.895422402447378030e+00,8.652345758277864007e-01,-9.706450571334741539e-01,-3.147850283716567832e-01,9.992087239629861006e-01
3.147072009437008044e-01,2.089100601488255160e-01,-1.671424069328657225e-01,-1.117358723211616445e+00,3.161177324250772497e-02
8.843426481329866862e-01,9.062376312695026304e-01,-6.524487340848140748e-01,-1.344603667181769380e+00,9.651496292462113935e-01
2.575499452932978328e-01,-4.888104669031356764e-02,-1.798539960819913963e+00,1.197325674963462872e+00,-4.622138378023786243e-01
-5.312422958691248587e-01,1.937361099730952052e-01,4.953002014720584989e-01,-1.096389425000792617e+00,9.736747026827166085e-01
-1.447257149482448879e+00,3.594153612055270841e+00,-3.291894522921590571e+00,-1.350556758353817610e+00,1.024544749342294558e+00
1.969685304025210693e+00,1.956515171442889667e+00,-2.041238301220637652e+00,3.744864163916977740e-02,9.112335214415292484e-01
1.455220703698720808e+00,3.007007855463709856e+00,-4.212156390985183130e+00,-1.490747689240751184e+00,4.655203279674402506e-01
-1.860862156473312767e+00,1.252430012788144698e+00,-1.797092194036902235e+00,-2.856990464047995393e-01,-3.076754405296535100e-01
4.174098504811885602e-01,-9.170484680033893499e-01,2.162484586552555488e+00,-7.822295569009418692e-01,2.515093344747331150e-01
-1.772719486966150670e+00,-1.953091105222553026e+00,4.959415849930957076e-01,1.930813288686653806e+00,-9.247622859718193089e-01
-1.854466487142618358e-01,-2.109148502246121382e+00,3.151594128481701063e+00,5.896371725926433660e-01,-4.669457697495431603e-01
1.512010884356338181e-01,1.048553704213195381e-01,-1.217800193089472405e+00,6.039946617712067117e-02,1.777846607428177128e+00
-1.298438244174501821e-01,-4.238861518914176507e-01,-2.433293575239862117e-01,1.156406006053108282e+00,1.382550864515351252e+00
-4.369887826263836317e-01,-2.343507897566643461e-02,1.513655561554360540e+00,7.113510950439676517e-01,6.989097948595860421e-01
8.228679891834852489e-01,1.038109551329740476e+00,1.121478821999926545e+00,-1.528276648542296723e+00,-5.817534888019907369e-01
-1.424529391179500504e+00,-1.930417132279882653e+00,7.230396861753196625e-01,9.116221394584440585e-01,2.680866199589252222e-02
-1.228766423443300893e+00,-1.458842701811646769e+00,2.425982235341990645e+00,7.955828373417829225e-01,-2.713579133301388321e-02
2.300880351142327029e+00,-1.114996280493938841e+00,-1.217063169668826994e+00,1.023419378985566119e+00,-1.165107832114513853e+00
3.984149330021795332e-02,3.838985201378454448e+00,-1.781925081004385625e+00,-1.355593415721722428e+00,-1.452732111411523253e-01
1.067382648856454619e+00,1.866041729460606868e-01,-1.436203719188141326e-01,2.872853159004022383e-01,-9.649578682160238063e-01
2.497130192298584461e-01,1.031280732963282931e+00,-6.190981866790241650e-01,-9.880949436613460646e-02,1.904736918747541585e-01
9.764792363197677405e-02,-8.254001005152374892e-01,3.207126408002502593e+00,1.561485748584586775e+00,7.935788987123884031e-01
7.935177681038354525e-01,1.647538861251837794e+00,-2.464859266746411315e+00,4.631864899451428319e-01,9.752761339286836195e-01
4.560274220136513179e-01,1.145571511001583831e+00,-2.005918175421173899e+00,7.806205117283935291e-01,4.029598121309685976e-01
2.899598753854325597e-02,2.640086729821357281e+00,-1.231626979064210925e+00,-2.374980007611112998e-01,4.638833031404333146e-02
1.766266079058800509e+00,-9.371861258044796861e-01,6.742032319044449773e-01,-4.014378502161450868e-01,2.157796769335301734e-01
-5.327638770451328387e-01,1.016024178344677731e+00,-2.331591493701448137e+00,-4.973936161015075075e-01,8.200050404825381944e-01
-3.336541220757535120e-01,-1.131527264640711294e+00,1.388783900106490110e+00,1.412097643476841524e+00,-1.118574949488907594e-01
-8.836593698827441834e-01,-1.075350959402426310e-01,6.887429933095885470e-01,-1.309906174719229988e+00,-2.890700903905629726e+00
-3.879032826626135910e-01,1.825729296716894767e-01,1.017194291005438567e+00,-5.973914695323876423e-01,-9.301249000627291874e-01
-1.476659140140589743e+00,-2.800323922978604774e-01,9.804873752261311637e-01,-5.747437313915371160e-01,9.596684992370498879e-01
-1.099623946729510748e-01,-6.546726710741697097e-01,1.660488549072394626e+00,-9.609594577274439553e-01,-1.026900212052422878e+00
9.721435589427547264e-01,1.514528075319491185e+00,2.223284042476669775e-02,-1.786578787451949202e+00,-4.158945423717842066e-02
1.949590853615942088e+00,-2.962332689300619659e-01,1.202283609729512259e-01,7.670028918378360983e-01,-1.506623417212118454e+00
-1.177747975974644978e+00,-6.159435271895218333e-01,7.289205296065592865e-01,3.895831740188216430e-01,1.305592477079063451e+00
-1.901005521070489243e-02,1.462802620346987492e+00,-1.785055501050491378e+00,5.157565018676212310e-01,-1.240100483817238031e-01
-5.165836172702682749e-02,-1.254774663634409260e+00,2.868502021212108843e+00,1.147805039835860574e+00,-4.301568795362570308e-01
-4.890304498189415039e-01,-8.398437309514116267e-01,7.356639778645038819e-01,-4.336913692598312609e-01,4.414507698221997178e-01
1.784724711718310264e+00,9.546067272164981965e-01,-2.255436480791017217e+00,-1.593207758720549316e+00,-5.366513282942059204e-01
5.667013714108292133e-01,2.937937844035820589e+00,-2.548804712111953030e+00,-4.407851851594122849e-01,9.773219087070919020e-01
6.151069148959730226e-01,-1.354131394316467674e+00,1.542393237660196315e+00,1.835775447926918658e-01,-7.296957029845259068e-01
-1.309388500502736807e+00,1.028885002529422721e-02,3.918380238036175967e-01,1.627761406992963122e+00,-1.400136135357589462e-01
-9.667615597386718385e-01,-7.984708055299311047e-01,-8.544833207259858732e-01,1.629035464728728066e-01,-3.080312728307999515e-01
-5.368651456064577054e-01,-2.680988240749878848e+00,1.128356468090150777e+00,1.284389420849974206e+00,-9.630536109399824296e-01
4.269751571037611604e-01,8.782407700706831299e-01,-1.043351368414238589e+00,4.559974979025935293e-01,2.097867603465307429e+00
6.339378706666186636e-01,2.651250386460453967e+00,-2.096397497381653707e+00,2.217957369487550401e-01,1.678475159379024140e+00
-5.276832996404191567e-01,-9.683650029739954146e-01,2.434726400794257617e-01,2.035697468472141836e+00,-5.050028052022700331e-01
9.654050212488197724e-01,2.082657595162013542e-01,-4.829436844672081453e-01,1.339805363807370919e-01,-1.169058494569302220e-01
-1.068783621343860846e+00,5.106655335108900573e-02,-1.142854654349058086e+00,1.630219424851762966e+00,-7.086947485105997424e-02
5.610302586124067403e-01,8.180221748853467867e-01,-2.404794300737775892e+00,-1.134241778884858665e+00,1.306327298548607851e+00
5.124086433696711795e-01,-2.500682819330661832e+00,2.145127762346768385e+00,9.218556284457501970e-01,-3.949341794404227501e-01
3.684346568766117547e-01,-1.158560344917134444e+00,1.818685311474313782e+00,-3.824932501161854015e-01,3.700590368482922221e-01
3.916265417991593445e-01,-1.708192871509835786e+00,2.078117714072886368e+00,1.191740659110436473e+00,-1.259707429741051321e+00
4.024019899764382791e-01,1.292474772889788071e+00,-7.883919916367199132e-01,-6.411141234570034708e-01,-2.505971516218476580e+00
-3.792524851746661985e-02,-1.905615854749544091e+00,1.566830323856587492e+00,5.202125187475430401e-01,-9.492135200036753151e-01
-1.009326098448307008e+00,1.695899899149778012e+00,-1.170898771703834162e+00,2.500964765057461098e-02,-1.308496518752991333e+00
3.775759892748448698e-01,1.140077697419748626e+00,-8.296285221148439470e-01,7.119754842331418310e-01,-4.174501867688270029e-01
-8.002609855884081913e-01,1.517018122941597547e+00,3.554071010804356057e-01,-6.978014202056738169e-01,-1.820262588662731884e-01
-2.936696340604403321e+00,-1.443570667975675903e+00,2.901354662883900426e-01,4.775934953586260523e-01,-4.259721460341250876e-01
4.506686230855868613e-01,4.096615680189256703e-01,-8.453157693640437342e-01,7.600474439869628895e-01,2.013352371911442340e+00
-3.672163690754046833e-02,-5.355649294849986752e-01,2.320721171285460294e-01,-4.117503561878698704e-01,1.031143778876041223e-01
-3.096645628445501952e+00,1.055294528800651666e+00,-5.741650083731711929e-01,-5.452348415189447461e-01,7.720661665054224798e-01
-5.217449048158809832e-01,1.098976111879670814e+00,4.538892859307642746e-01,3.427853702315222795e-01,3.717995419771714105e-01
3.461082535494303114e-01,1.598865825145532549e+00,6.382352974851297489e-01,8.780185301424289213e-01,1.532930791781713875e+00
8.098572701077313418e-01,-2.199579947775289757e-01,1.788341952520411671e-01,-8.175898661731259009e-01,3.289728609553752570e-01
-4.296950977556226459e-01,1.822117584618026420e+00,-2.055644780294784368e+00,-2.743598967902742825e-01,1.025836446659979667e-01
-5.905292788369359558e-01,-1.860901907305023140e-01,1.673658844977416349e+00,-5.825522029186057660e-01,-2.118278399428473513e+00
1.834350864534723069e+00,-4.217881580055520829e-01,-4.854462933221979082e-01,6.657651992036506261e-02,7.620424468194679779e-01
-9.246431114639531712e-01,3.757206772613200574e+00,-1.501102706488965488e+00,-2.563647680111101224e+00,1.201430610724065623e-01
-2.355919223684750374e+00,-2.371632868716394560e-01,-2.544247059777103637e+00,-3.887677645882292587e-01,4.959884228169609277e-01
-4.943700059741884534e-01,-2.459970537389075951e-01,-1.563318663492953453e+00,-3.338240451392241598e-02,1.961316348720768821e-01
-1.394389455524542409e+00,-1.817533501174430077e-02,-8.599004755648089748e-01,3.942986029899453460e-01,5.335606044860325969e-01
-6.485265455129529677e-01,-1.136447037558270257e-01,1.277873939911130075e+00,7.205574806278348676e-01,8.837044435990318858e-01
1.325180590540655956e+00,1.084219132607832758e+00,5.724968999635116074e-01,6.334826638413308675e-02,1.196567999577936137e+00
1.173825583850142795e+00,3.990608409505771448e-01,-1.753248793292308205e+00,8.614680409949880546e-02,5.263912360407024815e-01
3.042768905547862390e-01,1.124757594685810602e+00,1.195516273414950037e+00,-6.137140184084822758e-01,1.422117419598374344e+00
1.168430162266073102e+00,-3.663853373201574337e-01,1.876675879041595829e+00,8.783460676104901665e-01,-1.857684612054073814e-01
-1.518555203981039048e-01,-2.998697045752241053e-02,1.187788297475043775e+00,-8.891617648555133480e-01,3.161676693992648834e-01
3.989981401845549835e-01,4.008292140771159140e-01,-7.983391018718342114e-01,-1.173500722324908985e+00,6.525089914335908681e-01
-1.674012652813927193e+00,-7.340443052256850898e-02,1.210164582773810338e+00,8.492362400267563505e-01,2.746581905471708884e-01
1.724742401109615297e+00,-7.034792564872613951e-01,1.854932910438701787e+00,-8.158777487877992840e-01,6.202236403968571787e-01
4.961678550105431129e-01,-7.431687644137134896e-01,5.485477373200169371e-01,8.829707659241452511e-01,-3.781722866479833578e-01
-1.644150882623313992e+00,2.624443431254901871e+00,-2.072586039427965154e+00,-2.316489441815236194e+00,1.279554980940866560e-01
-8.960780637312173447e-01,4.679136217496061567e-01,-6.791681273122247564e-01,5.488730267271919594e-01,1.211368628287044613e+00
-3.841429999514612281e-01,-6.291545894709535958e-01,-4.862147507257676415e-01,7.503901673201515132e-01,-4.762223278544510108e-01
-1.268874965098650831e-01,-1.743219474446225048e+00,1.105194404412638498e+00,-4.388639214692691831e-02,-9.360788219532836241e-01
6.069494973332655308e-01,-1.489329469101807302e+00,1.566906667638181760e+00,1.170365569484572710e+00,-1.327770840886261405e+00
-1.092837470632040509e+00,2.130428709069041471e+00,-9.599869313771844936e-01,-2.593866938922612456e-02,7.653125870859516233e-01
-5.324289419034657911e-01,-7.259105973895162434e-01,1.734238838516889980e-01,1.321546921876214920e-01,3.872559703217407501e-01
-1.283904160965257724e+00,-4.612232248146443947e-01,2.046339109305233828e-01,-1.167007820892514286e-01,-2.221240630987672549e-01
1.126725028717949550e+00,1.380731012526817292e+00,-1.539006321712847791e+00,9.360019245637190011e-01,2.393173972241456962e-02
1.297168685813633981e+00,1.229442244161846443e+00,9.659916485335892089e-01,-8.946914000498992214e-01,-3.313258257508575055e-01
-1.174414058176870418e-01,1.192426975765654262e+00,-3.518156853338394452e-01,-1.011552009334728552e+00,4.324256498075751409e-01
1.108962046489202935e+00,-3.179579563847561907e+00,2.661297953284663009e+00,1.987963778218536870e+00,3.212366130332125480e-01
-3.680164255559525421e-01,1.737113307301110243e-01,-1.154184372057466490e+00,6.242862517887206586e-01,6.699623513353036852e-01
1.549049599537960065e+00,2.071690653060549892e+00,-1.417655894864748189e+00,-5.617839344765849230e-01,1.700764175209199758e+00
1.056009184483627683e+00,9.829586399889416182e-01,7.926469977096229913e-01,-4.286710220020721884e-01,-3.529694148178427748e-01
-5.711618060531691299e-01,-4.414136840796870631e-01,1.656726905775882386e-01,1.138542572887898396e+00,-7.366666655483525283e-02
3.266049528011989445e-01,-1.051792357095026720e+00,4.749012697880949929e-02,-5.678650252946848553e-01,-1.269832120537445874e+00
-2.389487228380122730e+00,2.746555588969101791e-01,-1.017474645395484156e+00,-1.700554949586018827e+00,-1.425897160654666651e+00
1.077572169298241844e+00,-1.002431104180879551e+00,1.500721478886602345e+00,1.841909064811060093e+00,-1.770411563810029509e+00
7.484620140830136048e-01,-1.255999214230562600e-01,-6.931150726095736125e-01,-5.126686543556358000e-01,-5.333676385899425165e-01
-1.921234401361078536e-01,2.018946334728325187e+00,7.960394716759400247e-02,-3.647233291298716540e-01,-3.451252385653347243e-01
2.890740952320011714e-01,-3.404110759881826542e-01,-4.413464333528618333e-01,3.039158271688912061e-01,4.628001107156946570e-01
3.657437907666948873e-01,-1.879992282738053300e+00,4.396769369691868601e-01,-1.013129516230223959e-01,1.517200756153481933e+00
4.898035772773081109e-01,-9.945653413455205483e-01,1.368711798912065181e+00,4.973212233698878215e-01,-1.312973526561855842e+00
-1.606583663947396490e+00,2.037352656032619169e+00,-1.149141372737412237e+00,-1.141227618108892061e+00,1.597772507448757651e+00
6.593899585823125298e-01,8.845733013314163173e-01,-1.057423951128956041e+00,-9.457623976135206556e-01,1.084859325506321692e+00
4.354050531536937663e-01,1.492646071071007940e-01,2.767630214155720192e-01,-2.232911004478885242e-02,-2.501891919636456407e-01
-1.618447043495986559e+00,5.920318591566187116e-02,-3.146219231063610566e-01,3.415905035692703429e-01,-8.598038927036807944e-02
-5.437442937036630619e-01,-2.662124386430470002e-02,1.611629307782172393e+00,-5.920989654773075594e-01,-1.797754874944213599e+00
3.097138125399193642e-01,-2.248462798652512973e+00,1.519650640401619901e+00,2.101519709565458527e+00,1.050229704924788288e-01
2.097017963025018972e+00,-1.964215559677878753e+00,8.134813716550322038e-01,8.011010688241082880e-03,-6.804666479052435824e-01
-2.292693566061440702e+00,-2.536537332617157414e+00,6.000249231323480092e-01,-4.199670523957196866e-01,-1.383122926907693617e-01
-1.024357096854042304e+00,-7.115229995771631399e-01,2.291703597967500894e+00,6.874541229250258345e-01,-1.146468539604165837e+00
-5.755538738167961244e-01,-6.856504153799228840e-01,3.671704244931017769e-02,6.514662491103984099e-01,2.310610174821130930e-02
-2.728674126962756241e-01,2.059428947659799614e-01,-3.159215023897067320e-01,-1.189887769275682905e-01,4.082493607128808571e-02
-7.372123127516485575e-01,6.118170374197248185e-01,-1.203986346826020348e+00,5.602777048300716656e-02,2.624043451113726722e-01
3.021955411091695187e-01,1.276786473178562531e+00,-2.093510603105918300e+00,2.266857392219307765e-01,3.235454874420706228e-01
-6.622161510575654830e-01,-1.750265443474805505e-01,-3.492407174823482507e-01,3.600115808532781125e-01,-9.553406989684180006e-01
2.714954777110384701e-02,-4.733937574219436173e-01,3.696777781062745016e-01,3.695375551985652374e-03,-8.337305140716910756e-01
4.085471418769395791e-01,-1.637467248770867911e+00,1.049543286424273303e+00,9.658922645455685074e-02,-2.575350716306247789e-01
-9.832881577572005760e-01,-2.587072974604576747e-01,-2.133839782081594638e+00,7.574698839801212724e-01,6.451897563361247423e-01
1.629893628118131710e-01,-2.723220018356251049e-01,-3.844973807367890739e-01,9.533001802640591604e-01,1.758793638182412356e-01
-2.508279397961359902e-01,1.140930190683164369e+00,-4.821744850676813465e-01,-2.338993913068393160e-01,2.712989987724019336e-01
-5.285027185228857727e-01,-6.572705868305169785e-01,1.473685404948066546e+00,6.347940038606364466e-01,-7.110465227991192849e-01
-1.017934092847225802e+00,-8.827910247586712167e-01,2.220660401468589118e+00,1.043222391276617866e+00,1.830694702070768454e+00
6.153103005538670400e-01,-2.142387513628051909e+00,2.030833693299196163e+00,1.107709762339447179e+00,2.556404186261573841e-01
-5.101456004766896646e-01,-3.979875928681051445e-01,1.037388993559516193e+00,-1.323758327385905265e+00,3.375128005654666752e-01
3.425747346792697989e-01,5.258379996774911191e-01,-1.611041232019778668e+00,7.435612856586036601e-02,-1.080099109931809270e-01
-8.186788402381306451e-01,2.063139328178657639e+00,3.384730677539089516e-01,-5.856547084906599254e-01,1.822346130713662360e+00
7.506573856378377929e-01,-2.331467041828870546e+00,2.306112059081271592e+00,1.387631250488309043e+00,-4.614964164524222867e-01
5.030413870028872525e-01,-1.871169648925318674e+00,1.245616279190645992e+00,-7.848092391155511716e-02,1.190840281588744221e+00
-1.836147477249481685e+00,-3.598095674306069913e+00,3.062446998495754080e+00,1.362748566646085902e+00,-6.698626245934915513e-01
-1.145442122825668596e+00,-4.846332654844714982e-01,3.945378064451477429e-01,-1.374021017017231783e-01,-3.639528085205190888e-01
4.982070124183740067e-01,2.995830017551088353e+00,-1.395164857057812569e+00,-1.130250201504425567e+00,1.424576319296593896e+00
1.888703780670808241e+00,-2.003912028368290521e+00,9.361955884142363349e-01,9.562713633833379578e-01,-6.581433205385135432e-01
5.129847985258396692e-01,-4.159334410328330844e-01,4.915790959381932668e-02,-4.762222621972509451e-01,-8.826026295710480418e-02
-8.835366878820577474e-01,4.506552114398554298e-01,1.179187208092455919e-01,7.200594113163293342e-01,9.079803839094331419e-01
-1.688775962147311960e+00,6.724634523765797844e-01,-9.397619826503812446e-01,-5.060222991640276335e-01,-9.624721711566025517e-01
6.330123790291217745e-01,-3.204466719172970102e+00,2.183169296273527404e+00,2.055102678393943005e+00,5.197361625853139100e-02
8.208248345025999093e-01,1.445354587245994082e+00,-1.201546363050621347e+00,-2.020847207852535521e-01,1.098952341827110990e+00
-1.779865388632905665e+00,-1.049339054225139067e+00,4.613494123834930294e-01,-6.219309955012614771e-02,-3.423997588356199051e-01
-7.762387241355981349e-01,1.901931918617213224e+00,-6.742948022452673884e-01,-2.087530445855741712e-01,1.314813167672570282e+00
-1.256441368486062693e+00,-1.743163273011297587e+00,1.851813080474251194e+00,1.620770749337689054e+00,-1.643151870532613967e-01
-8.159904278642375886e-01,-2.691257129939900183e-01,3.606809922713363759e-02,-7.723970320147872659e-01,-2.330209170911693994e-01
6.781054723905857173e-01,3.272378278325028811e-01,7.085888052412393501e-01,2.815483832145800891e-01,8.350792260535981892e-01
-3.156183195401667807e-01,1.143875661128905374e+00,4.887718722188629794e-01,-6.861161206839520021e-01,-1.216698712416028672e+00
1.635211314887788703e+00,-5.101216656761476953e-01,7.580180995242488118e-01,-1.570881368132488187e-01,2.476480598885893725e-01
4.806431856336133845e-02,4.809888082087672156e-01,7.182158494958912343e-02,1.272426651069136216e+00,7.465856837447935046e-01
1.054158087271522160e+00,6.609207491274587953e-01,6.616732635114859207e-01,-2.238262958683447656e-01,1.011464641522775043e+00
-1.247152818050281553e+00,-8.301663207793973376e-01,2.103597702379520484e+00,1.049791047414429190e+00,-1.335337729321044664e+00
1.768780339065586071e+00,-1.424983561543006871e+00,1.236940933039672341e+00,-5.484760526517858115e-02,-2.478599736012809363e+00
1.669611771607223683e-01,1.125333327912808601e+00,-7.795518818320592569e-01,-8.459308712435050781e-01,8.838733934619370514e-01
-9.472916838242065873e-01,4.303678039436920066e-02,1.713348170007344295e+00,4.597713556710734117e-01,-9.524356168076629492e-02
1.037267324114337308e+00,4.923521880128900463e-03,-8.094085389685207188e-02,-3.823201268555996291e-01,9.027963637467238955e-01
