X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
2.314455199623627890e-01,1.866571726180267232e-01,8.390434608357904001e-01,8.627860700971234920e-01,-1.519111133025456750e+00,2.442512526105163673e+00,-2.879197786114446322e-01,3.056195752551409406e-01,-1.980073121883217713e+00,2.231656642252584533e+00,3.470524301555688584e-02,2.404685494821646508e+00,1.840317258923663157e+00,1.234542563996349651e+00,5.420137783648046881e-01,1.020047980031582313e-01,2.752171648798369397e+00,6.459860493517949331e-02,2.448515149525302359e+00,-1.138934374166795660e+00
4.827163433536144077e-01,9.536987431937120618e-01,-8.785905424300373134e-01,9.911808096012542091e-01,1.287820979853107062e-01,1.263237565290115105e-01,4.108953279642411915e-02,-3.218675763786320587e-01,3.578860453791586904e-01,5.465344596246580755e-01,1.183148509259709158e+00,3.855610866036440765e+00,-1.300171309406365827e+00,1.683340837076747198e-01,-5.918071101726996019e-01,-1.384260962328692779e+00,6.489930501228023951e-01,1.471035604362097349e+00,4.397034147927153747e+00,-1.730083454055775460e+00
2.916802112557458915e-01,-7.099432186443593862e-01,-8.614649900941478977e-01,-1.091506884301898017e+00,3.034147423548911870e-01,2.410907139786862441e+00,-1.232844470454504737e+00,2.441828223682308785e+00,7.627084363458881411e-01,-1.032324352573837256e+00,2.669072185206801784e+00,-2.735535827891137473e+00,-1.375044129777057700e-01,1.449007265897822583e+00,-3.275064279997843109e+00,1.114985134575672499e+00,-5.534123789590488229e-01,3.309295607652653626e-01,-2.030985676928947825e+00,-1.111362704853846584e+00
6.363793062577615123e-01,-1.259163281511363586e+00,-1.715654097446666082e+00,1.297350149573197164e+00,2.545686042951350370e+00,-9.662755200729813421e-01,-4.794718356015088556e-01,-1.320424804543012920e+00,-2.695998954039810491e-01,7.593456048325729624e-01,-8.390231395569249795e-01,5.844040017134323861e+00,-3.115489649170032349e-01,-4.694860697035988517e-01,-3.122441868603567983e+00,2.555420955764279967e+00,2.591087109327106397e+00,-1.612381901927274708e+00,4.094808277028906041e+00,4.149456656264375320e-01
7.000037451278304790e-01,-2.827026174685301818e+00,-1.483907454698880080e-01,2.232639424312749643e+00,1.753813389324948568e-01,-1.096915858803799271e+00,4.988237140261271296e-01,1.906491095591422713e-01,1.385366175902441599e-02,5.443640474634450221e-01,-1.634781130453446973e+00,1.564677304338777386e+00,-1.457641447951919300e+00,-2.000823101901530787e+00,1.068815914322367222e+00,5.047469281808438346e+00,-3.311264216348684397e-01,1.167376436522068461e+00,1.446178846743200852e+00,6.074881918567267558e-01
4.909258601750932094e-01,5.889674180759164601e-01,-5.330189667527618358e-01,1.108760346951364273e+00,2.463540777387739356e-01,-1.197543196421982925e+00,-3.253696937086325014e-01,1.272261297493835208e-01,2.779171697742052860e+00,-1.722824897764804186e+00,8.254055065716692230e-02,4.455001033391003062e+00,8.316777072653827041e-01,-3.647387034533831895e-02,-5.008562289225937381e-01,5.061972419607604357e-01,-1.941481579299261684e+00,-6.011340239430102983e-01,2.064337711008926490e+00,-1.852191614279659060e-01
8.661720620567912032e-01,8.611090595261317038e-01,-3.821680074338929534e-01,-1.309128773073893415e+00,-7.733868006486714908e-01,7.122236644531798611e-02,-1.460216960054207536e-01,2.073406034989869084e+00,-3.009281340947163041e-01,-3.816768949869035144e+00,1.271151992295929567e+00,-3.546981031631207149e+00,3.913784024892541513e-02,9.851959259113146627e-01,9.936740649546269566e-01,-2.867754663926347813e+00,-2.483390423847365192e+00,-2.211384595490264005e+00,-2.719999711732822512e+00,-8.375760110942741532e-01
4.804988003197714908e-01,-2.134681565691996852e+00,-9.823178513272569357e-02,-9.829686243695323622e-01,-3.198989246016243904e-01,2.115116088370805336e-02,2.086113629049358709e-01,-2.294619772531502733e+00,5.212616126310281039e-01,-1.516103908590229032e+00,2.430917229299606186e-02,3.348178088849566580e-01,-6.805996204002360273e-01,-5.105663454422667558e-01,1.204099258444812914e+00,1.253562064400807863e+00,2.462089217007499276e-01,-1.214350061125267111e+00,3.480875679273263135e-01,1.280519670321330183e+00
-7.241722180871804637e-01,-6.367209884305262690e-01,-7.115459137487153418e-01,3.187811998320393414e+00,5.242464408798289677e-01,2.030211542066515662e-01,6.399853900812630947e-01,-5.237753831270675065e-03,3.422964625436112907e-01,1.833093435061312615e+00,-3.031298388990316006e+00,1.060752700146649374e+01,-1.602775208434770449e-01,1.259475099996419933e+00,-3.038167382611478118e+00,2.118591247082268758e-02,-7.287213281338407178e-01,9.010394555501708425e-01,7.754045994793419716e+00,-7.914114944088728176e-01
1.324123186463782853e-01,1.756727420386974270e+00,-6.514020401893468037e-02,-8.270942307317903364e-01,-3.300782375950692127e-01,2.182024529980749694e+00,-9.235214543859165959e-01,5.622749387600708415e-01,-8.246973101536239636e-02,-1.402673667452780659e-02,1.513996423539008873e+00,-1.079526932754896418e+00,1.429067540194188246e-01,7.812706977917038831e-01,-2.446569799769888309e+00,-2.956212605936923588e+00,-1.090000183589524774e+00,5.575423589004704361e-01,-2.042056811745275979e+00,-1.046897037838372846e+00
1.418476835343283615e-01,-5.904211911263191892e-01,-7.330025888542408552e-01,-1.642392462477218151e+00,2.183889316228057709e+00,-1.896768683382431764e+00,-5.685800393901176975e-01,2.223865664528923425e-02,-1.638677918234469899e-01,2.486310383287408943e+00,-2.046742519491585810e+00,-4.773273817602528446e+00,6.213466209210526808e-02,-6.930576703766486713e-01,-1.427583528582563988e+00,1.179162946107396248e+00,7.259193621158051002e-01,1.795509692915731925e+00,-3.157886284545213584e+00,1.165478007804787053e+00
-1.357689666780861781e+00,-1.382259202436943446e-01,6.969450622836234066e-01,-4.994947915056396903e-02,-1.604418359147880002e+00,2.470578854223484111e+00,4.249149380210054394e-01,1.761066598849768905e+00,1.911824017389912242e-02,1.771766487187107053e+00,-1.303196338617713668e+00,1.569261928498226988e+00,-5.489926644388296584e-01,-4.246487649751525817e-01,-1.003365993132951939e+00,1.680361321564096677e+00,2.641122568724141306e+00,1.720740291483867646e+00,6.292761408363125586e-01,-1.339098987707018074e+00
-4.789508375188256117e-01,-1.434416614603333695e+00,1.480014374252591081e+00,9.624309076138986008e-01,-3.335808654283286767e+00,2.569399774378594570e-01,1.131669524623008849e+00,-9.817478809557942387e-01,1.900358154290281432e-01,-4.431068081792516322e-01,1.748160985160385206e-02,3.757169333658683552e+00,-2.986790183198202997e-01,-8.916952427382428548e-01,2.645917903944013716e+00,6.171387030804051932e-01,-5.595286294390396931e-01,-8.899360445176300871e-01,2.614998385126454217e+00,-1.875381180948726412e-01
-3.803799196879342759e-01,5.385636179480820518e-01,-4.281549690748920334e-01,-1.633250626962899910e+00,3.925501534217302746e-01,1.006367902628883426e+00,-5.766646678846454321e-01,1.442641106103259130e+00,2.637855510258903524e-01,-1.544518416464085053e+00,2.260521189187205682e+00,-6.851393939391604349e+00,-1.408112625074084301e+00,1.174015072558317746e-01,-2.211637705477125682e+00,4.198076220806622461e-01,-1.887512183189494763e+00,-9.744109312619726460e-01,-4.368374612898185738e+00,-9.400056726877437097e-02
6.238836088460817386e-01,-9.400628977262274200e-01,-1.697516128528134272e-01,1.958524217843893522e+00,3.272647545114522605e-01,-1.919499114363810044e+00,1.020083463567209137e+00,-1.440357258764259241e+00,9.559860910104346354e-01,1.109911345345260703e+00,-3.385831138387934480e+00,4.927966816469647959e+00,6.554578170189561126e-01,-5.685303899169542180e-02,-1.401109952864550090e+00,6.501452837315637723e-01,2.003191884210719920e-02,-5.048865496378447393e-01,3.323481423614517816e+00,8.215436263234389136e-01
-5.576160469462140279e-01,-1.783023041351776250e+00,-7.611388518068501474e-01,1.681542994823678638e+00,1.804828561800599918e-01,-3.074051674467083384e+00,1.513959618544776120e+00,-3.645878552571662823e+00,-1.118655279854078533e+00,1.049899521961424220e+00,-2.798436886669656509e+00,4.024834236372359264e+00,-8.369310405961787325e-01,-1.830556498687830214e+00,2.163018973763302988e+00,1.124756819147932241e+00,2.224625448083161761e+00,2.645103604652695672e+00,2.424129698319850590e+00,1.375180532310031456e+00
7.635817549980655761e-01,2.166954987861045012e+00,-1.002918635054014018e+00,-5.972307682941351281e-01,1.302190879568179138e+00,1.972499690549311069e+00,-2.227958067929739272e+00,8.872727986371660158e-01,8.408314523772252302e-01,-5.597271177647700213e-01,-5.262896664493237342e-01,2.513242435372226247e+00,7.256934808005692343e-03,3.604679083986258803e+00,-1.881329636410599360e+00,-3.948399335147720901e+00,-2.536209917486393017e+00,-3.425628858652705055e+00,4.614703079878562653e-01,-3.527757398853825777e-01
-2.133121758285319913e+00,1.053043592801784945e+00,1.572698762557053431e+00,-2.280746463870392482e+00,-2.024169942901039576e+00,1.812305620185748367e+00,-3.300693820965584502e-01,1.852687164651954710e+00,4.410448095082451780e-02,-1.795400131009609268e+00,2.196567861337437755e+00,-8.477864790095402725e+00,1.081777158831353225e-01,1.253958406535675918e+00,-3.844281640308135906e-01,-2.778929856968241907e-01,-8.551345464513837591e-01,1.738652240997085263e+00,-6.808054891858345670e+00,-4.668395108424713280e-01
5.451834941427040615e-01,-1.226540894955485683e+00,-7.650972632165815857e-02,-1.986453530933660616e+00,1.561754403237874289e+00,1.171015557945876528e+00,-4.499638832180688497e-01,-5.113038934021158610e+00,8.177446002321966390e-01,-2.167213221529892486e+00,-5.251554974993773994e-01,4.291174197575887916e+00,-4.550883997123874036e-01,1.261084890289549287e+00,1.973334517697933110e+00,3.498396000209649692e+00,-1.684371738090584492e+00,-1.732125718910902723e+00,3.208602235062770980e+00,3.136929446547731981e+00
5.357588533859358737e-02,2.381318051780848322e+00,-5.093118575753906585e-01,-1.459366346018440064e+00,2.254279395716452861e+00,5.063327571498831281e-01,-1.328119605736899800e+00,2.808825879034563933e+00,3.608543772509367753e-01,-9.144295107386806176e-01,2.510870192744064866e+00,-6.223913161118755255e+00,-8.026119407524874294e-01,8.891847691057030989e-01,-2.964227856962034835e+00,-3.849041596936605192e+00,-5.217501958767749581e-01,3.132587735622494041e-02,-4.825867660082638899e+00,-1.865156777788436360e+00
2.759704334944238502e-01,4.990467578163937379e-01,9.123863273722218059e-01,-2.495027756263984209e+00,7.746754476535679945e-01,2.232294116876743839e+00,-3.043956033033619057e-01,-1.660547336091424686e+00,7.913942259849135463e-03,2.189599348519747579e+00,-2.465836202293719470e+00,-1.921465534838845191e+00,-2.930681556924256137e-01,3.516903839261197318e-01,2.823560122137323547e-01,6.703556507516117424e-02,2.215513023736228326e-01,-2.753516015682611506e+00,-1.565047276515347363e+00,8.109961998211304701e-01
1.366998111675250760e+00,-3.450614390345358995e-01,8.396083662815873039e-01,4.953081971018502117e+00,-1.775327979470271877e+00,5.908448091027007631e-02,5.002789283089892791e+00,8.122159401932782519e-02,2.125983852163962629e-01,2.319296073010781001e+00,-3.391281468334694793e+00,7.564421560435664382e+00,-1.118075288124403377e+00,-4.071849959105975844e-03,1.768302470976986118e+00,-5.534974356705087972e-01,1.196888969552390547e+00,1.413378365732813835e+00,5.781018663706582572e+00,6.254478488877173170e-01
-1.096945033739468389e+00,-7.473154533650139264e-02,4.895414224454078811e-01,1.782265983075529192e+00,-9.511697003733660116e-01,-1.260477005941425865e+00,9.473321455793652923e-01,2.042492303042866997e+00,2.222599086133372481e-01,-1.700922192798536958e+00,-3.831950225695497370e-01,-1.187611661787242312e+00,-1.495713575433128828e-01,-1.211047594175842068e+00,1.049722194450079638e+00,3.840644308229027026e-01,-1.583112287738298152e+00,1.030288823851820412e+00,1.971263980303434860e-01,-3.171541623830637091e-01
1.142280864888105762e+00,-9.452367409077915283e-01,-5.992164591905173587e-01,6.890087747524292761e-01,-4.763742428458299649e-01,-5.782158377545588701e-01,-7.964123780355286675e-02,3.370213244433207245e-01,1.160931814918961358e+00,-7.409825717754762175e-01,3.632482909730127552e-01,9.627041647460399254e-01,8.333958269002619268e-01,-3.122794563982324023e-01,-1.672665976417034628e+00,5.585940783744051119e-01,-2.113652081868836241e+00,-9.070885242985071706e-01,2.492403881180988989e+00,-6.199739265133481503e-01
-6.504510517217321208e-01,-7.108895843540251613e-01,2.080997277904913789e-01,-3.461303839128380133e-01,1.329658172402679472e+00,1.585382166877100429e+00,-1.663670109550572596e+00,2.562611904410547758e-01,8.069604713639598748e-01,-6.758637700065323051e-01,1.852014934861005324e+00,-2.685370842175544004e-01,2.106882100884731823e+00,8.404258294259050466e-01,-2.125455769687647045e+00,1.074867329019397078e+00,-3.153003156953627428e+00,-1.215070704720655925e+00,7.529536520946049638e-01,-7.263846900779852289e-02
-1.133524999531200644e-01,-2.194252397093518492e-01,8.601158178058648796e-02,1.604361292702693564e+00,1.307100093637587834e+00,-1.342877654401402943e+00,7.265084755277821937e-01,-1.173803497246008742e-01,3.787724077083057805e-01,1.394633433742111794e+00,-5.794246378691072508e-01,2.097953381563675279e+00,-6.964855746772365130e-02,-8.620194723382832436e-01,4.072373186506752507e-01,-4.447342979409709129e-01,-8.254148112713507457e-01,1.494167500224863776e+00,1.407027256250912295e+00,-3.265120368525414873e-03
-8.056750456389082105e-02,1.268061317190140258e+00,1.577600491278298989e-01,-3.847589875480156074e+00,-2.130859705075220489e+00,1.432633188326528195e+00,-1.209651512771347415e+00,1.727393642400830487e+00,-1.835666636277703823e-01,-2.619929080726391746e+00,4.575738348601957384e+00,-4.189436062068902622e+00,5.700562119684365880e-01,1.836960723898696246e+00,6.716778188595966537e-01,1.107992379892341894e-01,6.513746983062519424e-01,-1.512096865922020861e+00,-3.888084875300390042e+00,-2.004958917714366073e+00
-6.014090773123778044e-01,2.731639979559001286e-01,-1.709187212905803888e-01,4.454746169475951034e-01,9.326467823234809718e-01,-1.050353436324142353e-01,5.417710492967818814e-01,-1.234183539119627859e+00,-1.863343912871665342e+00,-4.584517072386202763e-01,-7.688724644607453085e-01,2.480378153275789366e+00,8.407464330226374072e-01,-1.326038583960893469e-01,-1.513747424809484432e+00,-2.166482348182539930e+00,2.387081689637586379e+00,8.611592075077854069e-01,2.146494466652359101e+00,4.323992158103771022e-01
6.569304974140144360e-01,-2.483274687008945936e+00,1.790310083054955648e-01,3.004003158511566962e+00,7.576910776913003964e-02,-2.132192002982677970e+00,1.986496884373430305e+00,-4.630043884767383489e+00,-1.397406587339113104e-01,3.333579643133511627e+00,-4.173536167800156349e+00,8.972519139036974067e+00,-9.350630687508467709e-01,-8.048511654896829404e-01,4.402124403813576059e+00,3.315864823514679038e+00,-3.669163366839346963e-01,-3.223854421573131290e-01,7.437534936554921039e+00,3.109317829836781844e+00
1.053178554243469733e+00,-6.042764892788640152e-01,1.375306564897444739e+00,-3.359337071992263279e-01,-2.447663534622640746e+00,5.966741913656439800e-03,-7.927281651392614759e-01,-3.812786875657412367e-01,3.337517583019489198e-01,-6.644776503086163855e-01,7.989172824064576517e-01,-4.711471508240565598e+00,-1.000238396904482796e+00,-9.028843713956811179e-01,3.116566685716373630e+00,1.598928870133902613e+00,1.050039439956668708e-01,-2.133239423098946652e+00,-2.249609273081166094e+00,8.606396643801788038e-01
7.291456214876304021e-01,1.710042366657250179e+00,-4.550551632131872859e-01,2.200527277429030759e-01,1.599004893674278449e+00,8.933496228420800822e-01,-2.874652104693141141e-01,1.583037749983655429e+00,-3.921455137673643954e-01,-6.993933908485754358e-01,3.412261160353279088e+00,-3.186168893624434340e+00,-4.549411368625029262e-01,1.208647865259331988e+00,-1.052580882612367486e+00,-2.256218996107288710e+00,8.391575007517657614e-01,-2.607531559891334894e+00,-2.988106102217811255e+00,-3.143655439394889006e-01
-1.619320678107195821e+00,6.403646973843328816e-01,-4.343986891868561462e-01,1.073183197633968300e+00,2.442540321831008221e+00,-2.150363156063464398e+00,7.052560575033401946e-01,1.080754217589524835e+00,-1.431259107068056924e+00,3.280322712036319865e-01,-4.400761385857149266e-01,3.049218437905104828e+00,-9.508059484791434035e-02,1.358617711566534547e+00,-1.897621090151627499e+00,-1.987158635499889581e+00,2.783641372367718692e+00,1.846306507101247441e+00,1.577969149638338564e+00,-1.082690461967839690e+00
2.780631944596353294e-02,-1.501872463186115336e+00,4.419817820925261986e-02,-2.145525438330048384e+00,-9.966144096651696760e-02,3.626590392922097728e-01,1.836976876236591505e-02,-1.147231602723230992e-03,5.370471589999904066e-02,-1.821897141731328773e+00,2.291662686014267702e+00,-5.737770011490027855e+00,-6.394631674254894205e-02,-2.412890402079418128e-01,2.124309137612033993e+00,2.859274441345031725e+00,-1.860273962431429062e+00,-1.491922158262057208e+00,-3.555437220481291405e+00,8.297695938505202928e-01
1.348888146186056070e-01,5.169155594381212859e-01,-1.141480662309088956e+00,-3.836953402923552470e-01,3.990875060516560602e+00,4.069093237651716377e-01,-3.135027790122048574e-01,-1.035462402615740629e+00,3.986681203339902391e-01,-1.001400415369348096e+00,-1.297225034970231450e+00,-3.244264182319885670e+00,3.773894040354994761e-01,-1.018137137503468265e-01,-2.654959457911397536e+00,4.728738448913701875e-01,-1.671498349539487505e-01,-6.838400003083439094e-01,-2.396860917667611446e+00,4.076942690685365633e-01
1.671939617370948317e-01,3.587264738957950116e-02,-6.976650860976898461e-01,3.843798107279526310e-01,9.444881331923117296e-01,3.256592954467752987e-01,-1.512755570292658724e-01,-2.159850357036646074e+00,8.273236746801014840e-01,-1.622641445530192961e-02,-1.722225190416840856e+00,1.352761379282574339e+00,-5.422914568016470316e-01,1.294508281248821224e-01,1.372281399560178472e-01,-1.323561006197862877e+00,-1.007246605238376613e+00,5.472137447819795941e-01,8.620373819399627102e-01,1.356676869632894356e+00
1.975592107239829698e+00,6.823880622922614547e-01,6.027904309232611224e-01,-8.633552159192957598e-01,-2.243593572787030421e-01,-9.626396435472073243e-01,2.120807904564026014e-02,2.298523414567709811e+00,1.403820218249564711e+00,-1.208519950290219303e+00,1.319632824435482910e+00,-8.333107420169094226e+00,1.116400736588591958e+00,-1.588735114135020610e-01,-2.634307091366137943e+00,5.288308366212139955e-01,-2.048062127080126693e+00,-2.530151583723944775e+00,-4.900644060476169628e+00,-1.582740417934145993e+00
1.047761518135406966e+00,2.132500205703711682e+00,1.166027665051699858e+00,-8.761677228305561060e-01,-3.336154514285895267e+00,2.135455662768301899e+00,-8.082038221918610432e-01,9.602835310552735315e-01,-1.785943138145674292e+00,-2.225485279105544834e+00,2.541001687363884542e+00,-2.249920099791342665e+00,-9.608071969276291702e-01,1.987922198706363330e+00,2.117599137872411053e+00,-2.427492544091724991e+00,4.180742324560976719e+00,-5.628914194940652926e-01,-6.017808075714259353e-01,-1.298420305610339165e+00
-1.487800440162938775e+00,4.572745083651958975e-01,6.105618892451568636e-01,1.161571037533176476e+00,-2.172006882588373600e+00,1.526172727010030705e+00,1.489437453578630999e+00,2.491395693716433435e+00,-1.146710317847102756e+00,1.008370674621216212e-01,6.530435034382114923e-01,2.205933419814560370e+00,-4.274996931952829704e-01,7.705880976795026482e-01,-9.209915501283088002e-01,2.286785275684402041e-01,1.271099273676445929e+00,2.988196613484422670e+00,1.321985939118428544e+00,-1.706774793666314460e+00
9.062417684022988640e-01,-2.607450397908516182e-01,1.491167585825688091e+00,1.182103981263471937e+00,-1.817235932834670997e+00,4.499960151284101428e-01,4.798881828296256424e-01,-2.851926470531839897e+00,1.645783536965592653e+00,-1.224554158850494345e-01,-4.445726141142007926e-01,3.162823789629742866e+00,-2.298816707452472075e-01,2.686262737154258562e-01,1.870998525136994273e+00,-1.877972688539256696e-01,-2.923981869418830648e+00,9.467519384917066905e-01,2.271785545557609254e+00,1.259037337715569915e+00
8.182638423705355102e-01,1.664073489457385535e-01,8.046079529907819161e-01,-1.938059592174388834e+00,-5.406167497242669873e-01,1.777439704369734308e+00,-1.341295658549101155e+00,2.299145609160435644e-02,-1.384929832104855985e+00,-3.533369756007651574e+00,4.941754961513488809e+00,-9.201447037870684742e-01,4.888779035337657008e-01,4.933403283772958559e-01,8.606238132717464184e-01,-1.857112765625892781e+00,3.191065891355688411e+00,-1.303799338628008009e+00,-8.774335002121179672e-01,-4.321608686204693184e-01
5.172163787561576687e-01,-1.415253610881300972e+00,9.282773295501396682e-02,-2.008825114549206425e+00,-7.719894347070076490e-01,-1.350686066679124275e+00,-3.244051686873025142e-01,-4.993571277818384946e-01,-8.915210365745973586e-01,-1.974019604266583183e+00,-6.894738155840467453e-01,-4.239564857737321724e+00,-3.755542816140911566e-01,-4.844069251081428162e-01,1.632095490804010618e+00,1.031679635248338389e+00,1.148397581213453700e+00,-2.387075709390866773e-01,-2.258516652966590321e+00,2.692846806746471700e-01
4.834711638283425983e-01,-6.442528229641512061e-01,1.927603906526772271e+00,-9.399336487092728731e-01,-3.344130496200445002e+00,-1.650762836879638984e+00,-3.603822204862883183e-02,1.302172306706868010e+00,1.043347903675202470e+00,-2.300945699150517498e+00,3.551747014249892143e+00,-4.006695447727934400e+00,-2.428919150995220155e-01,-2.022969382006764238e+00,1.581939325066659130e-01,4.717763827344199634e-01,-1.565698296349447682e+00,-8.851567809635788597e-01,-1.916073067763764737e+00,-1.485651552323424385e+00
1.110101956678285706e+00,-5.469335922999354338e-01,4.740033038758121875e-01,-1.320824241911352503e+00,-1.828379319561670435e-01,-7.674545184085534988e-01,-1.210497484924712097e+00,-1.396709280047965018e+00,-5.589270151540295384e-01,4.729099125727422304e-01,-1.107571377235209820e+00,-9.203011408827037609e-01,4.739694781431483955e-02,-1.566383311254765154e+00,-2.733212881252811144e-02,2.218137687222052179e+00,-2.649750516385637189e-01,-2.062315910960152543e+00,-1.729137785086010126e+00,1.491996147352687263e+00
-7.965743852934435987e-01,-1.949553581218371745e-02,7.489119412134812026e-02,4.440009946675592678e-01,5.133765758681337055e-02,-6.194626848790928397e-01,1.098994991534588461e+00,1.258936711397722341e+00,9.749974090720163744e-01,-1.439981634304505320e+00,-3.729180361226110962e-01,-7.426551837899832975e-01,1.097951063297132102e+00,-5.881279977729371167e-01,-2.473452678263518223e+00,-1.162471803943008197e-01,-3.592082147874797737e-01,-6.978063963032452577e-01,-5.798769668726797555e-01,-1.091961885036145663e+00
1.373253126985691353e+00,1.312102544720273878e+00,-1.555841825550100498e-02,1.421570045719395825e-01,-2.647737456161999070e+00,7.367263662262724111e-02,6.775715154225485648e-01,4.052210169157256514e-01,9.401977016067148973e-01,6.611022290039558769e-01,-4.649974043545404001e-01,-3.242911927130487371e+00,-1.847307416458060736e+00,4.598942618986515685e-01,4.086785352523961912e+00,-2.887549621425553603e+00,-1.970154443975888459e+00,-2.261349154387174210e+00,-2.626431219930728922e+00,3.490324123250870825e-01
