X0,X1,X2,X3,X4
-6.380733410713685938e-01,-1.849042177099986528e+00,-3.874853216853575422e+00,-7.825416963001969872e-01,2.375646419700230272e+00
1.650183850030060073e+00,-2.000865508905796730e+00,-4.151750428200262633e+00,1.481819396458893934e+00,-5.089302034758389492e-01
2.044683209658356038e+00,3.467622668396156183e+00,3.432605577024886667e+00,-5.743209390195821440e-01,-1.583401548581836904e+00
1.170455937090834952e+00,-3.076094024131458937e+00,-3.972202728714594233e+00,1.206375173165603609e+00,1.691270663348757086e+00
-7.238512424122846012e-01,7.171612435977573474e-01,-6.140984196464397415e-01,-1.312162891238878970e+00,4.384172594798154687e-01
-2.678739707317574936e+00,1.196930069340370162e+00,5.694048461899834379e+00,-6.574979837399153038e-01,-6.559669787920348050e-01
-7.017769738392841683e-01,-8.833588943603644106e-01,-7.803053472508186816e-01,-1.811851578836125298e-01,1.048123005569538524e+00
-3.083068139612262226e-01,8.039095709942274404e-01,6.652349094506858629e-01,-1.066859604983689147e+00,-8.203709726849726103e-01
-2.844659096279750776e-01,1.550681551523219515e+00,1.438015756257569056e-01,-1.331958322471669343e+00,-3.629034554122685385e-01
1.911623312039629319e+00,4.542575856160292469e-01,-1.057485189711034224e+00,8.569988944503952044e-02,1.725333294247063942e-01
-1.225496277573996651e-02,1.445376466209283839e+00,1.276916938512263400e+00,-1.316425281809259440e+00,1.804495186420396885e-02
1.211863816605062372e+00,2.537276802054841074e+00,4.010008347227966397e+00,2.905446899633944979e-01,-2.665710334730556408e+00
-1.993940516661352635e+00,5.324449185084783043e-01,1.548204081389769504e+00,-5.158040507322200208e-01,-1.284005391959994746e-01
6.278184175102924369e-01,2.184687061496575211e+00,1.021532357345865449e+00,-7.740648881713078078e-01,-2.419766644990446025e+00
-5.366178426161170023e-01,-4.105101827690492700e-01,7.089161543448987413e-01,7.935945193310760537e-01,3.246853186122786172e-01
-1.848964440661262851e-02,-7.409127531271941791e-02,7.977123121409301909e-03,-7.931905607580508333e-01,2.051530321376973554e+00
1.514693649104190132e-01,-3.302230852610847478e+00,-4.476357396713515513e+00,1.673667627692469351e+00,6.024403540147722502e-01
-1.238935523452537435e+00,-4.813985762482396957e+00,-4.031134321915340379e+00,1.938074385227740448e+00,1.436601121362871769e+00
4.274910440196470485e-01,1.844679865438347388e+00,5.365894910698787434e-01,-1.771322142412093070e+00,-5.980752163042546421e-01
4.666322556077179273e-01,1.386847777988580610e+00,1.078663943783888968e+00,-7.240596288299473438e-01,-1.081955849332930208e+00
-1.179545605521048035e+00,1.107977144768727440e+00,1.445112091224877382e+00,7.404231510697283081e-02,9.322190205071202718e-02
2.162877504703116516e-01,-3.838261737020362219e+00,-3.992644462134921746e+00,1.765619865095597651e+00,-1.130178197673313151e-01
-4.677708825102899204e-01,-6.094334947338806430e-01,7.389821374185285840e-01,3.718725228528899640e-01,6.400713161771124371e-01
4.181511840338828639e-02,-1.898217568618369988e+00,-3.488504495481778100e+00,-6.460689639752268398e-01,1.173107949659086824e+00
1.629586680728740467e+00,-1.117312667069272347e+00,-1.374754840837300485e+00,6.846750641355249245e-01,-1.042574743342764704e-01
-5.058858539034145618e-01,1.117968811357432424e+00,2.164506141826507690e+00,7.496337533335436509e-01,-8.799251215254569880e-01
-4.063958819929441302e-01,2.395427667343741351e-01,8.576465472963243908e-01,8.858821955332997211e-01,1.987385515587469509e-01
7.504890066544334104e-02,-8.790626542647564934e-01,-3.876461461183583479e-01,-2.139351093945114357e-01,8.989337008063811307e-01
9.111344707974295964e-01,3.179895152939216096e-01,3.970089722920270292e-01,-7.395323644017375297e-01,1.068919221888992854e-01
-1.210660175975315500e+00,-4.820113296278035753e-01,-2.073546015855420865e-02,-1.390354589728493906e+00,2.008402581189824510e+00
2.319583399640191557e-01,-2.522746109394425895e-01,1.492343203557071840e+00,-3.959230652574087239e-01,-9.685821284489601335e-02
4.526981440986815874e-01,1.098152929129664113e+00,2.697607968158250102e+00,1.539502749013609506e+00,2.348368850976402522e-01
1.464597929385803132e+00,5.628574727615978102e-01,-5.419063947046827145e-01,-1.669358764120796979e+00,-7.213672664276498114e-01
-1.090919446703253470e+00,1.950327427106071321e+00,2.141666623542280767e+00,-4.093701721146265626e-01,-1.357041668710831761e+00
3.875333946370241867e-01,9.515111544654129005e-01,3.084203992685682127e+00,1.869730918505420947e+00,-9.867795872975817506e-01
9.171121164860194241e-01,-2.728953239079747739e+00,-3.402599629175572016e+00,-6.476474937344332827e-02,2.503944229210670613e+00
1.780354606197610545e-01,-1.827836854203461314e+00,-1.384973156862565613e+00,1.375258081388614773e-01,2.969577347744910556e-01
5.697646823092065160e-01,2.459388760419135345e+00,2.697280867496151924e+00,-8.675379303989838586e-01,-1.338966688591687326e+00
3.340050160242378774e-01,-1.286358834750259694e+00,-1.175519629724832038e+00,-3.150295429943023029e-01,4.138564975629157594e-01
9.720539873562630273e-01,1.448508201454594913e+00,-6.408096285461402086e-01,1.972930537774733872e-01,-1.798998232756073401e+00
-2.677588794196204547e-01,1.531659408122540977e-01,-2.630447969482961224e+00,-1.358686360577297858e+00,7.002892418183500611e-01
-3.203065990395254636e-01,3.343012756862140833e+00,3.902666348463368795e+00,-1.034362191069319259e+00,-7.669312328849394733e-01
-1.314412856783931494e+00,-1.241253593347262818e+00,2.338999465834740388e+00,9.368160715837361430e-01,4.486733501608369812e-01
-1.664889210938816921e+00,-6.302677068017417117e-01,1.991760822410108656e+00,7.962881020828375123e-01,9.366326461890666089e-01
8.674410195189176387e-02,7.313361024421138890e-01,-1.197772390612171778e-01,-5.559977622998715230e-01,8.182587090966630949e-02
1.878811372603397256e+00,1.374385537168070437e+00,4.304575315008789538e-01,-1.691457693921477823e+00,7.097750739447880042e-01
3.059947561553960860e+00,1.786698236269744777e-01,-1.810365483870949088e+00,1.114291445262741487e+00,-6.071204398300810157e-01
-1.285397099816225852e+00,-1.769035688095197401e+00,1.090722093985699637e+00,1.794536035578694566e+00,9.635251056984482920e-01
-2.005081368952621457e+00,6.366573145414630153e-01,2.060975856241627824e+00,2.697337582522130184e-01,-2.117063147959958036e-01
1.925839063503160364e+00,4.316974565135788033e+00,5.789071997370218714e-01,-2.983797816829565797e+00,-1.085876205967059249e+00
-1.788222381265036909e-01,-4.546340870135048284e-01,-1.822223987556755853e+00,-2.122682629481179029e-01,2.756290342306944030e+00
-8.615605068118010745e-01,-9.356028399059229672e-01,9.206965384053543699e-01,1.254175503638461198e+00,7.514209343815806408e-01
-1.322570105942579399e+00,-2.370642354303788557e-01,1.672326503046974722e+00,1.649548785768088777e-01,3.280767728021349861e-01
-1.962651465610321111e-01,4.250001301350494476e-01,-3.714961210362741628e-01,4.742597148720993361e-01,2.219765494575428877e-01
-1.010879675144547907e+00,8.934676250459155922e-01,3.671222455642397353e+00,3.542841729849904170e-02,-1.230623381887877843e-01
-8.719726172764008520e-02,1.630667759951418549e-01,4.399738036916273631e-01,7.339181950349249473e-01,-4.268003567683828492e-01
3.047111038191356869e-01,2.186696014379381214e+00,1.982432438935781249e+00,4.130560246289842752e-01,-1.372322040369138518e+00
4.696588297766680076e-01,1.254439189726673232e-01,-2.216488529810173524e+00,-2.109902735914020999e-01,1.377239084369700495e-01
-1.145267034568475006e+00,1.917577755570182285e-02,1.772477238082110773e+00,8.705689796943801850e-01,-1.110380744776188422e+00
-1.425558008457100900e+00,9.236827442899457896e-01,2.312143440375405756e+00,-2.246729590947048674e-02,5.117052319468499144e-01
5.985827012514947087e-01,-2.312194137952150452e-01,-1.130804546637448338e-01,1.384944483945144578e+00,-1.727144636301883640e+00
-2.651300576113862495e-01,1.232818542063166323e+00,1.081998567355138441e+00,3.470194600340637536e-01,-7.225820321158420434e-01
1.922172120928382855e+00,-1.025402179557924232e+00,-3.060295883671262818e+00,-2.663155640102419786e-01,4.385122984571483973e-01
-7.927150148060840840e-01,-4.237428410978446580e-01,-2.219326459992627676e+00,-1.302371480565666539e+00,3.802686540190644560e-01
2.004734131047819501e-01,2.537741087620746683e+00,2.450580412314260048e+00,-1.277265176341529251e+00,5.226328015529502213e-01
-2.732889047731874577e-01,-7.579270405641034269e-01,-1.433463671212845680e+00,1.584729835704586642e-01,3.109997320993476144e-01
4.514468731256000567e-01,-2.298339498588444496e-01,-5.588684624482325169e-01,8.760703944190066927e-01,-7.306115591688197020e-01
2.083177504811102310e+00,8.068416630594775762e-01,4.699416920728325398e-01,-9.282891831976883834e-01,-4.674169264580144145e-01
2.056571792715057578e-01,1.280469803909735749e+00,-5.982184395280760736e-01,-6.091715530821530944e-01,-8.435167652324594423e-01
4.255100785676772107e-02,-2.075179248976387392e+00,-2.229648626553739632e+00,4.485811817283865133e-01,5.921716084940613634e-01
9.984192445802064775e-01,1.361408102259525021e+00,6.349607714663751956e-02,4.274366144748372731e-01,-4.215696900831564231e-01
-6.753831930519933469e-01,1.086897868997172001e+00,2.106817651554104387e+00,-1.440613685020815105e+00,2.008998404498295223e-03
4.900656790526259354e-01,-2.247112966035132997e-01,-8.842596619755109799e-01,8.964343970368883197e-01,-1.479006810068323130e+00
-4.867993686130170916e-01,-3.897735188531715078e+00,-3.568815823359703820e+00,9.733668922216395236e-01,1.599956412742305156e+00
1.740153490350909715e+00,-1.447203084917928262e+00,-4.393417782669646776e+00,1.268925480775100478e-01,8.987359958806161453e-01
-2.223757249841612493e-01,1.120860453042479055e+00,1.159111053197854790e+00,-7.482882178196209599e-01,7.748166203917203343e-02
-1.077059623987053572e+00,-4.284449888606186585e-01,-4.978678061298157376e-01,4.051342691227578507e-01,9.741853338485981229e-02
-9.064486911852234763e-02,-6.353916807169666114e-01,-2.164752959738692972e+00,-8.754629026604088260e-01,-8.420327297674359279e-01
-5.114807014151274700e-01,-1.675723915777620920e+00,-3.691770309023166163e+00,-8.946461369635094751e-01,1.993817283470245283e-01
1.622039713826132434e+00,6.810831247966511737e-02,-6.930067802146749889e-01,8.034723362717650641e-01,-8.711304986456785970e-01
1.987703830956451534e-01,1.088577287749059153e+00,-3.556066503416974167e-01,-1.536545166498644255e+00,-1.161417644844661812e+00
-1.309262574439719051e+00,1.365832851135732939e+00,3.752267358053919644e+00,-3.714623456576816585e-01,-8.851390430129486564e-01
3.220799633053050282e-01,-2.482067837758659579e+00,-3.193339302805364266e+00,5.340004524222846660e-01,6.683533443817141206e-01
-2.733061355801629233e-01,1.024187989512045149e+00,5.687321303282779628e-01,-3.361321554029768066e-01,-1.405977896767429014e+00
-6.430231214877598633e-01,-1.828166053519925338e+00,-8.381698980146190525e-01,1.098686149021338876e+00,2.000296924594908987e-01
7.195718340904958543e-01,-1.534483016807312916e+00,-2.162580308733337731e+00,-4.705074464102829701e-01,1.441418563677725251e+00
-4.114617103526035380e-01,6.906578361177653225e-01,1.944844188598153778e-01,4.151295013861762591e-03,1.502628263780638462e-01
-3.169062124804578051e+00,-8.656371541284129112e-01,3.547151170933339870e+00,1.396411680493963470e+00,1.065863510499241773e+00
4.798429201584099579e-01,8.940705915277801230e-01,8.457649676971120689e-01,2.252368289882233643e-01,-7.779259967450269375e-01
1.927021574176285279e-01,1.463543587827688341e+00,1.996935586764693404e+00,6.551679683890739014e-02,-1.657726409644174614e+00
6.391355107003375835e-01,-1.012839194862725112e+00,-4.394121713667257012e+00,-5.478758297340958761e-01,-4.238301303007462328e-01
1.101062265529362677e-01,2.218297905760570288e+00,9.796119921270955988e-01,-2.355672927244399695e+00,1.361296768706841687e-01
5.723444311365234460e-01,2.792268289794672675e-01,-1.519540892107638319e+00,-1.266007739497303275e+00,9.484602030864802691e-01
-2.612929059866681558e-01,-1.501838439281044213e+00,-3.178818244347654254e+00,-8.943346666192230066e-01,1.395253392290251027e+00
-1.908039915389556196e+00,9.215003522305346140e-01,2.730627753269457170e+00,-7.182041866302207866e-01,4.316134267484472153e-01
6.392976544985833343e-01,8.168061018478041113e-01,3.079711582826609728e-01,3.808384229111566599e-01,-1.226564074364806078e+00
-2.055453824430463206e-01,-1.099852144237853713e+00,-3.199154173141516289e+00,-2.101128494617832687e-01,4.751982433524513660e-01
-1.379605326806526699e+00,2.088563002313540196e+00,3.747550851988432630e+00,2.116408309566187307e-01,-3.391773814704970746e+00
8.394789306804385509e-01,1.947452088464479925e+00,-2.362499018149653018e-01,-2.957621431067825046e-01,-7.384806578064174731e-01
4.056342511452857291e-01,-7.515599931281864432e-01,-3.326345703054642833e-01,-7.857471656348785638e-02,-2.817709318088051362e-01
8.425212260686928412e-01,1.152870360201413424e-01,-1.690153400119189353e+00,1.403585594618732280e-01,-8.939881340289423939e-01
3.635335591279028611e-01,-9.454584612436365276e-01,-1.449878890690273980e+00,1.573249014793127287e+00,6.516355994577026634e-01
-4.741137906040935324e-01,-1.017186279269331806e+00,-1.521457600212093642e+00,-3.771872545170590861e-03,-5.820993863948199509e-01
-1.229509666871259288e+00,8.060452700964158002e-01,2.393045978463099299e+00,-2.208050386883698146e-01,-3.228063940180391778e-01
-1.939419416691340103e+00,-1.055500020014053630e+00,5.640863837101914857e-01,4.283430627649145173e-01,2.720999870586824909e-01
7.335559343369862928e-01,5.776465705387285876e-01,-5.038886772854902496e-01,-1.262999795949045101e+00,-1.045743662663360274e+00
-2.159816455932553059e-01,-4.587193807324199124e-01,1.165023428314140963e+00,2.192225551834916075e+00,-3.394380307796704965e-01
1.381222406399576164e+00,2.219327401926862731e+00,2.655577215075563546e-02,-1.940046862277949202e+00,4.181401041492856518e-01
-1.430662507232894134e-02,-2.901690855505936639e+00,-2.358886139230100820e+00,2.007289300183036307e+00,-3.200252235219456787e-01
9.676687510656422075e-01,1.652045283612628257e+00,7.777669126940691680e-01,-1.371978641345786842e+00,-6.686703064375888461e-01
1.268287236454395783e+00,-2.982201774720132370e+00,-4.246290618482063017e+00,1.645842610710531728e+00,7.170374924291073038e-01
8.161628281844537369e-01,-3.357198134732171102e+00,-6.353215268705429963e+00,5.109811147779256268e-01,1.980786244867075663e+00
-6.495098985568726890e-01,-2.239836781423411027e-01,1.770311433675215707e-01,1.336541409528899882e+00,-5.993972178435513776e-01
1.423034545086143909e+00,5.068816050995297307e-01,-1.190240081868520816e+00,8.382091250806238403e-01,-6.025462057140372751e-01
1.288431179200650867e+00,1.683586870673036806e+00,-1.254356352814446351e-01,-8.332824221078073412e-01,4.544053253466557307e-01
-1.280399746554935492e+00,1.778809236985477105e+00,1.280973221108631543e+00,-1.084518899096136968e+00,-5.780388032935848130e-01
-3.292622523967088655e-01,-1.508587236594354231e+00,-3.033998089519856833e+00,-3.531678000081872049e-01,3.466669471453443507e-01
-3.876371587260560303e-01,1.576180990715787766e+00,1.453148011549371121e+00,-1.288188748013629203e-01,1.143480855318000700e+00
