X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
1.969685304025210693e+00,-9.342103183365259023e-01,-5.453560445567127157e-01,-1.180817273797183597e+00,2.135979259530405905e+00,2.045749249235538247e+00,-1.071778501530310956e+00,2.255585960487070274e+00,-3.050142387188008009e+00,-1.520408057086209408e-01,2.366070817925118863e-01,-1.959595399044242736e+00,9.112335214415292484e-01,-6.060824186067698127e-01
1.455220703698720808e+00,2.072844406948397555e+00,8.193610361907087691e-01,-2.447478326222322087e-01,-2.235595420516996779e+00,1.533349712035258383e+00,-6.308534219609422677e-02,-7.767923298261405485e-01,-9.821876330786516451e-01,1.081160369548093362e-03,-7.731113132298288448e-01,4.416559756653919977e-01,4.655203279674402506e-01,-4.414625060332436624e-01
-1.860862156473312767e+00,1.249410570505044005e+00,1.085507901862271751e+00,1.079404282462873566e+00,-2.332525770643477103e-01,-2.330982827962384984e+00,2.285929280107569794e-01,-2.553020801654892757e+00,4.954516429151114565e+00,-1.435149034419147263e-01,-1.561878316822581159e+00,3.983039526402496922e+00,-3.076754405296535100e-01,9.288280829416253326e-01
4.174098504811885602e-01,-3.400933666174889680e+00,-1.701871229938218155e+00,-3.790378844132856195e-01,1.664619657599723634e+00,6.635461090661822769e-01,5.460402219808981883e-01,5.420672288165678809e-01,-1.593745770276455254e+00,-1.138004628672181218e+00,8.252808861909106675e-01,-1.330299803749071419e+00,2.515093344747331150e-01,-1.913792619142395610e-02
-1.772719486966150670e+00,1.099375934267772248e+00,1.303857301375130229e+00,1.052768471955596530e+00,-5.723062564745829972e-01,-1.279476884552538385e+00,3.162833522912020801e-01,-1.226006551168768111e+00,5.512916180764992014e+00,-6.847002850746948255e-01,-1.199469481281172811e+00,2.383591163260197821e+00,-9.247622859718193089e-01,3.112672853702164733e-01
-1.854466487142618358e-01,1.889965870904433354e+00,1.016334696119927772e+00,-1.985706187516160570e+00,-1.531031083293090012e+00,2.404793705464256526e-01,1.191025782118145804e+00,2.364664324881489144e+00,-3.105406784443017543e+00,2.377185860289650621e-01,2.236667470005051506e+00,-2.628354385700832907e+00,-4.669457697495431603e-01,-1.397154172988436915e+00
1.512010884356338181e-01,-8.969505979311522825e-01,-3.368330085204882529e-01,8.539809726830842607e-01,-1.569710689556665928e-01,-2.725518757657730551e-01,-8.269083083231948406e-01,8.299219240679540643e-01,-6.045801570495981103e-01,-2.681387950493384076e-01,-1.247663285518576082e+00,2.526384427799629240e+00,1.777846607428177128e+00,2.815843598062233166e-01
-1.298438244174501821e-01,-3.875097244811563924e-01,6.819916713984442991e-01,5.360845214111252810e-01,1.094498051106573389e+00,-1.711454650179333292e+00,2.236596487466629313e+00,-7.902314701999741953e-01,-3.401323415441755316e+00,-9.475431698022223070e-01,-2.056373883954573656e-01,4.884438798469866172e-01,1.382550864515351252e+00,-1.140420506998735206e+00
-4.369887826263836317e-01,5.948060031535276071e-01,5.643768210143278452e-01,1.391184045320234652e+00,1.714957373162837029e-01,-3.256022533286464071e+00,3.035322409736457283e-01,-2.491472867906626476e+00,3.418284075492471263e+00,-7.925916267146775329e-01,1.542373701891660343e+00,-7.513896918552918081e-01,6.989097948595860421e-01,1.867687605814562779e-01
8.228679891834852489e-01,1.448421064173857076e+00,1.831735953418312857e+00,-2.882162957168208806e+00,-6.438315478342304665e-01,1.314416748789232647e+00,-2.028591423648120617e+00,4.979062661067609419e+00,-7.290473211878591542e+00,-1.795767486223969644e+00,3.439190954002905976e+00,-5.371754809325542723e+00,-5.817534888019907369e-01,-5.899921891147839048e-01
-1.424529391179500504e+00,3.047776375229358514e-01,2.592614996181806797e-01,-9.492622908212822175e-02,-5.905712332063390857e-01,-1.472684476014923582e+00,-1.367926822897799211e+00,7.928136403844874280e-01,9.473134318132039322e-01,-9.882009649461868106e-01,-1.345067749885439534e+00,3.640360770437206739e+00,2.680866199589252222e-02,-9.990682098642273967e-01
-1.228766423443300893e+00,-2.122710658180198440e+00,-1.105632189514545338e+00,2.718840304512148087e+00,1.095285867258187107e+00,-1.096218667762377752e+00,1.378478615657633410e-01,-4.167406037884522796e+00,6.847461321699691794e+00,8.945093509914540109e-01,-9.122985701595087704e-03,3.237726360134809411e-01,-2.713579133301388321e-02,-8.399113332429626322e-01
2.300880351142327029e+00,-2.910340540474774862e+00,-1.057453500684262027e+00,-1.197078757163599239e+00,7.718900513287390019e-01,2.716240536142113360e+00,1.083574225847640182e+00,1.838506239403453701e+00,-4.105538409361790819e+00,-2.308892490253197760e+00,-1.052648981903113068e+00,7.765011875402703101e-01,-1.165107832114513853e+00,-1.337019158777114081e+00
3.984149330021795332e-02,-6.877108828661779860e-01,-1.719031313259716143e+00,-2.219800881801682113e+00,-1.772614934853858903e+00,1.342842627076333617e+00,2.573007896228138858e-01,3.532021543924852569e+00,-5.541070902416914912e+00,3.308511753190813143e-01,-2.367610758074254473e-01,3.282996063286090505e-01,-1.452732111411523253e-01,-4.774373599792476885e-01
1.067382648856454619e+00,1.026176638633170546e+00,1.176609966519441830e+00,2.964690603701448657e-01,-8.584029848458867296e-01,1.686286577300684097e+00,-2.999862678274595185e-01,-8.143783393960207784e-02,8.877129442995612685e-01,-1.383506700422695301e+00,1.385558168718197480e+00,-3.673353644860412714e+00,-9.649578682160238063e-01,5.896677768550775411e-01
2.497130192298584461e-01,2.367661925248621291e+00,1.376728044720003430e+00,-1.865093772526514870e+00,-1.434851270805048928e+00,2.210660480142924156e-01,2.215262062119713438e+00,2.780863938732644147e+00,-6.077564054256355597e+00,-5.550183024038971014e-02,1.043943720509659778e+00,-1.568730618520643993e+00,1.904736918747541585e-01,-1.128485509305002576e+00
9.764792363197677405e-02,-7.342313426776780894e-01,3.591393902922634940e-01,1.173445245186802710e-01,1.895419681543477619e+00,-1.317592213146927760e+00,4.916285382089038425e-01,-7.813953483083742324e-02,-7.690509167688328596e-01,-6.903896045976453122e-01,2.939238731785514425e+00,-5.858565853478458152e+00,7.935788987123884031e-01,7.477275396753441106e-01
7.935177681038354525e-01,-9.614098140904978607e-01,-1.113551769712554762e+00,-5.211273100800759561e-01,9.646175785862194374e-01,8.291973409716559829e-01,1.131299403608156284e+00,1.533440724850381853e+00,-4.032502943624368008e+00,4.359562418867147238e-01,-1.508839486167193211e+00,2.469374623129781288e+00,9.752761339286836195e-01,1.220112528403854313e+00
4.560274220136513179e-01,8.082093668916640050e-02,8.414227528391206301e-02,1.578289296960011079e+00,7.279139149829341182e-01,9.242347906082299946e-01,6.231677549120575588e-01,-1.396809762564315882e+00,6.536377149544853049e-02,-3.255831299479664681e-02,-8.961554262462148035e-01,1.217127072846684310e+00,4.029598121309685976e-01,3.218792600792610981e-01
2.899598753854325597e-02,-3.321557519886837451e-01,-1.302643015790067249e+00,1.414409657357469818e+00,-2.346051362486447633e-01,8.110851660514030170e-01,-4.292093986104000281e-01,-2.339988690265371929e+00,2.739579545294977159e+00,-4.520070996689530829e-01,-2.393174142730745135e-01,-1.975260109349721960e+00,4.638833031404333146e-02,-2.034354351167247277e+00
1.766266079058800509e+00,-5.880909921766754866e-01,5.193489106498104801e-01,-1.851102076388622120e+00,-3.516754262898591499e-02,1.985522336314347935e+00,1.306991050354914807e-01,3.391128601890527339e+00,-5.822147807790283736e+00,1.270351716924002394e+00,1.535337584259719890e+00,-3.223897756102841239e+00,2.157796769335301734e-01,-4.042668697633139963e-01
-5.327638770451328387e-01,1.241343555572720359e+00,7.006778156824723380e-01,1.245304252619582885e-01,-3.430374534298987754e-01,-1.448012862238600373e+00,-1.042404388338076915e+00,8.577936545067016416e-01,-6.648965163456511673e-01,-3.325476352055780627e-01,-1.598741301405981030e+00,3.505593537679152938e+00,8.200050404825381944e-01,-7.277096116367930741e-04
-3.336541220757535120e-01,2.051941483322636262e-01,2.766527062223114175e-01,5.836816098799963992e-01,5.881996570997618523e-01,-1.604259558564070653e+00,-6.690535185549366659e-01,2.385940954796679225e-01,-9.061490572715547032e-03,-2.582483884654906969e-01,5.833178520483820462e-01,2.271915947226016197e+00,-1.118574949488907594e-01,-8.618051944968424527e-01
-8.836593698827441834e-01,1.448019926385785139e-01,-8.593334396075344994e-01,7.000687872124032873e-01,-7.254023303647005871e-01,-2.614504087414128097e+00,3.111567915236929105e-01,-2.366177243018554144e+00,5.348910863703587815e+00,2.665178385077491274e-01,-4.782101083546933529e-01,6.703429960491097406e-01,-2.890700903905629726e+00,-8.681165941067575664e-01
-3.879032826626135910e-01,1.549836583122484734e-01,5.877320058498562982e-01,9.941175361922931497e-01,1.120438607691507160e+00,2.809965434811226848e-01,-6.185898929815466518e-01,-1.405908301184466636e+00,4.556507251186589613e+00,1.674284115865573019e-01,1.228492779993432205e+00,-2.066293838834310836e+00,-9.301249000627291874e-01,2.945837401084723250e-01
-1.476659140140589743e+00,-1.361590860387797530e+00,-3.478184579458636905e-01,2.257701178639983652e+00,1.100513573735368178e+00,-8.624928852939287571e-01,-9.177844531917869197e-01,-3.947424948000558764e+00,7.406729659196674476e+00,1.460145684540065658e-01,-3.911740994654856474e-01,2.219406635917773762e+00,9.596684992370498879e-01,-4.386138193573441701e-01
-1.099623946729510748e-01,6.302461969321744295e-01,3.662240761815317991e-01,-3.709137399185878925e-01,-8.380676410555015776e-01,-9.387964036532453482e-01,3.431656846659683624e-01,1.939930546817134838e+00,-1.803221035724418275e+00,-1.076747382803736830e+00,1.371775601726320293e+00,-1.426167724807906101e+00,-1.026900212052422878e+00,-2.776075710519196327e-01
9.721435589427547264e-01,1.610521515706305085e+00,3.921577559809051872e-01,1.924708493759612615e-01,-3.066361788243034070e+00,-1.660299201237930511e+00,-1.255823036600537623e+00,-3.650745526552274800e-01,1.135697372437929564e+00,-4.530407500614648808e-01,1.901032649461535939e+00,-4.866998474809207664e+00,-4.158945423717842066e-02,-2.827017278730459271e-01
1.949590853615942088e+00,1.422876020972891897e-01,8.466304609841460715e-01,-1.052482972312790199e+00,2.713769878411498748e+00,-1.484545563047767747e-01,-9.709228128772913191e-01,2.929920505690489563e+00,-2.050094474279620105e+00,-6.983663938456765585e-01,1.720597978419659224e+00,-2.580394441266180561e+00,-1.506623417212118454e+00,-4.126738981786285954e-01
-1.177747975974644978e+00,-1.892359334874276433e+00,-1.105958978116379887e+00,-1.264984196657480409e-01,4.241811981096725859e-01,-1.534827628714817926e+00,-8.315072269198380273e-01,5.095702509534791314e-02,2.619798614154460026e+00,-1.032364331904501720e+00,-1.115432597390330738e+00,2.329111101322190791e+00,1.305592477079063451e+00,8.422537916171247696e-01
-1.901005521070489243e-02,-2.609756607509590598e+00,-2.335569060109916162e+00,1.560266071180387515e+00,1.488574652147246269e+00,1.188349159288153656e+00,-1.210352743894272720e+00,-3.453523136575022079e+00,8.811144280788514749e+00,9.119118809749170440e-01,-2.214655179094440651e+00,2.531333621542287027e+00,-1.240100483817238031e-01,-5.094213614846369031e-01
-5.165836172702682749e-02,-3.228489926677549637e-01,-3.240068657000635954e-01,-1.649289472227567499e+00,-3.686329887093873214e-01,-8.364489985174534681e-01,-1.444646816519853827e+00,3.412102239731462205e+00,-2.520030263331611842e+00,-4.558134452913368273e-01,1.812962512036785601e+00,-6.001944832142756425e+00,-4.301568795362570308e-01,6.294064554069156436e-01
-4.890304498189415039e-01,1.791647171106324210e+00,1.185838257347906488e+00,-3.262043173730679868e-01,-3.766543815842440246e-01,-1.262836566100850710e+00,5.653909802867126411e-01,9.503650744432989850e-03,5.507467550078637419e-02,2.229017665818892879e-01,5.584571517975258637e-01,1.533616702288427280e-01,4.414507698221997178e-01,1.624530125664680913e+00
1.784724711718310264e+00,-1.181009752236399812e+00,-3.277657537736978766e-01,-7.144016158966888241e-01,7.315697682346919972e-01,2.308504277856356701e+00,-6.841128951661935576e-01,1.783820246497362039e+00,-3.378986482118404133e+00,1.025867454983083515e+00,-6.336505198047576171e-01,-5.554172661309462189e-01,-5.366513282942059204e-01,7.805597414952528679e-01
5.667013714108292133e-01,-4.921163130131978036e-02,1.005431853495942995e+00,1.101750909894461672e-01,1.662896033268146834e+00,1.281378521169848961e+00,-1.319663822751297733e-02,-6.700756050345284542e-01,-1.087729095329642792e+00,1.376979153518064436e+00,3.648445823879352679e-01,-1.775647563343438318e+00,9.773219087070919020e-01,1.424440922967636081e-01
6.151069148959730226e-01,7.058358594393188135e-03,6.995255982345379708e-01,-1.849623962342670236e+00,1.852205977364743017e+00,-7.985879099812294157e-01,5.097187250036978590e-01,4.809236329789578157e+00,-7.483893775257422831e+00,6.640516877032928145e-01,1.470334276647395910e+00,-2.809704190254029843e+00,-7.296957029845259068e-01,-1.769670971063235232e-01
-1.309388500502736807e+00,-1.375125303877435812e+00,1.515029628987653865e-01,1.253399327535535734e+00,5.085831428118245512e+00,-5.830534187330389528e-01,8.146525274598533928e-01,-2.068425845729405133e+00,1.633807602265186842e+00,3.676637797422874776e-01,-3.810522209351397405e-01,2.668847304537010245e+00,-1.400136135357589462e-01,-6.331262652692029036e-01
-9.667615597386718385e-01,1.272370982352719171e+00,9.689271086368247410e-01,-1.865189197650487518e-01,-2.731987053439578705e+00,-1.842227471547638107e+00,-2.052596882128806755e+00,2.155379657936916105e-01,1.984505502960331347e+00,7.555524355961001914e-01,-1.450077980821994128e+00,2.828289646623647347e+00,-3.080312728307999515e-01,5.998234119117653584e-01
-5.368651456064577054e-01,7.985815843645100998e-01,1.827751243067502251e+00,7.488576487313144403e-01,1.199494698094091705e+00,4.878110031419580217e-01,-3.054379284271718092e-02,-1.323819724335814518e+00,4.534500860197013594e+00,1.559950565980096515e+00,8.289093630148880454e-02,4.681541147520203450e-01,-9.630536109399824296e-01,2.910729079621431348e-01
4.269751571037611604e-01,2.410444646042570138e+00,6.992789729105086671e-01,-1.313449764526414265e+00,-1.371109419030856369e+00,2.102399042907463766e-01,1.720560926476397912e+00,3.576528389565368116e+00,-8.394714516999517429e+00,-4.163627133580264372e-01,2.348879725057560486e-01,-1.085514453519379696e+00,2.097867603465307429e+00,3.049079406824655725e-01
6.339378706666186636e-01,2.662255868006891291e+00,5.189533807772345186e-01,-8.701348599536390394e-01,-3.839879087486547604e+00,-2.315275841087260922e-01,1.071871459774928814e+00,5.232542721646102901e-01,-3.649901233005881096e+00,-4.086714387269384935e-02,3.842066920199883606e-01,-2.771678681357455876e+00,1.678475159379024140e+00,1.525034664793286865e+00
-5.276832996404191567e-01,5.077206866026884313e-02,-1.157474197484937628e+00,8.847417064600485714e-01,-7.992900230421435825e-01,-3.769794335969445243e-01,5.986611370213573702e-01,-1.035852859505362655e+00,1.540197512588750595e+00,-1.529662170921220754e-01,-1.432664449407993201e+00,3.685382509891684588e+00,-5.050028052022700331e-01,-7.431800065216823681e-01
9.654050212488197724e-01,1.125059712121502020e+00,-2.352805283406780301e-01,-2.110001931203555614e+00,-2.826836137808446558e+00,2.109626359360133652e+00,-7.248386185683485250e-01,2.455726460051858240e+00,-1.555709416957262725e+00,-1.181492214072981550e+00,1.563441558028842993e-01,-3.917094041178360020e-01,-1.169058494569302220e-01,1.412471562945095904e+00
-1.068783621343860846e+00,1.249587573814725960e+00,8.551050429422699661e-01,2.432938920855553189e+00,1.819161737665153655e-01,-1.806105252007737194e+00,-2.468254861119878185e-01,-3.779791502545849280e+00,6.905409215518653276e+00,3.206851455891269742e-01,-1.312172547985802851e+00,3.054492139337862788e+00,-7.086947485105997424e-02,2.523107027820781223e-02
5.610302586124067403e-01,-3.581754667958924276e+00,-6.529082984549128277e-01,-8.411758242414302256e-01,4.822079085106957486e+00,1.754666125675979904e+00,1.859677638373303132e+00,2.524957268886996342e+00,-8.386446712396118386e+00,-3.551940979512486218e-01,-1.878459414859388721e+00,3.056518271292237632e+00,1.306327298548607851e+00,-9.131138398014679858e-01
5.124086433696711795e-01,-1.509178238754160351e+00,-5.297995390830994022e-01,-2.212391636634609693e+00,1.926169982034694472e+00,3.996873292571898606e-01,2.014780800166779517e+00,3.070476968241715898e+00,-6.686973016013767257e+00,-1.953771915701221884e+00,5.187952389790204677e-01,-1.452919612696201845e-02,-3.949341794404227501e-01,1.199891265371288984e-02
3.684346568766117547e-01,1.130738321370409194e+00,1.364606417173922281e+00,-8.405340495975923698e-01,-1.187291902718605296e+00,1.190130634623101313e+00,2.342130064637223605e-02,2.301366047669372250e+00,-2.249329901282682620e+00,1.778601639205034335e+00,2.106120653694135036e+00,-3.847066941511251947e+00,3.700590368482922221e-01,8.540798210436368887e-01
3.916265417991593445e-01,-2.998270410330378333e+00,-1.881135771693621672e+00,-4.714876403856521625e-01,2.570866900272923861e+00,2.455699141769597249e-01,3.198786492723602604e-01,6.472085980717213749e-01,-1.973862125807767320e+00,-1.617671409306469243e-01,9.472173597890842789e-02,-9.006792967096985958e-01,-1.259707429741051321e+00,-1.822089776691822705e+00
4.024019899764382791e-01,9.702882683080265025e-01,3.044567840230896216e-01,-6.545199461446344902e-01,-4.666687504957852672e-01,2.692936895592821789e-01,-3.067664816025573726e-01,1.286647470482478184e-01,2.877070157519640681e+00,-1.076435953979805737e-01,5.133787338128735778e-01,-3.518248778226579221e-01,-2.505971516218476580e+00,-1.170707276128219593e-02
-3.792524851746661985e-02,3.428621061552937777e-01,-4.794855150708015046e-01,1.843202871691162592e+00,-1.253499627711404552e+00,4.717395532679031778e-01,1.509322862191770087e-01,-2.284801140483265769e+00,2.371376783010206601e+00,1.128232200695707732e+00,-1.843968816572894021e-03,3.657100251044401729e-01,-9.492135200036753151e-01,6.395411307665894718e-01
-1.009326098448307008e+00,1.316242513321708163e-02,-2.353727613930296780e-01,1.116709593334596740e+00,-2.872524917856541515e-01,-1.792479831239290222e+00,-4.161563072898541993e-01,-2.045127017583669105e+00,4.318310094689335799e+00,-2.144577312449899242e+00,-8.597394526124615410e-01,1.249280872834087841e+00,-1.308496518752991333e+00,-1.263369195158179359e-01
3.775759892748448698e-01,1.083568921433560650e+00,-1.165747085277587108e-01,-1.981498041946693434e+00,-4.493476210319667929e-01,5.085872866873802911e-01,-8.756037960817227850e-01,2.753539260239716402e+00,-4.855136061109808665e+00,1.332948037249366724e+00,1.054933633952524763e-01,-1.384437733911861867e+00,-4.174501867688270029e-01,1.185368690819710580e-01
-8.002609855884081913e-01,4.887162230378169769e-01,8.053143191321298078e-01,9.044837437358460575e-02,-7.241807819256139700e-01,-1.433339469770035235e-01,1.837633134519498945e+00,-5.236246234571417801e-01,-2.905204927155626837e-01,-3.073590390050781607e-01,1.303734143012388547e+00,-1.921657398566828601e+00,-1.820262588662731884e-01,4.834258219632237563e-01
-2.936696340604403321e+00,3.332311906328606077e-01,-2.026605011704498555e-02,7.329499889721182715e-01,-1.699114492051225334e+00,-2.866445269175081911e+00,-8.978442392216851031e-01,-8.367449176561259083e-01,6.239350008554941596e+00,1.605878904036629917e+00,-2.625923956205369336e+00,4.427866519793870026e+00,-4.259721460341250876e-01,8.379322356762148871e-01
4.506686230855868613e-01,-1.268400989777993759e+00,-6.843206356170591920e-02,-2.719990390839239769e+00,2.906631007625412266e+00,5.414683241541734526e-02,7.667809870729489496e-01,1.857191986286067742e+00,-5.076052034393246259e+00,-1.958389435621732177e+00,-3.158659828485201326e-01,-1.010399799858130443e+00,2.013352371911442340e+00,1.268847698369391708e+00
-3.672163690754046833e-02,-2.007439291366155398e+00,-1.625107485095284687e+00,6.970758068920344108e-01,1.982899652823776560e+00,1.506191003586878185e+00,-1.094680904660592091e+00,-8.005454925690533852e-01,2.466138745006166033e+00,-7.065717252731471554e-01,-1.109079777119544641e+00,3.923088902179787674e+00,1.031143778876041223e-01,-7.132757534174549718e-01
-3.096645628445501952e+00,2.572835142927243357e+00,1.543194344093641313e+00,2.676970106877073263e+00,-1.088409922804220553e+00,-3.784337588612203263e+00,3.563892519944639736e-01,-5.810125971785239152e+00,1.113307343572784625e+01,-1.201380942517337846e+00,-1.018650412647829295e+00,3.804169908876727568e+00,7.720661665054224798e-01,-6.141010908945494506e-01
-5.217449048158809832e-01,-6.808742897403458061e-01,-4.588718121984616816e-01,3.037691171607203589e-01,4.136926148515887025e-01,-1.170140979178351026e+00,-4.864646962557255677e-02,2.534853651597760438e-01,-1.074204609970397906e+00,7.397747067327078430e-01,5.618889913113229717e-01,-8.248760570518600677e-01,3.717995419771714105e-01,1.902567678916961214e+00
3.461082535494303114e-01,9.365429256743148523e-01,9.278434876800092379e-01,-2.097333847907766058e-01,-1.360111982772903128e+00,2.633145029896586387e-01,-1.166152542832115113e+00,-9.774308913590249448e-01,1.044784581451003502e+00,8.172581941134718919e-01,2.474452298264366412e+00,-1.517590166328703916e+00,1.532930791781713875e+00,-3.332812290815918010e-01
8.098572701077313418e-01,1.004312514135377254e+00,8.032296832443879264e-01,1.082170092148652785e+00,-8.158320252717443655e-02,2.433779242158991440e+00,8.583478398091406447e-01,-1.282092921625473725e+00,4.489336232415412908e-01,-9.093297436286692514e-01,1.047103494210575025e+00,-1.206312630858656476e+00,3.289728609553752570e-01,6.874482119017371051e-01
-4.296950977556226459e-01,-2.670410085208851925e-03,4.761207206894739752e-01,1.002047176546599028e+00,7.442491268113239355e-01,8.975965059975071769e-02,6.820397483530992178e-01,-2.435760826258932532e+00,2.346546726605539313e+00,-1.086570526738056319e+00,-8.546533085538584595e-01,8.661528820549402319e-02,1.025836446659979667e-01,-9.917510644321884949e-02
-5.905292788369359558e-01,-1.001971548569144499e+00,-1.121454169080327912e+00,5.111737283221978734e-01,1.592324480518468865e+00,-1.875857123409965799e-01,-7.699714672798175785e-01,1.564096320180732302e-01,1.505380191654823063e+00,-1.439579831515288566e-01,4.941342025299917395e-01,1.450587312369133741e+00,-2.118278399428473513e+00,-1.699301561479573897e+00
1.834350864534723069e+00,-2.729608035774801156e+00,-1.506448487995446506e+00,-7.567079098316509267e-02,2.740906596058248379e+00,1.281094800596775718e+00,2.793628932906895845e-01,-6.219774058168889841e-01,-2.489053116502210727e+00,8.422750598933571586e-01,-4.386875466659553302e-01,-4.637541512854242431e-01,7.620424468194679779e-01,4.014557858982837346e-01
