X0,X1,X2,X3,X4,X5,X6,X7,X8
3.999155480227100656e-01,-3.557992151826131710e+00,1.067442154930274612e+00,1.891831924079758309e+00,-5.193321310297577265e-01,8.477567072529645920e-02,1.925839063503160364e+00,5.310766680400991202e-02,2.395416703444335216e+00
-2.679513932000481824e-01,3.205496943179557134e-01,-1.134071714979070666e+00,-3.452460194827697393e+00,2.295431608228495790e+00,2.427389047030967362e+00,-1.788222381265036909e-01,1.644644481154890370e+00,-9.545937759961871105e-01
-3.062783293255447736e-01,1.758231893920801703e+00,-1.908946249864994504e-01,5.267960866528200725e-01,4.616158757864167739e-01,-6.646172618074189797e-01,-8.615605068118010745e-01,9.782822389127177054e-01,1.343098386684469903e+00
-1.377955124334628856e+00,1.106007240986405016e+00,-8.062458409479639210e-01,-1.039124355910754360e+00,-7.364795390382785634e-01,-2.706450500650304125e+00,-1.322570105942579399e+00,-2.684216656407375723e+00,7.227884503968811103e-01
1.167582850559020918e-01,4.751620291970251042e-01,8.232301578758179084e-02,2.460826100430282271e+00,-9.624505289256611862e-01,3.304843903685725781e-01,-1.962651465610321111e-01,1.181401335499495664e-01,6.441108884361450571e-01
-8.186032164415473211e-01,9.297217505251937908e-01,-7.833545200738869507e-01,-3.802191313772657066e-01,-9.827437768633986437e-01,-2.325151511414088823e+00,-1.010879675144547907e+00,-3.264783760021064962e-01,-9.116243491160702650e-02
-1.080843093737798855e+00,7.226622607634403117e-01,-1.170347210092239187e+00,-1.066031428589999663e+00,5.562021777268920664e-01,-3.287750503639592647e-01,-8.719726172764008520e-02,-8.465076167668336149e-01,-7.954017491162068687e-02
-1.777900052973511835e+00,-6.084469388425097769e-01,1.544759214122153557e+00,1.555422446739298303e+00,-9.495745449453782960e-01,-7.212322991260189387e-02,3.047111038191356869e-01,-1.463409566211039348e+00,1.377148720875376320e+00
-3.223845483188047534e-01,-2.599889960858183802e-01,-1.468140618416079526e-02,-1.129886828738998483e-01,-8.630013033719241555e-01,-5.308009419572961018e-01,4.696588297766680076e-01,-1.014742519262064491e+00,-9.801972658091140378e-02
1.267546527934316991e+00,6.477140846672233554e-01,4.390948866654645344e-01,6.011318173502127493e+00,-2.265343192345327772e+00,-3.400680091826603579e+00,-1.145267034568475006e+00,-9.533246027370489983e-01,2.311303158640301003e+00
2.122837470253678138e-01,2.076067707083995018e+00,1.857331304916592929e-01,-1.043557112876729143e+00,4.996188175923026997e-01,-1.213887993491508333e+00,-1.425558008457100900e+00,7.986540571047490156e-01,-9.694531963829494670e-02
2.121990034217467791e+00,1.803565605594273036e+00,-1.204072614324427581e+00,4.749443025491261849e+00,-1.899619085339926405e+00,-2.715875761328985227e-01,5.985827012514947087e-01,-7.742471575566789443e-01,1.541784211572976959e+00
3.756929295123835333e-01,-3.576830169048159647e-01,-7.177034513301283614e-01,7.759558091549445535e-02,1.412153598701492152e+00,1.319316510468570014e+00,-2.651300576113862495e-01,2.557547357655293396e+00,5.915555340040534738e-01
-1.786349035584949563e-01,-2.817798272410347415e+00,-5.825043176154433011e-01,-8.462838405567416622e-01,3.074489919474698851e-01,2.305601664151237795e-01,1.922172120928382855e+00,1.075785929313660461e+00,1.392528433527763676e+00
-1.581020451936637761e+00,-1.412521924046780120e+00,3.966023884406990607e-01,1.477856864021992234e+00,-1.019506822663078127e+00,-2.802544713911443885e+00,-7.927150148060840840e-01,-1.677342602819506423e+00,1.449552336861692270e+00
-2.852640508326543256e-01,9.637573007601407671e-02,6.755516432848869268e-01,-2.053865366788290459e+00,2.834494279652285953e-01,1.046547800992987387e+00,2.004734131047819501e-01,1.472710699166446036e+00,-6.813015787964461500e-01
-1.769174602433300492e-01,-1.432944780196369616e-01,-7.074859345955604173e-01,6.991570561408515516e+00,-2.700820789518966425e+00,-3.743284264347839230e+00,-2.732889047731874577e-01,-1.633582683219324760e+00,3.953985437658823265e+00
-3.212447305131624908e-01,-5.057377896282639895e-01,-1.331853481713356935e+00,-1.648040465758597861e+00,4.482516492562677590e-01,-7.548184670058522006e-02,4.514468731256000567e-01,-1.293464599459094755e+00,-7.821548149846488940e-01
1.415495601631506561e+00,-2.998593829582586689e+00,-5.394340402154836900e-01,3.397024716711400938e-01,-7.301058210792858993e-01,1.113722272685524484e-02,2.083177504811102310e+00,-9.859379965375877353e-01,5.887161994439082946e-02
1.562429632238870436e+00,1.164672433852695477e+00,4.919797025539127122e-01,-7.630001301102342648e-01,1.078781550756914953e+00,3.025295164125383351e-01,2.056571792715057578e-01,1.430808201184300188e+00,-6.816566022162652283e-01
-5.816952705541096336e-01,-8.590118261328202887e-02,-9.122586842557793840e-01,-2.070050463715114031e+00,1.386277187942175360e+00,1.643981943010433433e+00,4.255100785676772107e-02,2.378205257686293095e+00,-8.636900153078396203e-01
5.249080018157661343e-01,-1.384486481213421882e+00,-8.642436189764020338e-02,-1.959445352361071979e+00,6.707108871530493843e-01,2.920261228406590082e+00,9.984192445802064775e-01,2.510851646418727601e+00,-2.319748734260456580e+00
-9.075282876858263847e-01,6.761281535235300622e-01,-7.783290352470890738e-01,-8.893010859932224399e-01,-2.348671415497735615e-01,-6.112485857846626791e-01,-6.753831930519933469e-01,9.531690864748805225e-01,2.268638103556982200e-01
8.213929349033449734e-01,-8.738991140771456001e-01,8.371405810849947837e-01,2.457997522330998663e+00,-1.206073852474927266e+00,-1.420721478055440246e+00,4.900656790526259354e-01,-1.532394105012312435e+00,1.376612155017801653e+00
-1.277004708948193512e+00,1.520269741489980397e+00,-1.976111152691751416e+00,-2.752598233104035952e+00,1.499834864709067295e-01,-4.329257449781791223e-02,-4.867993686130170916e-01,1.335125508840877551e+00,-4.734161996955735807e-01
-2.822061081969279850e-01,-8.694893181831031548e-01,8.113055184634949957e-02,-6.064280499359521848e+00,2.781819903879733324e+00,5.753501960511330893e+00,1.740153490350909715e+00,2.730353060736319115e+00,-2.694577108801965881e+00
6.802170678448549168e-01,-1.064193896376887993e+00,1.054098293325355234e-01,3.674129326405649043e-01,4.669721160554310968e-01,8.092026201451718581e-02,-2.223757249841612493e-01,-3.816174756614076347e-01,-5.480953077059312895e-01
-2.689596999687804968e-01,2.950964510436782984e+00,1.199134794680917042e-02,-1.197904228958340145e+00,-2.171140829136888051e-01,-1.395781196685433878e+00,-1.077059623987053572e+00,1.317236083253482182e+00,-2.504548623412263253e-01
-1.275071806399900476e+00,-6.934341208044431104e-01,1.573574226533299703e+00,2.748477124320364506e+00,-6.732847254317939623e-01,2.306775874480078148e-01,-9.064486911852234763e-02,2.727832620153500809e-01,3.807608122762334846e-01
-1.904259827627326374e+00,8.143010320305599237e-02,-1.141124347593252208e+00,-1.878435081622781944e+00,5.556615488612998144e-01,1.613029075106668930e+00,-5.114807014151274700e-01,-9.120560212264334776e-01,-8.949121192363588273e-01
1.622423064147937577e+00,-2.052291154339023205e+00,-1.472258384079862870e+00,-5.213884508799569995e-01,4.329540291423756293e-01,2.316948099847332188e+00,1.622039713826132434e+00,8.194578387068383041e-01,-8.441872884094023810e-01
6.097165539826679970e-01,3.759062623090944077e-01,4.370207999178362113e-01,-4.390052758320336923e-01,9.109610923842691443e-01,1.258959883731595619e+00,1.987703830956451534e-01,2.008252806115454980e+00,3.071888585703105301e-01
-1.832242065074398463e+00,-2.733308651157488889e-01,-5.094834138435179183e-01,-3.467310905669054755e+00,2.583107461673096461e-01,-7.545399563015608990e-01,-1.309262574439719051e+00,4.999704822537088811e-01,8.558740863317808589e-01
9.690983014546290797e-02,-2.038126458740493696e+00,5.111489285858992204e-01,-3.623747310658381071e+00,1.660693482793988762e+00,3.023265833801850988e+00,3.220799633053050282e-01,9.913374048060503707e-01,-3.317573693145771330e+00
1.833300483984183771e+00,-8.433869001810918586e-01,1.429048804228640446e+00,3.300664056342442532e+00,-7.463803716832784207e-01,2.786392608872227949e-01,-2.733061355801629233e-01,-1.085844518133811887e+00,1.122417234598923841e+00
-5.892831457253134841e-01,-3.538095669086745998e-01,1.855661323830052611e-01,6.087282311539282453e+00,-7.278130974746015447e-01,-1.216004210892908111e+00,-6.430231214877598633e-01,9.650176701842504423e-01,3.585919874118163708e+00
2.370115306937486399e-01,-3.330957951471962830e-01,-3.419956200388632794e+00,-1.843731062483510597e+00,1.182271316705284063e-02,-1.347280598930680195e-01,7.195718340904958543e-01,6.041717007742103407e-01,-2.123066543892289548e+00
1.192382160122477774e+00,1.615390000699940876e+00,-8.219267090533584064e-01,4.198017058109329014e+00,-1.854740802154621004e+00,-2.472466775489958746e+00,-4.114617103526035380e-01,-3.257549168085719593e+00,1.311656223037002800e+00
4.001481864542679734e-01,1.474953025670787010e+00,-1.288748461447613680e+00,2.838055580519711629e-01,7.553651831853984422e-02,-8.254585723661220786e-01,-3.169062124804578051e+00,-1.302640438630095820e+00,1.572605228969924385e-01
1.445541308289307381e+00,9.719389885129080531e-01,-1.777279397416981765e-01,2.641511918386095559e+00,-1.190124332463985413e+00,-7.663192203271723679e-01,4.798429201584099579e-01,-1.144287171143983928e-01,1.727507631465220683e+00
1.021067729728190043e+00,-1.006151309268317195e-01,1.120516025520587933e+00,1.396727154054475895e+00,1.248588933227144371e-01,-1.991859736813404558e+00,1.927021574176285279e-01,3.045720290554494447e-01,-5.876318570469308833e-01
-6.839369577800771260e-01,-1.318418504544114800e+00,1.188029648662160875e+00,3.644783737148626912e+00,-1.512098985722327482e+00,-1.286730612410899699e+00,6.391355107003375835e-01,3.362603917932458497e-01,2.341499308394124235e+00
3.296702511906856592e-01,2.728610101729691539e-01,7.651722190661924827e-01,6.941975812265386292e-01,-2.322170235615970690e-01,-4.195010428093826071e-01,1.101062265529362677e-01,-1.550687215994979384e+00,3.959467674544476790e-01
1.134072881250358877e+00,-1.029189577951359791e+00,8.164678383132903949e-01,-4.285644371452478119e+00,1.098627000802710363e+00,4.080754484888138300e-01,5.723444311365234460e-01,6.434280993511682922e-01,-1.985752116489877928e+00
-5.192615999206217081e-01,1.065199693557738359e+00,1.542792475581317824e+00,-6.082461763700044877e+00,1.325794646531544885e+00,3.185854056905348841e+00,-2.612929059866681558e-01,1.726830455224038996e+00,-2.472063075110765507e+00
-4.888102164048904186e-01,1.527273827331419254e+00,2.346952334517424243e-02,2.667274371471862193e-01,6.165534536951778888e-01,-1.441395928179367125e+00,-1.908039915389556196e+00,2.349690309053889425e+00,1.274618870191305042e+00
3.432958379221113243e-01,-1.855537781333062242e+00,-7.313931350275841847e-01,2.143015456409813169e+00,-1.197120428750320542e+00,-1.268275356076657312e+00,6.392976544985833343e-01,-2.247017046813736485e+00,1.055762843811165252e+00
-4.484146879254267692e-01,-1.561176177765115192e+00,3.310745478765670935e-01,-4.388969910429950438e+00,2.091710482510199309e+00,3.369923211281681041e+00,-2.055453824430463206e-01,3.770503477968070172e-01,-2.468091864513216827e+00
7.599575588902489631e-01,4.092376752848987387e-01,-1.148835709524517190e-01,1.127142839744887270e+00,-5.084207872524573180e-01,-1.930322773712922935e+00,-1.379605326806526699e+00,-6.641064006617001247e-01,-1.009092732377414814e+00
-1.099219183692762974e-02,-2.383798455643380443e+00,-6.145249056587819281e-01,-1.753255680501518921e+00,1.300533325825833364e+00,3.091953860754923511e+00,8.394789306804385509e-01,2.011156602066461740e+00,-4.402229758925534364e-01
9.648702896318971378e-01,-2.245885301205023499e+00,-7.064239649609733718e-01,2.873235828356345500e+00,-7.662045864013611318e-01,3.373530181073731704e-01,4.056342511452857291e-01,-6.508880085303961893e-01,1.510459795755666690e+00
1.253671058042326453e-02,-4.135450928071466858e-01,1.195304953372108514e+00,-9.753962947372838421e-01,2.375646419700230272e+00,2.739902756638002312e+00,8.425212260686928412e-01,2.060602798648901501e+00,3.237415644665335712e-01
3.605588001625750771e-01,-6.055576519668173230e-01,-1.868066430726308180e+00,3.665503915230354348e+00,-5.089302034758389492e-01,-9.101499117671733030e-01,3.635335591279028611e-01,-1.386946816334194033e+00,1.115017879474984763e+00
-1.111230014098316010e+00,-4.696447878660583997e-01,-1.765798825216276513e-01,-1.663685353725133265e+00,-1.583401548581836904e+00,-6.061003367880097858e-01,-4.741137906040935324e-01,-5.524781729240298978e-01,-1.355589449311412897e+00
-3.044769264422282906e-01,3.958656836910413590e-01,8.118792000288801436e-01,-3.969352296275131753e+00,1.691270663348757086e+00,6.135689875240308844e-01,-1.229509666871259288e+00,1.428631957840517330e+00,-2.146745295007457255e+00
3.708587076665434967e-01,2.227331635568325474e+00,5.592265562765692533e-01,-1.122423929865263625e+00,4.384172594798154687e-01,-1.043957546610946752e+00,-1.939419416691340103e+00,2.201850642922527523e+00,-1.415322922824442387e+00
2.111519650780587121e+00,-1.212205022458336279e+00,3.840800321434093001e-01,2.441744872685045475e+00,-6.559669787920348050e-01,-5.069129149764977083e-01,7.335559343369862928e-01,-4.390369287044170177e-01,-7.882443527408988793e-01
-1.066847680834438261e+00,-1.454932516874268000e-01,1.353077924754091832e+00,-3.414285943855372540e+00,1.048123005569538524e+00,1.935319652157699855e+00,-2.159816455932553059e-01,9.924076770890237764e-01,-2.107016852979211485e+00
5.324124023730477662e-01,-1.789745753230511660e+00,1.254905512042563842e+00,2.153335057730337621e+00,-8.203709726849726103e-01,1.566564703118632773e-01,1.381222406399576164e+00,-3.964043853825223174e-01,2.458626297113660986e+00
-1.884817276699076172e-01,-7.648507810104859805e-01,-1.510437191215361574e+00,-2.064600525534168618e+00,-3.629034554122685385e-01,-4.327341413014630378e-01,-1.430662507232894134e-02,-1.252383519625280828e+00,-1.089488659350174915e+00
1.373270255699107878e+00,-8.259762729136820303e-01,1.009539382480008518e+00,-2.529606333393275008e-03,1.725333294247063942e-01,-1.276921703447696288e+00,9.676687510656422075e-01,-5.549807954223970885e-01,1.015601805533790314e+00
-8.746515934892568067e-01,-1.457405834335506301e+00,6.945708541194175467e-01,-3.486237669859390542e-01,1.804495186420396885e-02,7.134691541820264993e-01,1.268287236454395783e+00,7.621599811888126741e-01,6.098045696422910167e-01
1.124668472977916611e+00,-1.007717853852367895e+00,3.490011350018148439e-01,4.256618503691748323e+00,-2.665710334730556408e+00,-1.531208471688505268e+00,8.161628281844537369e-01,-1.952667341292071868e+00,1.815574871417684477e+00
1.953120650715241213e+00,-4.787622671436695398e-01,2.118109391214073156e+00,4.529845915735425166e+00,-1.284005391959994746e-01,-1.180524276250727533e+00,-6.495098985568726890e-01,1.084166582760051512e+00,1.610385962296790430e+00
-1.015624259936429352e+00,-1.144123987865197201e+00,-1.127720149632402136e-01,8.920266457565558804e-01,-2.419766644990446025e+00,-2.071758520650687441e+00,1.423034545086143909e+00,-6.465370012884235074e-01,1.112413109777143916e-01
-6.930607202781545739e-01,-1.166042774924785252e+00,-1.619788851105974814e+00,-6.106658551667933921e-01,3.246853186122786172e-01,2.200395760517996901e-01,1.288431179200650867e+00,1.040022022016656056e+00,-4.246020467202025195e-01
-1.229947780748991137e+00,5.780571764501585275e-02,1.110105744222838808e+00,-2.616395108465860986e+00,2.051530321376973554e+00,1.317233191917598134e+00,-1.280399746554935492e+00,5.735594909186128021e-01,-1.089496225205396573e+00
1.341669307808591283e+00,2.405928501706263489e+00,2.075215768104311298e+00,-1.295163823008353976e+00,6.024403540147722502e-01,1.271040776263655303e+00,-3.292622523967088655e-01,7.016107521865128094e-01,-1.809765936667995234e+00
1.939622941462698924e-01,-2.666344365170078556e-01,-1.056818389496715777e-01,2.511667268296398636e-01,1.436601121362871769e+00,2.441938514454624620e-01,-3.876371587260560303e-01,1.986759471415622702e+00,4.704777352592481865e-01
9.327023900721802541e-01,-1.454954204068445334e+00,-3.967508829754362032e-01,1.117478542717778245e+00,-5.980752163042546421e-01,-7.519624597354153117e-01,1.216936609657734092e+00,-2.378954349162159865e+00,-5.343292570188227231e-01
-1.313603009796472820e+00,1.795424153724824778e+00,6.739165220879121954e-01,-1.841300646050342271e+00,-1.081955849332930208e+00,-2.932319289127032658e+00,-1.659995422928460806e+00,-4.687089413825179518e-01,-5.812188045509696366e-01
-1.088799561585127362e+00,-2.598795258344634429e-01,1.904534149706547941e-01,-8.933964155711366928e-01,9.322190205071202718e-02,9.948794901775181998e-02,5.543325623234370836e-01,1.306339293456416861e+00,5.497356969492113166e-01
-5.585876348643366018e-01,-8.030144995640700056e-01,-1.024384728599457839e+00,9.055483308459810754e-02,-1.130178197673313151e-01,4.322142733377275725e+00,1.535401423448175651e+00,4.790971153008800887e-02,1.080973416878917126e+00
8.966888746038079727e-01,-8.927293988071084430e-01,1.397434163775197469e+00,-2.704252794579963926e+00,6.400713161771124371e-01,7.219521972919217268e-01,-8.609036694732872252e-01,4.267515209228596174e-01,-1.800763823587977486e+00
-6.317319138953729762e-01,-2.279777243513469998e-02,1.722981664618335573e+00,-4.243444867346414462e+00,1.173107949659086824e+00,8.021119101973452903e-01,4.317495439390544032e-01,2.889818764061094392e+00,-1.529743168105248463e+00
1.538780922014368446e+00,-1.360786140843558145e-01,-8.400828377535048963e-01,1.025530270080872608e+00,-1.042574743342764704e-01,-1.081723976243377461e+00,4.087835390827138649e-01,-6.206990309828379626e-01,1.517845812091491442e-01
1.289919730151570354e+00,-1.059178316461796054e+00,-8.077104197112663364e-01,2.258998649148005189e+00,-8.799251215254569880e-01,-9.438836075772160106e-01,3.141188115565630712e-01,-1.744080044296785648e+00,1.525902555289763818e+00
2.062541635428961406e+00,1.041901667749884020e+00,-6.777947437550057019e-01,6.183961609395194348e-02,1.987385515587469509e-01,-6.979911631383564075e-01,-1.006453255357077747e+00,8.321887580364494275e-01,-1.776866947485756354e+00
1.542654053522284574e+00,-8.233432022042481702e-01,9.180322270346468194e-01,1.010362325128845384e+00,8.989337008063811307e-01,3.366670735921603708e+00,1.406122958174785831e+00,8.288184910263345362e-01,-1.317277894047653719e+00
4.491565975048723847e-02,-1.399790716337751678e-02,7.822822632280916899e-01,-1.122678982234970091e+00,1.068919221888992854e-01,-8.664862558568608986e-01,-7.517478135391561511e-02,6.311067173552442622e-01,-1.053918272391105360e+00
6.347824335337833856e-01,2.834502608729659867e-01,1.959228350775310268e-01,-9.933582639564284555e-01,2.008402581189824510e+00,2.088985951193829571e+00,-4.586644976067575374e-01,2.412315499885544945e+00,-2.232464337467774396e+00
1.336027849269608048e+00,-2.249766478476816545e+00,4.338407380663088508e-01,9.350580690228105230e-01,-9.685821284489601335e-02,7.191964148032548021e-01,1.243006295434087027e-01,3.369988794792536102e-01,-4.070718614980111116e-01
-6.346356558891806943e-01,-6.347125970857916410e-01,7.487205520178804585e-01,-1.395588090595793807e+00,2.348368850976402522e-01,1.222414975261199688e+00,6.358164399706627279e-01,1.673560910413456115e+00,-8.526562653042465412e-01
3.068137379152717226e-01,7.539392790876222605e-01,1.525757725220944439e+00,3.155955792351486267e+00,-7.213672664276498114e-01,-6.615716459541387540e-02,5.060650371104777889e-01,-6.537857091164093193e-01,8.810424105068610512e-01
-2.288767783407221756e-01,3.191215741089321600e-01,-3.988854969457515387e-01,4.507190046899289371e+00,-1.357041668710831761e+00,-1.578655919004390951e+00,1.837199599432987607e-01,5.470651766482417244e-01,2.389827892839591517e+00
3.199637577551567857e-01,-1.073605903737704814e+00,6.460249455369841964e-01,2.138652160917470457e+00,-9.867795872975817506e-01,-6.559978900036513849e-01,4.584258931946648130e-01,-3.046596195543505026e-01,5.486773823385064919e-01
6.558739025844393389e-01,2.148037184879505457e-01,1.187165431843123092e-01,-4.467235952739576632e+00,2.503944229210670613e+00,4.307175416929043266e+00,8.300031369484708321e-01,1.945031136113128500e+00,-1.712683083165500442e+00
-1.184342429284344966e+00,3.856938929718428666e-01,-3.154048825971781933e-01,1.997764785964612599e+00,2.969577347744910556e-01,-7.603147986659873903e-01,-1.468363139838085862e+00,9.057765452548396379e-01,2.436904166219462375e+00
4.321420969600571205e-01,7.228252369579890591e-02,1.227031568387863425e+00,-9.375073521464434290e-01,-1.338966688591687326e+00,-1.444746692387564480e+00,-5.305891972071189455e-01,-1.355803266226877302e+00,-8.534501426704907967e-01
-1.558809820320418371e+00,-9.367002488185316444e-01,6.737187327372674561e-01,-1.877407308506048311e+00,4.138564975629157594e-01,6.746860688144715734e-01,1.432401498752872371e+00,6.536389680262988389e-02,1.154889727428263013e+00
7.047403675541178414e-01,-7.029138177431637491e-01,-5.028708223535575117e-01,4.345202526661156028e+00,-1.798998232756073401e+00,-1.319715572033108408e+00,2.646487240020510834e-01,-2.574847686356315890e+00,1.940281553986224372e+00
-9.509191111121712003e-01,-8.548532748879532628e-01,-3.715265580799264611e-01,-4.290239369320711926e-01,7.002892418183500611e-01,6.851256303332986519e-01,1.686019632720507366e-01,3.872810263233321670e-01,4.138275268473994295e-01
7.969166775872382757e-02,5.586211000164201801e-01,-1.821346980990451725e-01,-2.728912902941417196e-01,-7.669312328849394733e-01,-3.184474926895991542e-02,9.238505655512163628e-01,-5.304728747071509876e-01,-7.339444626234780111e-01
-1.220240203662638183e-02,-4.295585940235708833e-01,4.377700282835532697e-01,-2.403233635712385130e-01,4.486733501608369812e-01,2.150856832103086091e+00,1.348090752864866015e+00,5.654299673872225096e-01,-4.946020918520630527e-01
1.002988513770203483e+00,-1.806513370422761611e+00,-5.156313937934938751e-01,-2.312841594952726787e+00,9.366326461890666089e-01,2.714202935370908953e+00,7.430487086572185040e-01,1.299657212161117847e+00,-7.294371652316259391e-01
-1.406652266157941700e+00,-1.719841807677826573e-01,3.343767560966294239e-01,-6.397293796689492718e-01,8.182587090966630949e-02,1.348558555284445348e-01,-4.831625292957345552e-01,7.353755745030854385e-01,8.927292601727039312e-01
7.546936258981535861e-01,6.162514537070368226e-01,1.187000043477976607e+00,-2.025720652471421523e+00,7.097750739447880042e-01,1.630542593214286962e+00,-7.697773983919689034e-01,1.886083540071181064e+00,-4.044831107237718548e-01
-7.851960468010169003e-02,-1.780156928788287241e+00,2.222809489824004170e-01,2.173178656482261939e-01,-6.071204398300810157e-01,-2.137941322793162513e+00,5.704487409272675918e-02,3.969777483258848383e-01,9.415905329792930711e-01
1.038856282819730914e-01,-1.692391857905346964e+00,3.015738350469722440e-02,-4.557908753942228941e+00,9.635251056984482920e-01,1.290795209162531432e+00,-5.459915975523504938e-01,1.445608750113451357e+00,-2.856635625843481741e+00
-2.658285319295181637e+00,-2.364556785791661397e+00,-1.659474569745552186e+00,1.452363271648396958e-01,-2.117063147959958036e-01,1.779608330799223648e+00,1.511026814043683109e+00,9.593461307937957150e-01,1.285257879477050169e+00
2.373478159127531406e-01,-6.017798705173440510e-01,-5.360102988582584604e-01,1.205952773452117155e+00,-1.085876205967059249e+00,-2.361544399967980823e+00,2.709833962710491706e-01,-4.775452469197144501e-01,2.032674532804703560e-01
-1.312227567547744889e-01,-6.683159936705017623e-01,-4.092750337449028719e-01,-5.715010222611557111e+00,2.756290342306944030e+00,5.448235520233184914e+00,1.572119565440008637e+00,8.388218246888470286e-01,-4.665064322254637297e+00
-8.754731661433180490e-01,-1.117387424285669173e+00,-5.974382518058658081e-02,-1.257306948584403727e+00,7.514209343815806408e-01,1.966971902677286721e+00,3.027386208444872162e-01,-3.458941768062540056e-02,-3.655721033940035891e-01
-2.923163064033177938e-01,-2.636466823471785847e-01,6.599895883264219609e-01,-1.053835904218867192e+00,3.280767728021349861e-01,-9.808532826447087238e-01,-1.104166505621313688e+00,-6.850100522444277917e-01,-3.065509852941244451e-01
-8.599024365518299906e-02,1.722384369895737288e+00,-1.381427579622273860e-01,2.156011809695541181e+00,2.219765494575428877e-01,-1.519580518501157940e+00,-4.612164833812810727e-01,9.820227095976810094e-01,9.840539558923833141e-01
5.654194342961281761e-01,2.009314605315909441e-01,-7.163486047880995855e-01,1.547535792022840084e+00,-1.230623381887877843e-01,-4.138189256437865282e-01,9.789121377352300035e-02,3.299041300218777395e-01,7.411083112056143785e-01
-2.196157047678336249e-01,6.615509290481426108e-01,-1.953301657106699674e+00,2.123008173282407540e+00,-4.268003567683828492e-01,1.767543366342767541e+00,-8.523706645108201085e-01,-7.240989543163084408e-02,1.033672376154486372e-01
7.949589177123494999e-01,1.018257837635549556e+00,-1.024887120196378065e+00,4.337254913849227123e+00,-1.372322040369138518e+00,-1.330604493577524305e+00,1.037870655949641868e-01,-1.324175701788217641e+00,1.015874087088776578e+00
-7.425331976428546643e-02,6.368541754771277486e-01,1.179759868512409771e+00,-1.981560429927851752e+00,1.377239084369700495e-01,-2.263837625221653660e+00,5.168073042776247239e-02,-8.714670682363372112e-02,-6.590620414475097943e-01
-2.069095097800023542e+00,-5.263327791175359538e-01,5.906554702401400903e-01,-4.706409005558110370e-01,-1.110380744776188422e+00,-1.980029156136304591e+00,9.875190378158817117e-02,-1.169993690171139189e+00,5.181390681839570522e-01
