X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39
-1.472741783699418050e-01,1.383656380106507822e+00,-1.457303614906090727e+00,7.515987208930661190e-01,4.367116402054145863e-01,4.752087893379400296e-01,-2.009804752772002434e+00,-1.438863551672118657e+00,5.895412006476932198e-01,9.816248115418797493e-01,1.130736512157285878e+00,1.789736388844400672e+00,-5.777086402712261481e-01,-1.388879947520710978e+00,-2.335354306156030013e+00,-5.794020145484047868e-01,-3.500459777051955768e-01,-2.773771362232662518e+00,2.299499497736153142e+00,9.161142303505176443e-02,-1.744526523915323368e+00,-6.177116039909243961e-01,8.999764160219899667e-01,-1.500619158510651641e+00,1.099318146853947298e-01,7.306799446484808502e-01,-6.558893802297532938e-01,1.545448472478216484e+00,9.730582609412411488e-01,-3.036954863076693378e+00,-7.132073048698184259e-01,-8.810519935965120675e-02,-1.413919087461413149e+00,8.777501389443282953e-01,-1.157334619305276369e-01,-6.891852806605138770e-01,8.118403234904747467e-01,1.708279551569636512e+00,-4.920343301712221118e-01,-2.554691607038145351e-01
-7.827814549535020566e-03,-1.477505858039024123e+00,4.489403873381268562e-01,-2.102187372566238222e-01,-1.153104005796285358e+00,-1.241878717086158934e+00,1.353633258685879470e+00,4.967227229603560223e-01,1.124980188956414828e+00,8.301200238355499472e-01,5.321244521608460287e-01,2.551535787005979605e-01,6.139249354727040198e-02,1.905052235838993635e+00,8.234055440074563581e-01,-4.381882022149178324e-01,4.035271746313975338e-01,-2.534598931211564654e+00,-6.579364448027256174e-01,-7.469493903269786017e-03,1.605740312668740288e-01,-1.161717221989415183e+00,9.050621413297481599e-01,-7.011238143202414008e-01,-2.348726184371460468e-01,-1.209091751225289668e+00,2.298334155639379928e-01,-3.672645980600717230e+00,-1.175242913002494838e+00,2.138745028946289040e+00,1.089204837987034713e+00,4.791295974153997883e-01,-1.204093848322431493e+00,1.917752121796575171e+00,-1.373373143608042080e+00,-2.548607082554004144e+00,5.739085959541650794e+00,-1.855684327906263142e+00,-7.687745827949518107e-01,3.550591283369928242e-01
-6.567542765762187651e-01,-8.132460521131933406e-01,-1.643130299400726579e-01,2.492028680768592075e-01,7.075470534601185912e-01,1.029687165051274833e-01,2.440800170483221176e+00,-1.186536214614135609e+00,-3.168860245724901326e+00,-7.186670367661311953e-01,-8.297304883206677584e-01,-4.385478573493248322e-01,-6.248953316352570120e-01,1.304613852647690808e-01,1.528157397481316515e+00,7.486985527384734662e-02,-2.329469976559662925e+00,4.230247163400340682e+00,-2.629530334523553226e+00,-1.562988868838810774e-01,6.219119664874299680e-01,1.286073236648425544e+00,-9.000656406338202187e-01,2.350053995445938182e-01,5.469174044213610530e-01,-2.167407810025556714e-01,1.466446794096505357e-01,1.386752898271500944e+00,2.281876670291280718e-01,-1.089579393994100975e+00,3.577122812458736201e-01,7.435985876286563823e-01,7.513027554415357967e-01,7.203681686030164455e-01,1.142582477274235675e+00,2.394634466202226530e+00,-3.768188142965649856e+00,-4.430274737096496551e+00,2.527955723877729488e-01,1.402479368422806516e+00
5.299182082694163520e-02,-1.323848082509482937e+00,-1.332384558432844202e+00,-1.948954129988003103e-01,6.442803328370203531e-01,-1.095258447512615696e+00,1.597366980981609341e-01,-7.907129772624719166e-01,-2.027429955311701448e+00,-1.656559046136620861e+00,1.970232279616128679e+00,1.954634875884112333e+00,-1.244156313099253452e+00,-9.828833257749998165e-01,-5.627415546332174001e-01,-5.379301685015178691e-01,3.249806093788093486e-01,-3.487983129435880958e-01,-6.234877393551212510e-01,-5.236397123841127765e-01,-1.890882570746853286e+00,-1.867052187371775585e+00,-7.020320357959773938e-01,-1.720956525871224940e+00,-4.576892070107115851e-01,1.534608066502722856e-01,-1.329521998875645705e+00,1.310393316942065178e+00,-3.975916286901470809e-01,1.300700819974683897e-01,-3.229703918146766828e-01,8.519216534940107222e-01,-1.152551615372730875e+00,1.815027928252922473e+00,5.249467587762488563e-01,2.375258097930262657e+00,-5.303200250433272700e+00,-7.552771645593127081e-01,-2.802094266663562871e-01,6.546607614756372318e-01
-3.901278926743742548e-01,-1.612450611564925085e+00,-4.470477119705680846e-01,2.027219580286558909e+00,4.187363313955134170e-01,-1.407659323945884333e+00,8.084995265884652449e-01,3.124841439754220129e-01,3.127841861453672934e-02,-1.315561025942369788e+00,-9.924445232642331582e-01,-1.955613431578767880e+00,-1.202644573593961930e+00,2.138088037779272366e+00,-1.913043566543070506e+00,8.308686459815037839e-01,-1.032769107428474387e+00,2.766846380787035375e+00,-2.054980104931894758e+00,-8.620627126473305868e-01,5.830787571093818400e-01,6.879204677926551437e-01,-1.317257521589970670e+00,1.034472670992665766e-01,1.093065346894093404e+00,6.725203517906471751e-01,1.246027714643513695e+00,-1.412770400979622920e+00,-7.200327971774731495e-01,8.908436975525565460e-01,8.018381362957139880e-01,1.736352868648638914e+00,-1.707442088791221169e+00,-6.505289194158765387e-01,-6.533862364854938765e-01,1.985755572921691803e+00,-4.074241141399836508e+00,-1.558174911169702970e+00,1.675470299860215118e+00,1.530060515168679025e+00
1.172138735583412972e+00,1.784468191216827870e+00,-2.905280946409261600e-01,-1.989535861640920000e+00,2.093285777163411410e-01,6.366961806356729037e-01,-4.817637545066234317e+00,-2.117796902216381394e+00,-3.888712635283860797e-01,4.021345843414202981e-01,9.272113644441541680e-02,2.173260149003248820e+00,-3.839056015708794956e-01,-9.323817882048814898e-01,-3.228594944796248090e+00,-4.779586192065249928e-01,1.999104320785958011e+00,9.876904075615966505e-01,-2.957781032662176735e+00,1.759873619931854538e+00,-7.089828857283111407e-01,-6.511736412180973987e-01,-8.194968692547774936e-01,7.129844806826606263e-01,1.848409439053613768e-01,-1.379891911718874820e+00,-1.399679642672625235e+00,-9.804289977450867388e-01,1.695984499052873407e+00,-8.884472108026197912e-01,-1.570236387618777707e+00,6.830384439944645614e-01,-1.875375128537020597e+00,5.519370319680825254e-01,7.463835831958834932e-01,8.347931040054690222e-01,-5.001978794868559675e+00,2.973830340177077147e+00,-1.464839997085680690e+00,-2.491683674646111513e+00
-9.429620147115302942e-01,1.011695085001750982e+00,-1.601407506174582634e-02,2.139941922774454941e+00,2.009795449084300079e-01,-2.655112019668348200e+00,2.371897000967215341e+00,1.988758613306659262e-01,-3.685637557555431210e-01,-4.394806024003273803e-01,1.091048726217638931e+00,1.141314382920060932e+00,-9.562759928549836863e-02,-1.404128144867867078e+00,-1.678941943093851807e-01,-8.692752238935573805e-01,3.584348372282514239e-02,-9.757118570129350577e-01,-7.314672491273159771e-01,3.210975396838957607e-01,4.228977337764502908e-01,1.217356226095159810e+00,-1.074521307347698240e+00,6.763632917132544886e-02,6.325486598045516606e-01,-3.930518789939972724e+00,-4.068964241551027428e-01,-3.601641023639989836e-01,8.557517520365996999e-01,2.763770670655484540e+00,8.814492540979823598e-01,-4.239179818248679094e-02,-1.798230482852333223e-01,1.094068921885677836e+00,3.804241754355597749e+00,-3.834588424470211088e-01,-9.166387722870104060e-01,-2.378925348634219450e+00,-4.975535838692568547e-01,-3.937909671220565233e-01
-3.620334728071858965e-01,1.626536208404134154e+00,-3.776786961290053424e-01,-5.474710310548596137e-01,2.447237967463458397e-01,4.098105809179587444e-01,-2.204617213712393387e+00,1.577115887938044914e+00,-1.961556684885409130e+00,-1.332556767002829545e+00,1.866872491349628405e+00,-2.604989952225535976e-01,-1.063511871931779540e+00,-2.823354294904468986e+00,-8.043606135702479065e-01,2.618134410683550239e-01,3.892817335952881708e-01,-7.663156408080979975e-01,3.547043598246709672e-01,-2.162064253430869609e+00,1.332044938234288045e+00,2.176832990538141444e-01,5.683489504091060462e-01,-3.310522721353889031e-01,5.348939828553728876e-02,2.299891697895306564e+00,1.968826414297296101e-01,8.778055306493247611e-01,1.117213726076031532e+00,-6.368987185428698350e-01,-1.208947628763265891e+00,8.063441295007698142e-03,-1.138393392281030092e+00,1.301085479823962610e+00,1.343982944443966598e-01,-7.326801509789027111e-01,-5.340637267914440045e+00,2.976441446198406560e+00,4.574205359201942156e-01,-2.638371031724802585e+00
1.029538530388489637e+00,1.591552459245515250e+00,-9.485921423402994268e-01,-1.977645693029706386e+00,1.126228696476742064e+00,5.620501241688317107e-01,-4.393641728828267645e+00,2.600299091961253861e+00,-1.953620544666645475e-02,2.741437806641207064e-01,-3.472235185595456408e-01,3.312029976616700733e+00,-4.791390051896383118e-01,-2.138634288582025977e+00,3.484673061127423477e-01,6.469881985309734462e-01,5.111358792422909803e-01,2.285141837565898282e+00,1.032874511209726620e+00,-2.468983847651712971e+00,6.700044830224411996e-01,-5.294393544501687643e-01,3.588449373995082348e-01,2.225663230965496675e-02,4.096022550637437587e-02,2.763850722554183736e+00,5.498354411189468882e-01,4.036963483421827981e+00,1.084711784069760099e-01,-6.186877729942483750e-01,-2.979256720087794519e-01,-1.643670288780453015e-01,3.476741709721237195e-02,-1.054409084800322471e+00,1.674794742136792303e-01,-7.274675166291966200e-02,5.272950263231324097e-01,4.347620194761749879e+00,6.328493296339853247e-01,-1.589798985996252190e-01
1.788754829310941763e-01,-1.226625138090521316e+00,-6.105710050302592951e-01,-2.030545140376345536e-01,2.740049593426804875e-01,-1.453229581222851563e-01,6.408066073326070811e-01,-1.189061803533256301e+00,-2.708929410373392077e+00,-8.514061514976289935e-01,9.446348078169516382e-01,-2.659490499278645559e-01,-1.458454991413969948e+00,3.320555314099786770e+00,7.161011468408043923e-01,8.341385620289247793e-01,-1.824703219908150320e+00,-1.678313144610231733e+00,-1.195439973499992981e+00,1.577845373283445762e-01,-4.259593253472056529e-01,-1.064376229036376881e-01,-1.550631973629620908e-01,1.374231812663101460e+00,-9.745516242917503513e-01,-7.483877470310906777e-01,6.236727742062856406e-01,6.514078808370034057e-01,-1.516159158540067775e+00,4.008356526035160017e-01,7.933633661842749429e-01,-1.656610934658367285e+00,-1.254083676096544364e+00,3.874239987199910029e-01,2.612091795875188804e-01,6.522048493064569463e-02,-1.625597831043653185e+00,-3.929006863480642986e-01,3.463256890812234368e-02,6.301493608338666341e-01
1.433003800657554505e+00,3.932071799762713593e-01,5.169103726782353636e-01,-2.622999896630868299e+00,-1.218858135972377577e+00,-1.142740309256924158e+00,-3.353982012124048229e-01,4.043774030350660853e-01,-2.768586820039654839e+00,-9.584782087678576090e-01,8.711424668106739766e-01,-3.180967028921108941e-01,-5.273902416392544090e-01,1.313097955058929456e+00,1.374087663234492274e+00,1.719538207788467998e+00,4.974892870628465635e-01,9.103023740269930997e-01,-1.614384055688409925e+00,-9.881716103090734116e-01,2.657125720723487183e-01,-1.437791541913874038e+00,-1.029688409181680253e+00,-1.098655974611417285e+00,-4.502159474767197800e-01,-1.345514993612871857e+00,9.513500408246546858e-01,1.798476696381013928e+00,-5.795693775048058605e-01,2.212950987351139265e+00,-2.287243567293094706e-02,-1.162863017240899632e-01,-1.152237300532589437e+00,-2.670826045783687430e+00,1.848826695701481171e+00,2.399717309643151886e+00,-7.597264243216900859e+00,5.772545630733236788e-01,9.624636924523125581e-01,3.723393696669821118e-01
3.200339671437001932e-01,-6.198448054955503217e-01,4.276716358355242553e-01,1.099716507094027795e+00,-9.845068231567986050e-01,1.093046092132560654e+00,3.383553437840239875e-01,-7.942461718424822514e-01,-5.013834817490053775e-01,-7.565146388468335648e-01,-1.599334112747281322e+00,-1.239546463966048506e+00,-9.457376828987895667e-01,1.694559951843588541e+00,1.110524105227542080e+00,1.098196316000652040e+00,5.041112077242526635e-01,3.839923255952948367e+00,1.666746824125231008e+00,1.230554403928457718e+00,-1.017989968404838574e+00,1.299569941114603999e+00,-1.849756253806278949e-01,5.758279642147685617e-01,1.098011664387812669e-01,1.614452229790290794e+00,-3.528431203333213390e-02,-1.324242023555421977e+00,-3.050112774476612665e-01,-5.875880142445211174e-01,-6.365399351590627086e-01,-8.886166036720936079e-01,-2.653858502052131030e-02,2.493849323603768209e+00,-1.021994492110314567e+00,1.484923291831148795e+00,-3.985556930000032416e+00,-1.276667496775110378e+00,-2.174540329910131797e-01,1.027022835895925468e+00
1.224787313272628131e+00,5.859539473926034248e-01,1.617477836430602167e+00,-8.831377790125555238e-01,-3.964918697345687360e-01,6.364421849609184223e-01,-3.109291093663173022e+00,2.293229247890052669e+00,-5.131896603807979407e-01,2.419384163973938018e-01,-1.764785929124767713e-02,-1.059698521929699488e-01,5.191018220237092473e-02,1.331062002575022607e+00,2.726735404025901199e-01,-1.595558316445694569e+00,-1.237342942829978032e+00,1.242873165559316373e+00,-2.184624470486602466e-01,-2.388864349629904904e+00,4.948258706894779202e-01,1.110066197440927160e+00,-1.323354137818319787e+00,1.182259714486313396e+00,3.461555726243312203e-01,9.788398906621932349e-01,1.806658522385317989e+00,2.416811542587449679e+00,-1.559475823327619359e+00,9.423491365712474699e-02,-1.478793069055871712e+00,1.288780377119941534e+00,9.800796533878360917e-01,-1.895329952726975797e+00,-1.225172025771236850e+00,-5.817474609720085788e-02,-6.223550826093986466e-01,4.086883201284758016e+00,7.289837202859422716e-01,3.052406274899189809e-01
-1.773605213044144424e+00,1.942421321588381211e-01,4.908171358943046458e-01,-3.357303805190724688e+00,-7.170739378091804672e-02,1.226083140975219032e-01,1.136604798366701363e+00,1.027566180287970088e+00,-1.165844370988573520e+00,-2.760887210300261296e-02,-1.196386582030484896e-01,2.258913855642595170e+00,-1.648223973200809434e-01,-3.088370894006809420e-01,6.429243869000879075e-01,-1.066553552780123981e+00,-8.694913225551461622e-01,2.163048498279614318e+00,5.962949045446284124e-01,-1.059831400756030995e+00,-3.946027164074739080e-01,-6.245554780791547772e-02,-1.039590392596043023e+00,-6.065751522000961682e-01,-4.101977941760502899e-01,1.058589835276799507e+00,-2.062351762037742731e+00,2.364839170329467999e-01,-6.509735032072233585e-02,6.382679955351330259e-01,-5.342219326200164931e-01,1.873374710224570139e-01,-2.325439516501649762e-02,1.161754629989555365e+00,-6.181443571164644268e-01,-1.145126098271899151e+00,-1.212521698742863085e+00,-2.241199628575636815e+00,-1.209452472225852615e-01,4.884004345314219009e-01
1.174959219620605039e-01,1.650171599704180370e+00,1.541421707807275165e+00,-8.815836950858190191e-01,-3.914123545609899391e-01,-3.224956839422318255e-01,-1.487833029748065972e+00,3.477277606857817727e+00,-4.328762460464175454e+00,-2.279198192587943428e+00,-6.255789767707472526e-01,2.005158452219233833e+00,-1.134382789673172853e+00,3.972290117666399389e-01,6.271535930496170419e-01,-1.477668854053161285e-01,-7.355030234797416133e-02,3.520351604802637535e+00,-1.820073911478875983e+00,-1.354459041421820054e+00,-8.129336380481838598e-02,-1.997163037793006302e+00,-1.321900792579858708e+00,-1.844100421636814646e+00,4.208728860530880911e-01,2.605316409217800278e+00,-1.228262767872509542e+00,3.747308860032472211e+00,1.918857041463695179e-01,1.787128695714597315e+00,3.658896590099144919e-01,-6.246061400843597733e-01,1.314853897506885083e+00,-4.402042382015764477e-01,1.202079995889351535e-02,3.538009195944515906e+00,-1.073558458597665499e+01,3.184624802100656904e+00,1.733106002164112869e-01,-4.475015958679509631e-01
-1.105137180734197644e+00,2.719680397447357123e+00,1.165844042799126651e-01,-4.149924074007239616e-01,-9.069193206090635506e-01,-5.000469860217243712e-01,3.078814283573338972e-01,9.617935679608329291e-01,2.975637461399063266e+00,2.363910692644715983e+00,-2.232522087563038049e+00,7.926326262473082362e-02,1.247871751087877401e+00,-1.741126491457815617e-01,-7.104470016512725028e-01,9.875756134854460910e-01,-4.293157650482329335e-02,-8.405966438803578189e-01,1.151632374658708713e+00,-2.852325280782433747e+00,2.912653348008176213e-01,-3.787239526732690820e-01,-1.574056568864978523e-01,-2.995652461374415099e-01,-2.011774477500463565e+00,-2.599808007481779093e+00,7.993039768657760336e-01,4.217075757432589000e+00,1.543473348236771014e-01,1.204444015697629933e+00,-6.804612386070562069e-01,-5.722306533172960563e-01,2.654834221334050337e+00,8.605195526823998797e-01,1.469891897533012637e+00,-5.953547603246094333e-01,4.430792327607911751e+00,2.527796073181891590e+00,8.184965471102257917e-01,-2.650934225077313577e+00
-1.131350629368199495e-01,-4.290355167876746201e+00,1.067144109881574154e+00,-7.731065343203459284e-01,-1.421747450749744957e+00,-1.202164423558539585e+00,-1.850714898527352270e+00,2.375667060983471135e+00,-3.645830136782390318e-01,-1.662541107620246761e-02,1.889475048083067432e-01,1.391716415186876832e+00,-2.959794688455097966e-01,-1.952674025394148138e+00,-1.892936519106408699e+00,2.813850096915305188e-01,1.183818319743645375e+00,-1.974087219986732311e+00,6.275793204304479511e-01,-8.115817348467728731e-01,4.490633136527447111e-01,8.101695166602967957e-01,-2.614654246733439935e-01,2.225366191878968891e+00,-4.520208910864769725e-01,-3.598341191580089582e+00,-3.036948994692022508e-01,1.640793666323151268e+00,1.764445400916463402e+00,3.149900343337794784e+00,4.746157833923702607e-01,-2.134499440538753401e+00,6.592112644591086035e-02,-4.762600315545011120e-02,1.102810549802429180e-02,-3.475704544403952490e-01,-4.777048558749811491e+00,2.366225801126747630e+00,-3.249729924418578442e-01,1.243857397145683441e+00
