X0,X1,X2,X3,X4,X5,X6,X7,X8
-1.298438244174501821e-01,-2.545136479742019731e+00,3.264870854473386208e-01,-2.354439165815118695e-01,-6.755246471482958537e-01,9.226587994754253952e-01,-2.687605984435759154e-01,1.382550864515351252e+00,-9.671419110959954546e-01
-4.369887826263836317e-01,4.761727147750829392e-01,-6.752008423314096452e-01,-1.132936213233843636e+00,2.174006574218909638e-01,2.554057862323634964e+00,8.503890188594380728e-01,6.989097948595860421e-01,4.769794477024364987e-01
8.228679891834852489e-01,2.658242006943482227e+00,-7.245626855312172765e-01,-8.978791381987762943e-01,8.896481191443150749e-03,3.905386113658759761e-01,1.276419350012640175e+00,-5.817534888019907369e-01,-1.861132297985642059e-01
-1.424529391179500504e+00,-5.919670906053847714e-01,-2.738302617386075347e-02,3.222772801191348679e-01,2.448732838555860991e-01,3.771505739928604495e-02,-2.149694088174653572e+00,2.680866199589252222e-02,-6.501221221651071192e-02
-1.228766423443300893e+00,1.501518536721141217e+00,-1.103196648320274864e+00,-3.200921746923978350e+00,-1.573178313251994087e+00,2.595963673573169483e+00,1.018443966116970412e+00,-2.713579133301388321e-02,-2.405584141679378618e+00
2.300880351142327029e+00,-2.502579271787934712e-01,-1.471809570852298021e+00,-1.875241407570907182e+00,-1.035977994881413400e+00,1.512358226514775250e+00,3.323724389485998021e-01,-1.165107832114513853e+00,-3.607624685052958080e-01
3.984149330021795332e-02,9.676741471801496575e-01,1.211474763967008039e+00,-8.084287425817571204e-02,-5.487534712542951887e-01,4.101372521683759320e-01,1.335291734917912754e-01,-1.452732111411523253e-01,-1.030116305821881628e+00
1.067382648856454619e+00,1.390734369007733173e+00,-4.879826051508477924e-01,-5.818393294893851042e-01,-1.218079997955943794e+00,-5.452983772717809874e-01,-5.755973172227961676e-01,-9.649578682160238063e-01,-4.657870733097517757e-01
2.497130192298584461e-01,-2.160526343927068882e-01,5.329590561580156427e-01,-3.375115687343604343e+00,-6.395863669843644406e-01,4.610194034542570485e+00,3.877944474012704479e-01,1.904736918747541585e-01,-2.297584881800339041e+00
9.764792363197677405e-02,1.501196181466177615e+00,-1.794098488684131298e-01,-2.109646333271085084e+00,8.797834814609832854e-01,5.856190632858666589e+00,2.851523413787148797e+00,7.935788987123884031e-01,-8.728630632186722416e-01
7.935177681038354525e-01,-2.802123998636916191e+00,-1.575400097396186139e+00,2.529002427247610818e-01,2.228718304333093814e-01,-2.806612793730401734e+00,-2.627051194082206553e+00,9.752761339286836195e-01,1.288253143914009247e+00
4.560274220136513179e-01,-1.838050324927929191e+00,-5.749868272287980142e-01,-3.260964967725777708e+00,6.707477887557538043e-01,4.199632794472043074e+00,-2.784530826126156100e+00,4.029598121309685976e-01,-7.674939441038080012e-01
2.899598753854325597e-02,4.453639611541876930e-01,2.328981134118014218e+00,-3.354722532826881487e-01,-1.780751887401881284e+00,-1.404317833724066933e-02,7.443597287218435277e-01,4.638833031404333146e-02,-1.689738816303297142e+00
1.766266079058800509e+00,-2.607075917881298555e-01,2.190535369876400740e+00,-6.436777019856632087e-01,3.370556047259539723e-01,1.845888457036757746e+00,-1.026416804154150375e+00,2.157796769335301734e-01,-1.358065124764695208e-01
-5.327638770451328387e-01,-2.859173625390260653e+00,-8.484186518389993381e-01,4.165163716720464038e+00,2.697323051548010220e+00,-5.355097439117578517e+00,-3.682356585169622498e+00,8.200050404825381944e-01,3.967188226289098285e+00
-3.336541220757535120e-01,8.045277081296977606e-01,-2.216452550925918530e+00,2.244257087314688537e+00,-7.462177896694534296e-02,-2.938780941879101327e+00,2.481322907308660231e+00,-1.118574949488907594e-01,2.434013075685693916e+00
-8.836593698827441834e-01,4.844658122395870237e+00,2.089162663854349233e+00,-1.019623074740287905e+00,-2.061559843129530556e+00,-4.726184828036166241e-01,3.965006392648162681e+00,-2.890700903905629726e+00,-3.479761903071664442e+00
-3.879032826626135910e-01,2.497949600987273033e+00,1.068600251644351795e+00,-7.352932419380029394e-01,-5.340405510686990764e-01,2.136522334800007528e+00,4.515483822754672971e+00,-9.301249000627291874e-01,-8.962094969017950774e-01
-1.476659140140589743e+00,-6.078792330066876692e-01,-2.277053544284893538e-01,-3.617221763868055939e-01,2.715025313742763791e-01,1.159778594084144965e+00,2.544274020322681018e-01,9.596684992370498879e-01,-1.306785514894728273e-01
-1.099623946729510748e-01,2.729423069383522638e+00,8.433089194520317911e-01,3.327036121359068233e+00,4.042783969263081811e-01,-3.071481330230587670e+00,1.794302251699308792e+00,-1.026900212052422878e+00,1.324668238063146042e+00
9.721435589427547264e-01,1.083993640631163435e+00,2.342800440154642505e+00,1.185415328186649297e+00,-1.331396386394914311e+00,-2.051107634556835091e+00,1.323132058427511026e+00,-4.158945423717842066e-02,-1.873202427422022698e-01
1.949590853615942088e+00,2.127538867643882003e+00,-5.204028642569321628e-01,-3.347775304200904412e+00,-2.548143387662059833e+00,3.703441287370821122e+00,1.059747251534749912e+00,-1.506623417212118454e+00,-2.522125828275079584e+00
-1.177747975974644978e+00,-1.587282648841622512e+00,-6.404838098798100177e-01,1.595310859040380391e+00,1.003199114171567707e+00,-9.813416186039681799e-01,7.035063790764818359e-01,1.305592477079063451e+00,1.007959729470642829e+00
-1.901005521070489243e-02,-6.369587091294224290e-01,-8.248038392065869528e-01,2.481804065091531619e+00,5.736353982576124499e-01,-1.859064006731871110e+00,-1.796995496972889850e+00,-1.240100483817238031e-01,2.041167791844358703e+00
-5.165836172702682749e-02,2.668231676519034146e+00,2.121802967807333573e-01,1.330367411702058966e+00,8.460162088187965779e-01,3.993653178142743121e-01,3.868449109860150337e+00,-4.301568795362570308e-01,2.836924453371690857e-01
-4.890304498189415039e-01,-4.649056564987814610e-01,1.467589783117715818e+00,-1.524964520803084200e+00,-1.636724107593388933e+00,1.330625745550747085e+00,4.181101425500581836e-01,4.414507698221997178e-01,-2.243492787860554394e+00
1.784724711718310264e+00,-8.398115197534715692e-01,1.058835907580478963e+00,1.713502527871900494e+00,4.149643635031489142e-01,-2.537729720776784159e+00,-1.775279149084803221e+00,-5.366513282942059204e-01,1.809450115819701388e+00
5.667013714108292133e-01,-2.036241179575131621e+00,-8.218921696394291265e-01,2.113760312614501480e+00,1.917854951939576669e+00,-1.684401163236110666e+00,-7.851326665742770494e-01,9.773219087070919020e-01,1.873085708112029568e+00
6.151069148959730226e-01,1.714464989145914497e+00,-3.881308203188943984e-01,-2.259127544804209187e+00,-9.332977860824941407e-01,4.401727785339553556e+00,2.789593417351649229e+00,-7.296957029845259068e-01,-2.247467969791664633e+00
-1.309388500502736807e+00,6.033755653945696018e-01,-2.001513873181452741e-01,-1.366641694794058504e+00,-5.976324998925173215e-01,5.205506985054106917e-01,-8.722694451254597858e-02,-1.400136135357589462e-01,-2.168895437271633142e+00
-9.667615597386718385e-01,-9.317647832108724160e-01,-8.910237106180277644e-01,3.573846161707471492e+00,5.539824602544585197e-01,-4.602572580375735356e+00,-2.406715074448220193e+00,-3.080312728307999515e-01,5.536253466892810948e-01
-5.368651456064577054e-01,7.647458419142837416e-01,9.873742551676467638e-01,-4.729867662004858531e+00,-3.339769269811938557e+00,5.242381731253435539e+00,1.073717593931356795e+00,-9.630536109399824296e-01,-4.505400619205746970e+00
4.269751571037611604e-01,-3.530573873455912892e+00,-4.016382732113495391e-01,-2.519783458070029569e-01,6.992860741249236067e-01,1.078112352579899902e+00,-1.947909024380219289e+00,2.097867603465307429e+00,2.937065604133520247e-01
6.339378706666186636e-01,-2.798579836789050646e+00,-4.271593258620693390e-01,-9.650533787138022568e-01,5.969609831466029526e-01,3.660302898957557005e+00,-3.029693373003055967e+00,1.678475159379024140e+00,1.419224284744275977e-01
-5.276832996404191567e-01,3.419342792590254754e-01,-1.102576076903137192e+00,2.509541832383721083e+00,6.491070744655795810e-01,-3.781678750288246071e+00,-8.179213164699056238e-01,-5.050028052022700331e-01,1.729018867546557647e+00
9.654050212488197724e-01,-1.743537484123006687e-01,8.936244801982972108e-01,4.942932441011240186e-01,-1.308595600317388641e+00,-1.524986149403083413e+00,-8.344998228439068910e-01,-1.169058494569302220e-01,1.818537672747335687e-01
-1.068783621343860846e+00,-1.005474671549037247e+00,3.309170778949186986e-01,2.286897158953882236e+00,4.245836001571386964e-01,-3.412171281302480708e+00,-1.041249738011666315e+00,-7.086947485105997424e-02,1.140000641525835245e+00
5.610302586124067403e-01,-3.774369553102613128e+00,-1.507429067239262066e+00,-2.309420575694288047e+00,6.170788918993254102e-01,2.898203159286570241e+00,-4.089515560314686660e+00,1.306327298548607851e+00,1.039846398482145773e+00
5.124086433696711795e-01,1.069936404554749476e+00,2.388457668098866171e-01,-3.012046724157714905e+00,-1.213609787248571825e+00,3.345272363048522823e+00,1.291106876501141310e+00,-3.949341794404227501e-01,-1.253094347478490800e+00
3.684346568766117547e-01,5.118710650123770023e-01,-1.279638707035740675e+00,-4.654432811780444545e-01,-2.187272199366013803e-02,1.224008160397679790e+00,9.429030466608674388e-01,3.700590368482922221e-01,-1.065959679306823782e-01
3.916265417991593445e-01,2.791211740081827486e+00,2.649327467705187011e-01,-6.915920953370518376e+00,-2.855729789372455585e+00,9.400244465376074388e+00,2.401055849455429492e+00,-1.259707429741051321e+00,-5.890557964073350306e+00
4.024019899764382791e-01,3.730206122164903437e+00,8.286870892031016345e-01,-6.538498780362865581e+00,-3.951306653819104397e+00,8.538470933487968040e+00,3.626316613604242622e+00,-2.505971516218476580e+00,-5.860901650538711927e+00
-3.792524851746661985e-02,1.695422386940349080e+00,-2.779930441560257148e-01,2.011330569128430001e-01,-1.052126193560085632e+00,-8.712909294107621383e-01,3.006339693320848383e+00,-9.492135200036753151e-01,-5.937107024529941768e-02
-1.009326098448307008e+00,1.863289923875733667e+00,-9.141304946377964979e-01,1.874452094619242226e+00,1.133920661174214750e-01,-1.880450604830760764e+00,1.792432125382739549e+00,-1.308496518752991333e+00,8.181803084073917542e-01
3.775759892748448698e-01,5.342692612871746682e-01,-1.484845567425938873e+00,-3.324452069210510619e+00,-1.059238886113653466e+00,3.172633610490341649e+00,3.076081317928370251e-01,-4.174501867688270029e-01,-1.871974883514457622e+00
-8.002609855884081913e-01,1.624170063837086619e+00,-9.369237983355765964e-01,2.174592988888228717e+00,-7.654944350825427790e-01,-3.044726313385936134e+00,7.878121700615595691e-01,-1.820262588662731884e-01,7.706386772461620849e-01
-2.936696340604403321e+00,-4.102864311634146777e-02,-1.264708987143633445e+00,-1.122011941675406632e+00,-8.158571677973271985e-01,-2.576493577849846561e-01,1.302063184742801694e+00,-4.259721460341250876e-01,-2.073324587945684527e+00
4.506686230855868613e-01,-3.518636400481514492e+00,-4.522730271708937932e-01,1.790520681296252359e-01,1.428037404083367434e+00,-4.842589543863849988e-01,-2.043002112068927900e+00,2.013352371911442340e+00,1.529764261641800793e+00
-3.672163690754046833e-02,-2.726617326755503279e-01,-7.528408862245264954e-01,1.126240483310064988e+00,1.527222813067470319e+00,-2.192905377462618932e-01,-1.140275121955145687e+00,1.031143778876041223e-01,1.928151549549759647e+00
-3.096645628445501952e+00,-1.005693947901435958e+00,1.255843088530572915e+00,2.941554261321404073e+00,-2.657282887685212813e-01,-3.775265427934742846e+00,-1.400812605893568819e+00,7.720661665054224798e-01,-5.789361733193212345e-01
-5.217449048158809832e-01,6.365271381529546968e-01,3.159528300026268610e-01,1.282915402254151571e+00,-5.466912746351682006e-02,-1.630601129638641567e+00,6.319529176035036944e-01,3.717995419771714105e-01,4.174484029875331903e-02
3.461082535494303114e-01,-5.466388279102238901e-01,-6.106774711746133510e-01,-1.252604096462456740e+00,1.286623734357776438e+00,5.697848492341895721e+00,6.350086248991916316e-01,1.532930791781713875e+00,5.809041214744158355e-01
8.098572701077313418e-01,-4.475822828652154528e-01,1.475677696425917285e+00,1.802742294231942211e+00,5.140943780738919111e-01,-2.999068133512728274e+00,-1.079241127648602472e+00,3.289728609553752570e-01,8.193872862218036790e-01
-4.296950977556226459e-01,-1.001419222923539465e+00,-4.026446036409526696e-01,-1.870064712402947471e+00,-1.065946063805501692e-01,2.095352673875167770e+00,-1.619631192631308725e+00,1.025836446659979667e-01,-1.728477599852490387e+00
-5.905292788369359558e-01,4.648167104287154849e+00,1.296597904375111465e+00,-3.325445693140331449e-01,-1.921091499614750786e+00,-5.361875151393924455e-01,3.368011166080053798e+00,-2.118278399428473513e+00,-1.785526340654739474e+00
1.834350864534723069e+00,-1.878516133361570084e+00,-8.701825809756404961e-01,-2.438937384962592159e+00,8.569288195573604439e-01,4.832517959033893362e+00,-1.353453546916303152e+00,7.620424468194679779e-01,-1.392549034025567511e-01
-9.246431114639531712e-01,8.063392697915268137e-01,-1.152836566736031632e+00,-6.255945101573013867e-01,-1.298508393348528189e+00,1.209897656088640971e+00,2.099697337406404074e+00,1.201430610724065623e-01,-1.078201440055099880e+00
-2.355919223684750374e+00,-3.426256263373280486e+00,-8.851716778887021020e-01,3.110587324567759548e+00,1.829965717059429897e+00,-5.513140708859457284e+00,-3.904694787458519833e+00,4.959884228169609277e-01,2.236800196594447065e+00
-4.943700059741884534e-01,-2.012694541390889214e+00,7.130992633406550985e-01,2.059932258421973916e+00,4.031110923651435307e-01,-2.674933643855731180e+00,-4.767497344382563007e-01,1.961316348720768821e-01,7.821606064746737808e-01
-1.394389455524542409e+00,-1.652122048533232412e+00,7.646881956596271457e-02,2.102745639638993413e+00,-3.816413340106595831e-01,-4.473688675488480371e+00,-1.132338118480936018e+00,5.335606044860325969e-01,8.558080499015350284e-01
-6.485265455129529677e-01,-8.944773784367199276e-02,-2.229505123856307947e+00,2.953524792969348667e-01,2.402004081927601176e-01,-1.774865576142088619e+00,-2.222416703440679431e+00,8.837044435990318858e-01,1.017887012263824387e+00
1.325180590540655956e+00,-4.606520946362442359e-01,2.759900302699623831e-01,-3.702205816672687888e-02,1.907610840702019139e+00,2.871365378317834338e+00,4.546703377867488127e-01,1.196567999577936137e+00,3.812453155127197846e-01
1.173825583850142795e+00,-2.259237026606853771e+00,-5.571507287743616699e-01,2.459763203830911404e-02,4.728333053360149196e-01,-4.811925343427511104e-01,-1.605271009573677743e+00,5.263912360407024815e-01,1.528663256898007639e+00
3.042768905547862390e-01,-1.406551146251899809e-01,-5.889203444123981557e-01,2.279258858929431142e+00,2.793650279888665544e+00,5.103988919498076982e-01,1.099126927085958716e+00,1.422117419598374344e+00,2.428921959961580335e+00
1.168430162266073102e+00,1.906176827147262998e+00,-7.581182899560380273e-01,-3.095438046248291553e+00,-8.037201905327058249e-01,4.337880204146778773e+00,2.264621286030955361e+00,-1.857684612054073814e-01,-1.806771934211686581e+00
-1.518555203981039048e-01,7.056475858282147406e-01,-1.002129585574351722e+00,-2.118828907629188407e+00,-4.333031714028265369e-01,2.958736935416927061e+00,1.158040621924573355e+00,3.161676693992648834e-01,-5.688986600440640862e-01
3.989981401845549835e-01,-1.487576810388212545e+00,3.334059134158791626e-01,4.398430305550864894e+00,2.825227039083451963e+00,-5.467587051961371181e+00,-1.014322046208308903e+00,6.525089914335908681e-01,2.885563866445383763e+00
-1.674012652813927193e+00,7.600274960286184101e-01,2.207540418260832416e-01,5.846231443635530045e-01,2.031951668604070893e-01,-2.820042717049323425e-02,-6.413506978383707313e-01,2.746581905471708884e-01,-1.123908358297301291e+00
1.724742401109615297e+00,4.830718628062558029e-01,-2.617986443138779484e-01,1.759563232334084848e-01,1.298735313829662452e+00,2.898892830764632222e-01,1.497546896059154253e-02,6.202236403968571787e-01,1.051460328723564208e+00
